Time (sec),Boost (psi),Calculated Load (g/rev),Clutch Sw (on/off),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fuel Economy (mpg),Gear Position (gear),Intake Temp (F),MAF (g/s),Man Abs Press (psi),RPM (RPM),Target Throttle (%),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.5.0-26366][2006 USDM Impreza WRX STI][Reflash: Stage1 91 v400.ptm - Realtime: Stage1 91 v400.ptm]"
853.396,-7.92,0.48,off,185.0,0.125,0.00,35.0,6,73.4,21.47,6.81,2690,10.89,13.3,66,0.00,0
853.495,-7.93,0.48,off,185.0,0.125,0.00,35.0,6,73.4,21.72,6.80,2675,10.87,13.3,67,0.00,0
853.599,-7.92,0.48,off,185.0,0.125,0.00,35.3,6,73.4,21.55,6.83,2693,10.88,12.9,67,0.00,0
853.692,-8.12,0.47,off,185.0,0.125,0.00,37.4,6,73.4,20.12,6.66,2693,10.22,12.5,67,0.00,0
853.796,-8.28,0.46,off,185.0,0.125,0.00,37.2,6,73.4,20.12,6.46,2678,10.22,12.5,67,0.00,0
853.897,-8.31,0.45,off,185.0,0.125,0.00,37.4,6,73.4,20.12,6.39,2694,10.24,12.5,67,0.00,0
853.992,-8.34,0.45,off,185.0,0.125,0.00,37.4,6,73.4,20.29,6.41,2676,10.22,12.5,67,0.00,0
854.085,-8.29,0.45,off,185.0,0.125,0.00,37.4,6,73.4,20.29,6.43,2673,10.24,12.5,67,0.00,0
854.183,-8.29,0.45,off,185.0,0.125,0.00,37.6,6,73.4,20.29,6.40,2691,10.22,12.5,67,0.00,0
854.282,-8.27,0.45,off,185.0,0.125,0.00,38.6,6,73.4,19.86,6.40,2670,10.22,12.5,67,0.00,0
854.383,-8.31,0.45,off,185.0,0.125,0.00,37.6,6,73.4,20.12,6.39,2696,10.23,12.5,67,0.00,0
854.479,-8.32,0.45,off,185.0,0.125,0.00,37.2,6,73.4,20.46,6.41,2697,10.21,12.5,67,0.00,0
854.581,-8.29,0.46,off,185.0,0.125,0.00,38.1,6,73.4,19.95,6.41,2672,10.24,12.5,67,0.00,0
854.675,-8.32,0.45,off,185.0,0.125,0.00,38.1,6,73.4,19.95,6.40,2690,10.24,12.5,67,0.00,0
854.771,-8.31,0.45,off,185.0,0.125,0.00,37.2,6,73.4,20.29,6.37,2672,10.22,12.5,67,0.00,0
854.874,-8.32,0.46,off,185.0,0.125,0.00,37.2,6,73.4,20.29,6.35,2690,10.23,12.5,67,0.00,0
854.967,-8.32,0.45,off,185.0,0.125,0.00,36.7,6,73.4,20.37,6.39,2686,10.22,12.5,66,0.00,0
855.065,-8.36,0.45,off,185.0,0.125,0.00,37.6,6,73.4,20.03,6.38,2671,10.22,12.5,66,0.00,0
855.161,-8.34,0.45,off,185.0,0.125,0.00,36.7,6,73.4,20.46,6.41,2689,10.22,12.5,66,0.00,0
855.265,-8.31,0.45,off,185.0,0.125,0.00,37.4,6,73.4,20.12,6.34,2674,10.21,12.5,66,0.00,0
855.360,-8.34,0.45,off,185.0,0.125,0.00,36.5,6,73.4,20.46,6.35,2674,10.24,12.5,66,0.00,0
855.456,-8.33,0.46,off,185.0,0.125,0.00,36.5,6,73.4,20.46,6.38,2689,10.24,12.5,66,0.00,0
855.557,-8.40,0.46,off,185.0,0.125,0.00,37.4,6,73.4,19.95,6.38,2675,9.90,12.2,66,0.00,0
855.651,-8.49,0.45,off,185.0,0.125,0.00,37.9,6,73.4,19.54,6.27,2690,9.90,12.2,66,0.00,0
855.756,-8.51,0.44,off,185.0,0.125,0.00,38.1,6,73.4,19.47,6.21,2686,9.89,12.2,66,0.00,0
855.847,-8.55,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.47,6.15,2664,9.89,12.2,66,0.00,0
855.945,-8.55,0.44,off,185.0,0.125,0.00,38.1,6,73.4,19.78,6.15,2684,9.89,12.2,66,0.00,0
856.045,-8.56,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.47,6.16,2668,9.89,12.2,66,0.00,0
856.148,-8.55,0.44,off,185.0,0.125,0.00,38.1,6,73.4,19.70,6.20,2667,9.90,12.2,66,0.00,0
856.243,-8.54,0.44,off,185.0,0.125,0.00,38.8,6,73.4,19.39,6.17,2682,9.90,12.2,66,0.00,0
856.338,-8.51,0.44,off,185.0,0.125,0.00,39.0,6,73.4,19.47,6.18,2664,9.90,12.2,67,0.00,0
856.442,-8.53,0.44,off,185.0,0.125,0.00,39.3,6,73.4,19.47,6.16,2686,9.90,12.2,67,0.00,0
856.538,-8.53,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.78,6.17,2677,9.89,12.2,67,0.00,0
856.632,-8.54,0.44,off,185.0,0.125,0.00,38.8,6,73.4,19.70,6.18,2663,9.88,12.2,67,0.00,0
856.736,-8.53,0.44,off,185.0,0.125,0.00,38.8,6,73.4,19.54,6.18,2680,9.90,12.2,67,0.00,0
856.829,-8.51,0.44,off,185.0,0.125,0.00,38.1,6,73.4,19.87,6.17,2685,9.88,12.2,67,0.00,0
856.926,-8.53,0.44,off,185.0,0.125,0.00,38.8,6,73.4,19.54,6.17,2658,9.90,12.2,67,0.00,0
857.026,-8.51,0.44,off,185.0,0.125,0.00,39.0,6,73.4,19.32,6.16,2678,9.89,12.2,67,0.00,0
857.126,-8.53,0.44,off,185.0,0.125,0.00,39.0,6,73.4,19.47,6.20,2660,9.88,12.2,67,0.00,0
857.222,-8.54,0.44,off,185.0,0.125,0.00,39.3,6,73.4,19.47,6.20,2660,9.90,12.2,67,0.00,0
857.323,-8.53,0.44,off,185.0,0.125,0.00,38.8,6,73.4,19.47,6.21,2677,9.89,12.2,66,0.00,0
857.419,-8.54,0.44,off,185.0,0.125,0.00,39.0,6,73.4,19.39,6.17,2660,9.88,12.2,66,0.00,0
857.514,-8.55,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.62,6.16,2659,9.89,12.2,66,0.00,0
857.618,-8.56,0.44,off,185.0,0.125,0.00,39.3,6,73.4,19.32,6.16,2674,9.88,12.2,66,0.00,0
857.711,-8.56,0.43,off,185.0,0.125,0.00,38.3,6,73.4,19.62,6.17,2652,9.88,12.2,66,0.00,0
857.815,-8.54,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.54,6.20,2676,9.89,12.2,66,0.00,0
857.908,-8.51,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.47,6.16,2673,9.87,12.2,66,0.00,0
858.005,-8.55,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.47,6.16,2650,9.89,12.2,66,0.00,0
858.103,-8.54,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.47,6.15,2672,9.89,12.2,66,0.00,0
858.206,-8.55,0.44,off,185.0,0.125,0.00,37.9,6,73.4,19.62,6.15,2668,9.87,12.2,66,0.00,0
858.302,-8.53,0.44,off,185.0,0.125,0.00,37.6,6,73.4,19.62,6.18,2649,9.88,12.2,66,0.00,0
858.396,-8.54,0.44,off,185.0,0.125,0.00,37.6,6,73.4,19.62,6.20,2670,9.89,12.2,66,0.00,0
858.498,-8.53,0.44,off,185.0,0.125,0.00,37.9,6,73.4,19.70,6.16,2665,9.87,12.2,66,0.00,0
858.594,-8.54,0.44,off,185.0,0.125,0.00,37.9,6,73.4,19.62,6.15,2646,9.87,12.2,66,0.00,0
858.701,-8.53,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.47,6.15,2664,9.87,12.2,66,0.00,0
858.792,-8.56,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.47,6.17,2667,9.87,12.2,66,0.00,0
858.888,-8.54,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.47,6.20,2652,9.88,12.2,66,0.00,0
858.984,-8.55,0.44,off,185.0,0.125,0.00,38.8,6,73.4,19.32,6.18,2668,9.88,12.2,66,0.00,0
859.085,-8.51,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.62,6.17,2655,9.87,12.2,66,0.00,0
859.184,-8.53,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.47,6.15,2651,9.89,12.2,66,0.00,0
859.288,-8.54,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.47,6.15,2662,9.89,12.2,66,0.00,0
859.378,-8.55,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.32,6.16,2645,9.87,12.2,66,0.00,0
859.474,-8.55,0.43,off,185.0,0.125,0.00,38.3,6,73.4,19.39,6.16,2649,9.88,12.2,66,0.00,0
859.578,-8.53,0.44,off,185.0,0.125,0.00,38.8,6,73.4,19.39,6.20,2667,9.86,12.2,66,0.00,0
859.670,-8.53,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.78,6.15,2648,9.87,12.2,66,0.00,0
859.779,-8.51,0.44,off,185.0,0.125,0.00,38.8,6,73.4,19.70,6.16,2648,9.88,12.2,66,0.00,0
859.871,-8.55,0.44,off,185.0,0.125,0.00,38.8,6,73.4,19.32,6.17,2658,9.87,12.2,66,0.00,0
859.972,-8.54,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.47,6.17,2644,9.86,12.2,66,0.00,0
860.068,-8.53,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.54,6.18,2638,9.88,12.2,66,0.00,0
860.163,-8.53,0.44,off,185.0,0.125,0.00,37.9,6,73.4,19.62,6.22,2662,9.87,12.2,66,0.00,0
860.263,-8.51,0.44,off,185.0,0.125,0.00,38.8,6,73.4,19.24,6.17,2649,9.86,12.2,66,0.00,0
860.356,-8.54,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.32,6.17,2641,9.88,12.2,66,0.00,0
860.455,-8.50,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.47,6.18,2651,9.89,12.2,66,0.00,0
860.557,-8.54,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.62,6.21,2638,9.86,12.2,66,0.00,0
860.656,-8.53,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.47,6.20,2643,9.87,12.2,66,0.00,0
860.752,-8.54,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.47,6.21,2658,9.87,12.2,66,0.00,0
860.848,-8.50,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.47,6.18,2648,9.86,12.2,66,0.00,0
860.950,-8.51,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.32,6.17,2635,9.86,12.2,66,0.00,0
861.044,-8.54,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.32,6.16,2649,9.86,12.2,66,0.00,0
861.147,-8.54,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.32,6.20,2656,9.86,12.2,66,0.00,0
861.243,-8.54,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.39,6.18,2636,9.86,12.2,66,0.00,0
861.344,-8.53,0.44,off,185.0,0.125,0.00,38.8,6,73.4,19.32,6.18,2649,9.87,12.2,66,0.00,0
861.439,-8.50,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.47,6.18,2650,9.86,12.2,66,0.00,0
861.540,-8.50,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.32,6.16,2634,9.87,12.2,66,0.00,0
861.634,-8.51,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.32,6.17,2650,9.87,12.2,66,0.00,0
861.730,-8.54,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.39,6.21,2647,9.87,12.2,66,0.00,0
861.828,-8.55,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.39,6.18,2633,9.87,12.2,66,0.00,0
861.930,-8.53,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.32,6.21,2633,9.86,12.2,66,0.00,0
862.023,-8.50,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.39,6.17,2648,9.87,12.2,66,0.00,0
862.121,-8.49,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.39,6.17,2630,9.85,12.2,66,0.00,0
862.226,-8.50,0.44,off,185.0,0.125,0.00,38.8,6,73.4,19.24,6.18,2630,9.86,12.2,66,0.00,0
862.318,-8.50,0.44,off,185.0,0.125,0.00,38.8,6,73.4,19.24,6.18,2643,9.86,12.2,66,0.00,0
862.417,-8.53,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.32,6.20,2641,9.85,12.2,66,0.00,0
862.519,-8.53,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.47,6.20,2619,9.85,12.2,66,0.00,0
862.618,-8.50,0.44,off,185.0,0.125,0.00,38.8,6,73.4,19.39,6.22,2634,9.86,12.2,66,0.00,0
862.719,-8.50,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.54,6.21,2634,9.84,12.2,66,0.00,0
862.808,-8.50,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.47,6.20,2613,9.84,12.2,66,0.00,0
862.905,-8.49,0.44,off,185.0,0.125,0.00,38.3,6,73.4,19.39,6.22,2614,9.85,12.2,66,0.00,0
863.005,-8.50,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.16,6.22,2631,9.84,12.2,66,0.00,0
863.101,-8.51,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.16,6.21,2625,9.84,12.2,66,0.00,0
863.205,-8.50,0.44,off,185.0,0.125,0.00,38.6,6,73.4,19.32,6.21,2610,9.85,12.2,66,0.00,0
863.301,-8.76,0.44,off,185.0,0.125,0.00,43.0,6,73.4,17.34,6.13,2622,9.20,11.0,66,0.00,0
863.403,-8.85,0.41,off,185.0,0.125,0.00,40.9,6,73.4,17.79,5.84,2618,9.18,11.4,65,0.00,0
863.494,-8.82,0.41,off,183.2,0.125,0.00,40.7,6,73.4,17.95,5.86,2603,9.18,11.4,65,0.00,0
863.598,-8.80,0.41,off,185.0,0.125,0.00,41.9,6,73.4,17.87,5.86,2592,9.19,11.4,65,0.00,0
863.700,-8.82,0.41,off,183.2,0.125,0.00,41.6,6,73.4,17.95,5.87,2607,9.19,11.4,65,0.00,0
863.790,-8.86,0.41,off,183.2,0.125,0.00,41.4,6,73.4,17.95,5.89,2605,9.18,11.4,65,0.00,0
863.887,-8.88,0.41,off,183.2,0.125,0.00,41.2,6,73.4,18.02,5.86,2590,9.18,11.4,65,0.00,0
863.986,-8.86,0.41,off,183.2,0.125,0.00,41.2,6,73.4,18.10,5.89,2594,9.18,11.4,65,0.00,0
864.088,-8.85,0.42,off,183.2,0.125,0.00,40.7,6,73.4,18.10,5.84,2602,9.18,11.4,65,0.00,0
864.189,-8.85,0.42,off,183.2,0.125,0.00,40.7,6,73.4,18.17,5.84,2592,9.17,11.4,65,0.00,0
864.281,-8.84,0.42,off,183.2,0.125,0.00,41.2,6,73.4,17.95,5.86,2596,9.16,11.4,65,0.00,0
864.377,-8.83,0.42,off,183.2,0.125,0.00,40.5,6,73.4,17.95,5.87,2579,9.16,11.4,65,0.00,0
864.480,-8.83,0.42,off,183.2,0.125,0.00,40.9,6,73.4,17.87,5.86,2570,9.17,11.4,65,0.00,0
864.571,-8.85,0.42,off,183.2,0.125,0.00,40.2,6,73.4,18.17,5.84,2581,9.16,11.4,65,0.00,0
864.678,-8.85,0.42,off,183.2,0.125,0.00,40.5,6,73.4,18.02,5.87,2571,9.16,11.4,65,0.00,0
864.775,-8.84,0.42,off,183.2,0.125,0.00,40.0,6,73.4,18.10,5.88,2552,9.16,11.4,65,0.00,0
864.870,-8.83,0.42,off,183.2,0.125,0.00,40.5,6,73.4,17.95,5.89,2558,9.15,11.4,65,0.00,0
864.964,-8.83,0.42,off,183.2,0.125,0.00,40.9,6,73.4,17.87,5.90,2556,9.16,11.4,65,0.00,0
865.062,-8.83,0.42,off,183.2,0.125,0.00,40.9,6,73.4,17.87,5.86,2563,9.16,11.4,65,0.00,0
865.167,-8.82,0.42,off,183.2,0.125,0.00,41.2,6,73.4,17.79,5.88,2561,9.15,11.4,65,0.00,0
865.258,-8.78,0.42,off,183.2,0.125,0.00,40.0,6,73.4,18.25,5.90,2566,9.14,11.4,65,0.00,0
865.360,-8.82,0.43,off,183.2,0.125,0.00,39.8,6,73.4,18.25,5.92,2548,9.15,11.4,64,0.00,0
865.457,-8.82,0.42,off,183.2,0.125,0.00,40.5,6,73.4,17.79,5.88,2542,9.15,11.4,64,0.00,0
865.555,-8.82,0.42,off,183.2,0.125,0.00,40.0,6,73.4,17.95,5.88,2533,9.15,11.4,64,0.00,0
865.654,-8.78,0.42,off,183.2,0.125,0.00,40.5,6,73.4,17.87,5.88,2544,9.15,11.4,64,0.00,0
865.752,-8.82,0.42,off,183.2,0.125,0.00,39.8,6,73.4,18.25,5.89,2542,9.14,11.4,64,0.00,0
865.847,-8.83,0.43,off,183.2,0.125,0.00,40.5,6,73.4,18.02,5.92,2544,9.13,11.4,64,0.00,0
865.944,-8.82,0.43,off,183.2,0.125,0.00,40.7,6,73.4,17.96,5.92,2547,9.13,11.4,64,0.00,0
866.049,-8.79,0.43,off,183.2,0.125,0.00,40.2,6,73.4,18.00,5.90,2525,9.13,11.4,64,0.00,0
866.143,-8.79,0.43,off,183.2,0.125,0.00,40.2,6,73.4,17.96,5.94,2521,9.14,11.4,64,0.00,0
866.241,-8.80,0.43,off,183.2,0.125,0.00,40.5,6,73.4,17.74,5.96,2518,9.13,11.4,63,0.00,0
866.346,-8.78,0.42,off,183.2,0.125,0.00,39.5,6,73.4,18.09,5.95,2530,9.13,11.4,63,0.00,0
866.438,-8.76,0.43,off,183.2,0.125,0.00,38.6,6,73.4,18.26,5.94,2530,9.13,11.4,63,0.00,0
866.538,-8.74,0.43,off,183.2,0.125,0.00,38.6,6,73.4,17.99,5.94,2527,9.12,11.4,63,0.00,0
866.635,-8.78,0.43,off,183.2,0.125,0.00,37.9,6,73.4,18.00,5.93,2524,9.12,11.4,63,0.00,0
866.731,-8.76,0.43,off,183.2,0.125,0.00,37.4,6,73.4,17.88,5.98,2523,9.11,11.4,63,0.00,0
866.832,-8.76,0.43,off,183.2,0.125,0.00,36.9,6,73.4,18.21,5.95,2505,9.12,11.4,63,0.00,0
866.926,-8.74,0.43,off,183.2,0.125,0.00,36.7,6,73.4,18.24,5.96,2501,9.12,11.4,63,0.00,0
867.028,-8.77,0.43,off,183.2,0.125,0.00,36.7,6,73.4,18.26,5.96,2500,9.12,11.4,63,0.00,0
867.122,-8.76,0.44,off,183.2,0.125,0.00,36.0,6,73.4,18.46,5.95,2499,9.12,11.4,63,0.00,0
867.229,-8.73,0.44,off,183.2,0.125,0.00,36.5,6,73.4,18.24,5.99,2497,9.12,11.4,63,0.00,0
867.322,-8.73,0.44,off,183.2,0.125,0.00,36.9,6,73.4,18.20,5.98,2506,9.11,11.4,63,0.00,0
867.421,-8.71,0.44,off,183.2,0.125,0.00,37.2,6,73.4,18.22,6.01,2506,9.11,11.4,63,0.00,0
867.519,-8.71,0.44,off,183.2,0.125,0.00,37.2,6,73.4,18.38,6.01,2500,9.11,11.4,63,0.00,0
867.618,-8.70,0.44,off,183.2,0.125,0.00,39.0,6,73.4,17.91,6.03,2488,9.10,11.4,63,0.00,0
867.712,-8.72,0.44,off,183.2,0.125,0.00,39.8,6,73.4,18.20,6.00,2496,9.10,11.4,62,0.00,0
867.806,-8.71,0.44,off,183.2,0.125,0.00,42.1,6,73.4,18.65,5.99,2498,9.10,11.4,62,0.00,0
867.906,-8.71,0.44,off,183.2,0.125,0.00,43.7,6,73.4,18.34,6.04,2503,9.09,11.4,62,0.00,0
868.005,-8.68,0.44,off,183.2,0.125,0.00,43.0,6,73.4,18.21,5.98,2476,9.10,11.4,62,0.00,0
868.101,-8.68,0.44,off,183.2,0.125,0.00,40.7,6,73.4,18.53,6.04,2469,9.11,11.4,63,0.00,0
868.200,-8.66,0.44,off,183.2,0.125,0.00,40.5,6,73.4,18.24,6.03,2470,9.10,11.4,63,0.00,0
868.303,-8.67,0.44,off,183.2,0.125,0.00,39.8,6,73.4,18.25,6.04,2468,9.10,11.4,63,0.00,0
868.399,-8.63,0.44,off,183.2,0.125,0.00,39.8,6,73.4,18.11,6.04,2469,9.10,11.4,63,0.00,0
868.495,-8.60,0.44,off,183.2,0.125,0.00,39.3,6,73.4,18.21,6.04,2462,9.10,11.4,63,0.00,0
868.597,-8.61,0.45,off,183.2,0.125,0.00,39.0,6,73.4,18.17,6.04,2457,9.10,11.4,62,0.00,0
868.693,-8.93,0.43,off,183.2,0.125,0.00,44.7,6,73.4,15.76,6.03,2457,7.84,9.8,62,0.00,0
868.787,-9.23,0.40,off,183.2,0.125,0.00,45.2,6,73.4,15.34,5.54,2455,7.52,9.8,62,0.00,0
868.889,-9.42,0.38,off,183.2,0.125,0.00,46.1,6,73.4,15.00,5.31,2453,7.21,9.0,62,0.00,0
868.986,-9.71,0.36,off,183.2,0.125,0.00,49.2,6,73.4,14.20,5.07,2451,7.21,9.0,62,0.00,0
869.082,-9.78,0.35,off,183.2,0.125,0.00,49.4,6,73.4,14.14,4.93,2450,7.21,9.4,62,0.00,0
869.181,-9.75,0.35,off,183.2,0.125,0.00,48.9,6,73.4,14.36,4.93,2450,7.21,9.4,62,0.00,0
869.284,-9.74,0.35,off,183.2,0.125,0.00,48.5,6,73.4,14.72,4.93,2437,7.21,9.4,62,0.00,0
869.375,-9.75,0.36,off,183.2,0.125,0.00,49.2,6,73.4,14.75,4.97,2436,7.21,9.4,62,0.00,0
869.475,-9.73,0.36,off,183.2,0.125,0.00,48.9,6,73.4,14.73,4.98,2438,7.21,9.4,62,0.00,0
869.571,-9.69,0.36,off,183.2,0.125,0.00,47.3,6,73.4,14.68,5.01,2432,7.21,9.4,61,0.00,0
869.674,-9.70,0.36,off,183.2,0.125,0.00,46.8,6,73.4,14.71,5.01,2429,7.21,9.4,61,0.00,0
869.770,-9.68,0.36,off,183.2,0.125,0.00,47.0,6,73.4,14.61,5.03,2418,7.21,9.4,61,0.00,0
869.866,-9.68,0.36,off,183.2,0.125,0.00,46.6,6,73.4,14.69,5.05,2413,7.21,9.4,61,0.00,0
869.966,-9.65,0.36,off,183.2,0.125,0.00,46.3,6,73.4,14.83,5.03,2408,7.21,9.4,61,0.00,0
870.066,-9.65,0.36,off,183.2,0.125,0.00,46.3,6,73.4,14.88,5.04,2412,7.21,9.4,61,0.00,0
870.167,-9.65,0.36,off,183.2,0.125,0.00,46.6,6,73.4,14.77,5.04,2408,7.21,9.4,61,0.00,0
870.258,-9.68,0.37,off,183.2,0.125,0.00,46.6,6,73.4,14.77,5.04,2396,7.21,9.4,61,0.00,0
870.355,-9.65,0.37,off,183.2,0.125,0.00,46.6,6,73.4,14.76,5.08,2415,7.20,9.4,61,0.00,0
870.458,-9.64,0.37,off,183.2,0.125,0.00,47.0,6,73.4,14.65,5.05,2421,7.20,9.4,61,0.00,0
870.552,-9.64,0.37,off,183.2,0.125,0.00,46.8,6,73.4,14.64,5.04,2411,7.20,9.4,60,0.00,0
870.655,-9.65,0.37,off,183.2,0.125,0.00,46.6,6,73.4,14.77,5.08,2405,7.20,9.4,60,0.00,0
870.752,-9.64,0.37,off,183.2,0.125,0.00,46.8,6,73.4,14.65,5.07,2401,7.20,9.4,60,0.00,0
870.846,-9.63,0.37,off,183.2,0.125,0.00,46.8,6,73.4,14.66,5.08,2391,7.20,9.4,60,0.00,0
870.948,-9.62,0.37,off,183.2,0.125,0.00,45.9,6,73.4,14.94,5.10,2398,7.20,9.4,60,0.00,0
871.041,-9.61,0.37,off,183.2,0.125,0.00,46.8,6,73.4,14.65,5.09,2385,7.20,9.4,60,0.00,0
871.148,-9.61,0.37,off,183.2,0.125,0.00,46.1,6,73.4,14.77,5.10,2377,7.20,9.4,60,0.00,0
871.245,-9.59,0.37,off,183.2,0.125,0.00,46.6,6,73.4,14.66,5.10,2371,7.20,9.4,60,0.00,0
871.340,-9.58,0.37,off,183.2,0.125,0.00,47.3,6,73.4,14.42,5.12,2376,7.20,9.4,60,0.00,0
871.441,-9.57,0.36,off,183.2,0.125,0.00,47.0,6,73.4,14.48,5.12,2381,7.20,9.4,60,0.00,0
871.531,-9.57,0.37,off,183.2,0.125,0.00,46.8,6,73.4,14.54,5.13,2376,7.20,9.4,60,0.00,0
871.632,-9.57,0.37,off,183.2,0.125,0.00,46.1,6,73.4,14.88,5.13,2374,7.20,9.4,60,0.00,0
871.731,-9.58,0.37,off,183.2,0.125,0.00,46.1,6,73.4,14.71,5.15,2370,7.20,9.4,60,0.00,0
871.826,-9.54,0.37,off,183.2,0.125,0.00,47.3,6,73.4,14.30,5.15,2358,7.20,9.4,60,0.00,0
871.924,-9.54,0.37,off,183.2,0.125,0.00,46.1,6,73.4,14.37,5.16,2345,7.20,9.4,59,0.00,0
872.033,-9.54,0.37,off,183.2,0.125,0.00,44.9,6,73.4,14.83,5.16,2344,7.20,9.4,59,0.00,0
872.122,-9.56,0.37,off,183.2,0.125,0.00,45.2,6,73.4,14.88,5.18,2362,7.20,9.4,59,0.00,0
872.229,-9.54,0.38,off,183.2,0.125,0.00,45.2,6,73.4,14.77,5.19,2360,7.20,9.4,59,0.00,0
872.320,-9.51,0.37,off,183.2,0.125,0.00,45.2,6,73.4,14.78,5.16,2354,7.20,9.4,59,0.00,0
872.414,-9.51,0.38,off,183.2,0.125,0.00,45.2,6,73.4,14.65,5.18,2345,7.20,9.4,59,0.00,0
872.519,-9.51,0.38,off,183.2,0.125,0.00,44.9,6,73.4,14.88,5.19,2336,7.20,9.4,59,0.00,0
872.610,-9.50,0.38,off,183.2,0.125,0.00,45.2,6,73.4,14.77,5.20,2334,7.20,9.4,59,0.00,0
872.718,-9.51,0.38,off,183.2,0.125,0.00,45.4,6,73.4,14.70,5.22,2351,7.20,9.4,59,0.00,0
872.814,-9.48,0.38,off,183.2,0.125,0.00,45.6,6,73.4,14.65,5.22,2346,7.20,9.4,59,0.00,0
872.908,-9.46,0.38,off,183.2,0.125,0.00,45.4,6,73.4,14.58,5.21,2339,7.20,9.4,58,0.00,0
873.009,-9.46,0.37,off,183.2,0.125,0.00,45.4,6,73.4,14.54,5.22,2315,7.20,9.4,58,0.00,0
873.108,-9.47,0.38,off,183.2,0.125,0.00,45.4,6,73.4,14.65,5.24,2316,7.20,9.4,58,0.00,0
873.202,-9.47,0.38,off,183.2,0.125,0.00,45.4,6,73.4,14.65,5.25,2317,7.20,9.4,58,0.00,0
873.302,-9.48,0.38,off,183.2,0.125,0.00,45.4,6,73.4,14.65,5.29,2324,7.20,9.4,58,0.00,0
873.404,-9.44,0.38,off,183.2,0.125,0.00,45.4,6,73.4,14.65,5.30,2323,7.20,9.4,58,0.00,0
873.492,-9.45,0.38,off,183.2,0.125,0.00,44.9,6,73.4,14.82,5.27,2317,7.20,9.4,58,0.00,0
873.591,-9.41,0.38,off,183.2,0.125,0.00,45.2,6,73.4,14.59,5.27,2309,7.20,9.4,58,0.00,0
873.696,-9.41,0.38,off,183.2,0.125,0.00,44.7,6,73.4,14.77,5.31,2322,7.20,9.4,58,0.00,0
873.794,-9.40,0.38,off,183.2,0.125,0.00,44.9,6,73.4,14.65,5.29,2316,7.20,9.4,58,0.00,0
873.885,-9.41,0.38,off,183.2,0.125,0.00,44.5,6,73.4,14.83,5.30,2293,7.20,9.4,58,0.00,0
873.989,-9.28,0.38,off,183.2,0.125,0.00,41.9,6,73.4,15.64,5.35,2294,8.09,10.6,58,0.00,0
874.081,-8.91,0.41,off,183.2,0.125,0.00,37.6,6,73.4,17.31,5.70,2300,8.70,11.4,58,0.00,0
874.185,-8.50,0.44,off,183.2,0.125,0.00,37.4,6,73.4,17.84,6.07,2314,8.99,11.4,58,0.00,0
874.282,-8.36,0.46,off,183.2,0.125,0.00,37.4,6,73.4,18.03,6.32,2302,8.99,11.4,58,0.00,0
