Time (sec),Boost (psi),Calculated Load (g/rev),Clutch Sw (on/off),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fuel Economy (mpg),Gear Position (gear),Intake Temp (F),MAF (g/s),Man Abs Press (psi),RPM (RPM),Target Throttle (%),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.5.0-26366][2006 USDM Impreza WRX STI][Reflash: Stage1 91 v400.ptm - Realtime: Stage1 91 v400.ptm]"
66.761,3.70,1.48,off,181.4,0.250,0.00,4.2,2,77.0,100.33,18.72,4122,29.93,32.5,37,16.86,0
66.859,3.25,1.46,off,181.4,0.250,0.00,4.5,3,77.0,99.60,18.13,4179,29.86,32.5,40,16.47,0
66.956,2.89,1.43,off,181.4,0.250,0.00,4.7,3,77.0,98.63,17.79,4254,29.79,32.5,40,14.90,0
67.055,2.56,1.41,off,181.4,0.250,0.00,4.7,3,77.0,99.84,17.41,4301,29.73,32.2,40,12.94,0
67.153,1.97,1.39,off,181.4,0.250,0.00,4.7,3,77.0,97.02,17.08,4355,27.92,29.4,40,9.80,0
67.256,0.34,1.28,off,181.4,0.250,0.00,5.6,3,77.0,80.01,15.80,4362,24.38,23.9,40,0.78,0
67.347,-6.49,0.94,off,181.4,0.250,0.00,14.3,3,77.0,31.70,11.32,4305,4.61,10.2,43,0.00,0
67.452,-9.86,0.41,off,181.4,0.250,0.00,27.5,3,77.0,15.52,5.70,4304,3.85,9.0,43,0.00,0
67.543,-10.82,0.24,off,181.4,0.250,0.00,29.9,3,75.2,14.35,4.16,4313,3.12,9.0,43,0.00,0
67.651,-11.11,0.20,off,181.4,0.250,0.00,31.5,3,75.2,14.45,3.70,4356,2.40,9.4,43,0.00,0
67.742,-11.17,0.20,off,181.4,0.250,0.00,32.7,3,75.2,14.97,3.62,4304,1.60,9.4,43,0.00,0
67.843,-11.22,0.21,off,181.4,0.250,0.00,37.4,3,75.2,14.97,3.53,4332,0.86,9.4,45,0.00,0
67.939,-11.28,0.21,off,181.4,0.250,0.00,40.7,3,75.2,15.08,3.48,4306,0.12,9.4,45,0.00,0
68.035,-11.24,0.21,off,181.4,0.250,0.00,42.8,3,75.2,15.67,3.45,4270,0.00,9.4,45,0.00,0
68.138,-11.28,0.22,off,181.4,0.250,0.00,45.9,3,75.2,15.34,3.51,4287,0.00,9.4,45,0.00,0
68.231,-11.30,0.22,off,181.4,0.250,0.00,45.9,3,75.2,15.34,3.45,4214,0.00,9.4,45,0.00,0
68.327,-11.18,0.22,off,181.4,0.250,0.00,47.7,3,75.2,15.21,3.53,4203,0.00,9.4,46,0.00,0
68.430,-11.06,0.22,off,181.4,0.250,0.00,47.7,3,75.2,15.21,3.63,4178,0.00,9.4,46,0.00,0
68.530,-11.00,0.22,off,181.4,0.250,0.00,48.5,3,75.2,14.97,3.76,4172,0.00,9.4,46,0.00,0
68.625,-11.05,0.22,off,181.4,0.250,0.00,47.7,3,75.2,15.21,3.72,4174,0.00,9.4,46,0.00,0
68.730,-10.96,0.22,off,181.4,0.250,0.00,47.0,3,75.2,15.21,3.72,4164,0.00,9.4,45,0.00,0
68.817,-10.96,0.22,off,181.4,0.250,0.00,47.0,3,75.2,15.21,3.80,4110,0.00,9.4,45,0.00,0
68.922,-10.98,0.22,off,181.4,0.250,0.00,47.0,3,75.2,15.21,3.74,4062,0.00,9.4,45,0.00,0
69.016,-10.92,0.22,off,181.4,0.250,0.00,47.5,3,75.2,15.08,3.78,4087,0.00,9.4,45,0.00,0
69.121,-10.93,0.22,off,181.4,0.250,0.00,47.0,3,75.2,15.21,3.80,4025,0.00,9.4,45,0.00,0
69.213,-10.94,0.23,off,181.4,0.250,0.00,46.8,3,75.2,15.08,3.78,4032,0.00,9.4,45,0.00,0
69.309,-10.91,0.23,off,181.4,0.250,0.00,46.3,3,75.2,15.21,3.83,4020,0.00,9.4,45,0.00,0
69.408,-10.89,0.23,off,181.4,0.250,0.00,47.0,3,75.2,15.02,3.87,3972,0.00,9.4,45,0.00,0
69.503,-11.03,0.23,off,181.4,0.250,0.00,48.5,3,75.2,14.57,3.84,4026,3.71,8.6,45,14.12,0
69.603,-11.50,0.21,off,181.4,0.250,0.00,52.2,3,75.2,13.53,3.32,3950,4.93,8.2,45,13.73,0
69.707,-11.61,0.20,off,181.4,0.250,0.00,56.0,3,75.2,12.25,3.15,3959,5.65,7.8,43,12.55,0
69.803,-11.64,0.19,off,181.4,0.250,0.00,52.5,3,75.2,13.09,3.06,3962,7.36,9.0,43,13.33,0
69.903,-11.34,0.21,off,181.4,0.250,0.00,44.0,3,75.2,15.60,3.27,3924,8.64,11.0,43,16.86,0
70.000,-10.66,0.26,off,181.4,0.250,0.00,30.1,3,75.2,19.87,3.89,3958,10.97,13.7,43,20.00,0
70.101,-9.90,0.32,off,181.4,0.250,0.00,22.8,3,75.2,23.64,4.62,3956,12.47,14.5,43,20.00,0
70.197,-9.60,0.36,off,181.4,0.250,0.00,22.3,3,75.2,24.30,5.09,3938,12.47,14.9,43,20.00,0
70.293,-9.25,0.38,off,181.4,0.250,0.00,20.2,3,75.2,26.49,5.38,3897,13.64,15.7,43,20.00,0
70.392,-8.97,0.41,off,181.4,0.250,0.00,19.3,3,75.2,27.57,5.73,3919,13.78,15.7,43,20.00,0
70.485,-8.80,0.42,off,181.4,0.250,0.00,18.3,3,77.0,27.94,5.89,3912,13.80,15.7,43,20.00,0
70.586,-8.68,0.43,off,181.4,0.250,0.00,16.5,3,77.0,28.39,5.95,3891,14.37,16.5,43,20.00,0
70.681,-8.50,0.45,off,181.4,0.250,0.00,15.1,3,77.0,29.77,6.21,3895,14.37,16.5,42,20.00,0
70.784,-8.37,0.46,off,181.4,0.250,0.00,14.6,3,77.0,30.25,6.32,3922,14.96,17.3,42,20.00,0
70.880,-8.12,0.48,off,181.4,0.250,0.00,14.1,3,77.0,32.12,6.55,3862,15.11,17.3,42,20.00,0
70.977,-7.83,0.50,off,181.4,0.250,0.00,13.2,3,77.0,34.20,6.74,3919,15.88,18.0,42,20.00,0
71.080,-7.59,0.52,off,181.4,0.250,0.00,12.2,3,77.0,35.87,7.06,3852,16.21,19.2,42,20.00,0
71.174,-6.92,0.57,off,181.4,0.250,0.00,11.3,3,77.0,39.18,7.68,3889,17.26,19.2,42,20.00,0
71.268,-6.27,0.61,off,181.4,0.250,0.00,10.1,3,77.0,44.14,8.08,3932,19.83,22.4,42,20.00,0
71.373,-5.05,0.70,off,181.4,0.250,0.00,8.7,3,77.0,52.74,9.21,3886,21.88,25.5,42,20.00,0
71.469,-3.21,0.84,off,181.4,0.250,0.00,7.3,3,77.0,61.23,10.95,3974,24.40,26.7,42,21.18,0
71.572,-2.62,0.93,off,181.4,0.250,0.00,7.3,3,77.0,63.23,11.89,3897,24.49,27.1,42,21.18,0
71.662,-2.05,0.98,off,181.4,0.250,0.00,7.1,3,77.0,67.07,12.48,3954,24.48,27.5,42,21.18,0
71.764,-0.93,1.06,off,181.4,0.250,0.00,5.9,3,77.0,77.36,13.36,4010,27.09,30.2,42,23.14,0
71.863,0.17,1.17,off,181.4,0.250,0.00,5.4,3,77.0,84.13,14.66,4041,28.08,31.0,42,23.53,0
71.954,1.02,1.26,off,181.4,0.250,0.00,4.9,3,77.0,89.88,15.55,4070,28.02,30.6,42,23.53,0
72.064,1.79,1.33,off,181.4,0.250,0.00,4.7,3,77.0,92.11,16.21,4109,27.91,30.6,42,21.57,0
72.161,2.18,1.37,off,181.4,0.250,0.00,4.2,3,77.0,98.38,16.85,4180,27.87,30.6,42,19.61,0
72.248,2.53,1.39,off,181.4,0.250,0.00,4.2,3,77.0,97.91,17.18,4198,27.82,30.6,42,16.47,0
72.346,2.10,1.38,off,181.4,0.250,0.00,4.5,3,77.0,95.90,17.06,4218,27.63,30.2,42,14.90,0
72.446,1.84,1.34,off,181.4,0.250,0.00,4.5,3,77.0,93.90,16.68,4286,27.68,30.2,42,12.55,0
72.546,1.53,1.33,off,181.4,0.250,0.00,4.5,3,77.0,95.23,16.39,4300,27.54,30.2,43,12.55,0
72.646,1.36,1.31,off,181.4,0.250,0.00,4.5,3,77.0,94.56,16.06,4338,27.46,30.2,43,10.20,0
72.746,1.11,1.30,off,181.4,0.250,0.00,4.5,3,77.0,94.56,16.10,4410,27.43,30.2,43,9.80,0
72.836,1.05,1.29,off,181.4,0.375,0.00,4.5,3,77.0,94.12,15.87,4439,27.40,29.8,43,7.84,0
72.940,0.83,1.28,off,181.4,0.375,0.00,4.5,3,77.0,94.11,15.69,4442,27.12,29.8,43,7.45,0
73.040,0.23,1.26,off,181.4,0.375,0.00,4.9,3,75.2,90.77,15.47,4488,25.81,28.2,45,3.53,0
73.141,-0.31,1.18,off,181.4,0.375,0.00,5.2,3,75.2,84.74,14.64,4542,24.90,26.7,45,3.14,0
73.229,-1.93,1.08,off,181.4,0.375,0.00,6.1,3,75.2,73.56,13.36,4528,22.78,25.1,45,0.00,0
73.330,-2.71,0.98,off,181.4,0.375,0.00,6.1,3,75.2,72.42,12.31,4588,21.96,24.3,45,0.00,0
73.425,-3.90,0.93,off,181.4,0.375,0.00,7.3,3,75.2,60.55,11.43,4568,19.41,20.8,45,0.00,0
73.530,-5.55,0.77,off,181.4,0.375,0.00,8.2,3,75.2,53.53,9.52,4622,18.28,20.4,47,0.00,0
73.624,-5.97,0.70,off,181.4,0.375,0.00,8.9,3,75.2,52.45,8.82,4576,18.25,20.4,47,0.00,0
73.719,-5.71,0.69,off,181.4,0.375,0.00,8.0,3,75.2,63.29,8.73,4674,20.99,31.0,47,3.53,0
73.817,0.82,1.11,off,181.4,0.375,0.00,4.9,3,75.2,108.05,14.76,4670,38.59,43.5,47,6.67,0
73.915,3.90,1.43,off,181.4,0.375,0.00,4.9,3,75.2,129.65,17.63,4746,47.91,53.7,48,8.63,0
74.014,5.93,1.66,off,181.4,0.375,0.00,4.0,3,75.2,138.91,20.13,4822,52.58,56.9,48,9.02,0
74.113,6.74,1.75,off,181.4,0.375,0.00,3.5,3,75.2,143.21,21.29,4886,52.70,56.9,48,9.02,0
74.209,6.92,1.76,off,181.4,0.375,0.00,3.3,3,75.2,144.43,21.67,4928,52.65,56.5,48,9.02,0
74.311,7.08,1.76,off,181.4,0.375,0.00,3.3,3,75.2,145.35,21.78,5022,52.67,56.5,48,9.41,0
74.408,6.89,1.76,off,181.4,0.375,0.00,3.1,3,75.2,149.95,21.74,5034,51.74,53.7,50,9.41,0
74.503,6.43,1.75,off,181.4,0.375,0.00,3.1,3,75.2,145.35,21.39,5136,44.57,47.1,50,8.63,0
74.611,5.44,1.69,off,181.4,0.375,0.00,3.1,3,75.2,141.05,20.63,5210,39.52,42.4,50,9.41,0
74.699,4.59,1.60,off,181.4,0.375,0.00,3.3,3,75.2,136.44,19.70,5241,37.20,39.6,50,10.59,0
74.803,3.79,1.53,off,181.4,0.375,0.00,3.3,3,75.2,131.89,18.76,5318,34.88,37.6,50,11.37,0
74.895,3.23,1.48,off,181.4,0.375,0.00,3.5,3,75.2,129.92,18.15,5377,34.53,37.3,52,12.94,0
74.995,2.79,1.45,off,181.4,0.375,0.00,3.5,3,75.2,126.82,17.65,5428,33.91,34.1,52,11.37,0
75.093,-6.04,1.03,off,181.4,0.375,0.00,12.0,3,75.2,37.85,13.36,5244,5.91,11.0,52,6.27,0
75.200,-9.90,0.35,off,181.4,0.375,0.00,27.8,3,75.2,16.47,5.50,5334,3.95,9.4,52,5.10,0
75.292,-11.05,0.19,off,181.4,0.375,0.00,32.2,3,75.2,14.97,4.03,5480,3.27,9.4,52,6.27,0
75.391,-11.56,0.17,off,181.4,0.375,0.00,36.5,3,75.2,14.79,3.32,5337,2.49,9.4,55,8.63,0
75.485,-11.75,0.17,off,181.4,0.375,0.00,36.7,3,75.2,15.67,2.99,5233,1.70,9.8,55,10.20,0
75.584,-11.83,0.18,off,181.4,0.375,0.00,38.6,3,75.2,15.87,2.94,5384,0.85,9.8,55,12.55,0
75.684,-11.86,0.18,off,181.4,0.375,0.00,43.0,3,75.2,15.93,2.87,5294,0.07,9.4,55,13.33,0
75.781,-11.85,0.18,off,181.4,0.375,0.00,49.9,3,75.2,15.54,2.99,5304,0.00,9.4,55,0.00,0
75.875,-11.92,0.18,off,181.4,0.375,0.00,58.1,3,75.2,15.34,2.83,5266,0.00,9.4,57,0.00,0
75.980,-11.90,0.18,off,181.4,0.375,0.00,58.3,3,75.2,15.27,2.82,5263,0.00,9.4,57,0.00,0
76.081,-11.77,0.17,off,181.4,0.375,0.00,58.1,3,75.2,15.34,2.91,5206,0.00,9.4,57,0.00,0
76.175,-11.63,0.18,off,181.4,0.375,0.00,56.5,3,75.2,15.80,3.09,5241,0.00,9.4,57,0.00,0
76.271,-11.58,0.18,off,181.4,0.375,0.00,57.9,3,75.2,15.54,3.09,5166,0.00,9.4,57,0.00,0
76.365,-11.62,0.18,off,181.4,0.375,0.00,58.8,3,75.2,15.34,3.08,5193,0.00,9.4,57,0.00,0
76.465,-11.67,0.18,off,181.4,0.375,0.00,57.4,3,75.2,15.67,3.12,5166,0.00,9.4,57,0.00,0
76.571,-11.67,0.18,off,181.4,0.375,0.00,58.6,3,75.2,15.40,3.09,5119,0.00,9.4,57,0.00,0
76.661,-11.66,0.18,off,181.4,0.375,0.00,59.3,3,75.2,15.20,3.10,5111,0.00,9.4,57,0.00,0
76.764,-11.65,0.18,off,181.4,0.375,0.00,57.9,3,75.2,15.20,3.03,5104,0.00,9.4,56,0.00,0
76.857,-11.66,0.18,off,181.4,0.375,0.00,56.9,3,75.2,15.47,3.05,5021,0.00,9.4,56,0.00,0
76.954,-11.67,0.18,off,181.4,0.375,0.00,58.1,3,75.2,15.15,3.06,4989,0.00,9.4,56,0.00,0
77.061,-11.66,0.18,off,181.4,0.375,0.00,57.9,3,75.2,15.20,3.05,4970,0.00,9.4,56,0.00,0
77.155,-11.65,0.19,off,181.4,0.375,0.00,57.4,3,75.2,15.34,3.06,4937,0.00,9.4,56,0.00,0
77.251,-11.65,0.19,off,181.4,0.375,0.00,56.5,3,75.2,15.27,3.11,4899,0.00,9.4,55,0.00,0
77.351,-11.62,0.19,off,181.4,0.375,0.00,56.2,3,75.2,15.34,3.12,4850,0.00,9.4,55,0.00,0
77.445,-11.61,0.19,off,181.4,0.375,0.00,56.5,3,75.2,15.27,3.11,4776,0.00,9.4,55,0.00,0
77.553,-11.59,0.19,off,181.4,0.375,0.00,56.5,3,75.2,15.27,3.10,4730,0.00,9.4,55,0.00,0
77.640,-11.56,0.19,off,183.2,0.375,0.00,56.9,3,75.2,15.14,3.14,4713,0.00,9.4,55,0.00,0
77.741,-11.53,0.20,off,183.2,0.375,0.00,54.8,3,75.2,15.20,3.16,4644,0.00,9.4,53,0.00,0
77.843,-11.52,0.20,off,183.2,0.375,0.00,54.3,3,75.2,15.34,3.23,4548,0.00,9.4,53,0.00,0
77.940,-11.41,0.20,off,183.2,0.375,0.00,55.3,3,75.2,15.08,3.36,4472,0.00,9.4,53,0.00,0
78.034,-11.36,0.20,off,183.2,0.375,0.00,55.3,3,75.2,15.08,3.36,4403,0.00,9.4,53,0.00,0
78.136,-11.30,0.21,off,183.2,0.375,0.00,55.5,4,75.2,15.02,3.45,4313,0.00,9.4,53,0.00,0
78.232,-11.20,0.21,off,183.2,0.375,0.00,53.4,4,75.2,15.02,3.54,4240,0.00,9.4,51,0.00,0
78.332,-11.16,0.21,off,183.2,0.375,0.00,53.6,4,75.2,14.97,3.62,4171,0.00,9.4,51,0.00,0
78.428,-11.07,0.22,off,183.2,0.375,0.00,52.7,4,75.2,15.27,3.61,4068,0.00,9.4,51,0.00,0
78.531,-10.99,0.22,off,183.2,0.375,0.00,52.5,4,75.2,15.34,3.74,4016,0.00,9.4,51,0.00,0
78.621,-10.98,0.23,off,183.2,0.375,0.00,53.9,4,75.2,14.91,3.77,3916,0.00,9.4,51,0.00,0
78.725,-10.94,0.23,off,183.2,0.375,0.00,49.9,4,75.2,15.14,3.78,3857,0.00,9.4,48,0.00,0
78.817,-10.87,0.24,off,183.2,0.375,0.00,50.8,4,75.2,14.85,3.89,3787,0.00,9.4,48,0.00,0
78.914,-10.80,0.24,off,183.2,0.375,0.00,50.3,4,75.2,14.97,3.94,3723,0.00,9.4,48,0.00,0
79.021,-10.73,0.24,off,183.2,0.375,0.00,49.6,4,75.2,15.21,3.99,3670,0.00,9.4,48,0.00,0
79.115,-10.67,0.25,off,183.2,0.375,0.00,46.1,4,75.2,15.08,4.05,3623,0.00,9.4,44,0.00,0
79.208,-10.61,0.25,off,183.2,0.375,0.00,46.6,4,75.2,14.91,4.13,3600,0.00,9.4,44,0.00,0
79.306,-10.56,0.25,off,183.2,0.375,0.00,46.1,4,75.2,15.08,4.19,3598,0.00,9.4,44,0.00,0
79.409,-10.55,0.25,off,183.2,0.375,0.00,46.1,4,75.2,15.08,4.19,3541,0.00,9.4,44,0.00,0
79.504,-10.51,0.25,off,183.2,0.375,0.00,45.6,4,75.2,15.21,4.22,3526,0.00,9.4,44,0.00,0
79.606,-10.51,0.26,off,183.2,0.375,0.00,43.3,3,75.2,14.97,4.23,3504,1.05,9.4,41,14.90,0
79.699,-10.81,0.25,off,183.2,0.375,0.00,45.4,3,75.2,14.22,4.13,3557,3.04,9.0,41,14.51,0
79.802,-11.01,0.24,off,183.2,0.375,0.00,46.3,3,75.2,13.94,3.79,3522,3.49,8.6,41,13.73,0
79.900,-11.21,0.23,off,183.2,0.375,0.00,52.0,3,75.2,12.41,3.62,3467,6.02,7.8,41,12.55,0
79.995,-11.30,0.22,off,183.2,0.375,0.00,52.5,3,75.2,12.30,3.45,3451,6.91,8.2,41,13.33,0
80.093,-11.07,0.22,off,183.2,0.375,0.00,40.5,3,75.2,14.62,3.57,3466,8.02,11.4,39,14.90,0
80.194,-10.10,0.28,off,183.2,0.375,0.00,24.2,3,75.2,21.05,4.25,3470,11.43,13.3,39,20.00,0
80.288,-9.57,0.35,off,183.2,0.375,0.00,21.2,3,75.2,21.48,5.10,3527,11.38,13.7,39,20.00,0
80.395,-9.09,0.38,off,183.2,0.375,0.00,20.0,3,75.2,23.28,5.46,3418,12.19,14.1,39,20.00,0
80.491,-8.73,0.41,off,183.2,0.375,0.00,17.9,3,75.2,25.31,5.88,3460,13.14,15.3,39,20.00,0
80.585,-8.29,0.44,off,183.2,0.375,0.00,15.5,3,75.2,26.48,6.30,3440,13.64,15.7,37,20.00,0
80.686,-8.07,0.46,off,183.2,0.375,0.00,14.6,3,75.2,27.38,6.64,3444,13.65,15.7,37,20.00,0
80.780,-8.03,0.48,off,183.2,0.375,0.00,14.1,3,75.2,27.65,6.72,3430,13.62,15.3,37,20.00,0
80.875,-8.01,0.48,off,183.2,0.375,0.00,13.9,3,75.2,27.46,6.74,3462,13.65,15.3,37,20.00,0
80.977,-7.97,0.48,off,183.2,0.375,0.00,13.9,3,75.2,27.71,6.79,3418,13.62,15.7,37,20.00,0
81.074,-7.88,0.49,off,183.2,0.375,0.00,13.4,3,75.2,28.39,6.85,3456,13.96,16.1,37,20.00,0
81.173,-7.64,0.51,off,183.2,0.375,0.00,13.2,3,75.2,29.77,7.05,3443,14.39,16.5,37,20.00,0
81.268,-7.39,0.52,off,183.2,0.375,0.00,12.2,3,75.2,32.42,7.30,3440,15.23,18.0,37,20.00,0
81.370,-6.44,0.58,off,183.2,0.375,0.00,10.3,3,77.0,37.88,7.88,3470,17.87,21.2,37,20.00,0
81.469,-4.85,0.69,off,183.2,0.375,0.00,8.5,3,77.0,45.85,9.34,3461,21.23,23.9,37,20.00,0
81.564,-3.16,0.80,off,183.2,0.375,0.00,7.5,3,77.0,51.47,10.98,3469,24.13,27.1,37,21.18,0
81.661,-2.07,0.89,off,183.2,0.375,0.00,7.1,3,77.0,57.35,12.34,3527,25.71,29.0,37,23.14,0
81.757,-1.17,1.00,off,183.2,0.375,0.00,6.6,3,77.0,62.22,13.34,3541,26.97,29.8,37,23.53,0
81.855,-0.27,1.08,off,183.2,0.375,0.00,5.6,3,77.0,69.19,14.07,3548,28.74,31.8,37,25.49,0
81.953,0.40,1.16,off,183.2,0.375,0.00,5.4,3,77.0,72.81,14.96,3586,28.95,31.8,37,25.10,0
82.060,1.15,1.23,off,183.2,0.375,0.00,5.2,3,77.0,78.58,15.65,3612,29.24,32.2,37,25.49,0
82.156,1.85,1.31,off,183.2,0.375,0.00,4.9,3,77.0,83.73,16.34,3660,29.21,32.2,37,25.49,0
82.253,2.63,1.39,off,183.2,0.375,0.00,4.7,3,77.0,89.22,17.13,3703,29.23,32.2,37,25.49,0
82.347,3.24,1.45,off,183.2,0.375,0.00,4.5,3,77.0,93.01,17.80,3729,29.26,32.2,37,25.10,0
82.445,3.83,1.49,off,183.2,0.375,0.00,4.2,3,77.0,95.69,18.51,3812,29.26,32.2,38,25.10,0
82.551,4.22,1.51,off,183.2,0.375,0.00,4.2,3,77.0,96.14,18.73,3858,29.31,32.2,38,25.10,0
82.642,4.20,1.51,off,183.2,0.375,0.00,4.2,3,77.0,98.63,18.96,3884,29.33,32.2,38,24.71,0
82.738,4.17,1.50,off,183.2,0.375,0.00,4.2,3,77.0,97.02,19.00,3931,29.35,32.2,38,21.96,0
82.835,4.00,1.49,off,183.2,0.375,0.00,4.2,3,77.0,98.14,18.83,4008,29.39,32.2,38,20.00,0
82.933,3.77,1.46,off,183.2,0.375,0.00,4.5,3,77.0,97.02,18.58,4020,29.41,32.2,39,17.25,0
83.033,3.39,1.43,off,183.2,0.375,0.00,4.7,3,77.0,95.68,18.30,4087,29.35,32.2,39,16.08,0
83.131,3.06,1.41,off,183.2,0.375,0.00,4.7,3,77.0,95.68,17.91,4135,29.25,32.2,39,14.51,0
83.228,2.65,1.40,off,183.2,0.375,0.00,4.7,3,75.2,95.68,17.47,4193,29.21,32.2,39,13.73,0
83.326,2.49,1.39,off,183.2,0.375,0.00,4.7,3,75.2,95.90,17.24,4200,29.12,31.8,39,12.55,0
83.425,2.21,1.37,off,183.2,0.375,0.00,4.9,3,75.2,98.15,17.08,4253,29.08,31.8,42,11.37,0
83.534,2.17,1.38,off,183.2,0.375,0.00,4.9,3,75.2,98.14,16.88,4294,29.03,31.8,42,9.80,0
83.621,1.91,1.36,off,183.2,0.375,0.00,4.9,3,75.2,98.36,16.78,4366,28.92,31.4,42,9.41,0
83.723,1.90,1.35,off,183.2,0.375,0.00,4.7,3,75.2,98.85,16.68,4424,28.88,31.4,42,7.84,0
83.819,1.74,1.35,off,183.2,0.375,0.00,4.7,3,75.2,99.33,16.44,4452,28.64,31.4,42,7.84,0
83.920,1.61,1.34,off,183.2,0.375,0.00,4.9,3,75.2,100.78,16.42,4488,28.49,31.0,44,5.88,0
84.013,0.57,1.29,off,183.2,0.375,0.00,5.6,3,75.2,87.03,15.86,4532,25.29,26.7,44,3.14,0
84.111,-1.96,1.09,off,183.2,0.375,0.00,6.4,3,75.2,74.00,13.55,4565,22.24,24.3,44,0.00,0
84.214,-3.18,0.95,off,183.2,0.375,0.00,6.4,3,75.2,69.58,11.82,4562,21.81,23.9,44,0.00,0
84.310,-3.66,0.91,off,183.2,0.375,0.00,7.1,3,75.2,66.65,11.26,4620,21.31,23.1,47,0.00,0
84.404,-4.31,0.85,off,183.2,0.375,0.00,7.8,3,75.2,61.60,10.60,4598,20.29,21.6,47,0.00,0
84.510,-5.91,0.76,off,183.2,0.375,0.00,9.4,3,75.2,48.87,9.40,4627,16.93,14.1,47,0.00,0
84.605,-9.86,0.45,off,183.2,0.375,0.00,21.4,3,75.2,20.74,5.90,4602,3.93,9.4,47,0.00,0
84.699,-11.17,0.25,off,183.2,0.375,0.00,31.0,3,75.2,14.28,3.76,4556,3.33,9.0,47,0.00,0
84.796,-11.45,0.20,off,183.2,0.375,0.00,34.6,3,75.2,14.05,3.34,4592,2.65,9.0,48,0.00,0
84.902,-11.55,0.19,off,183.2,0.375,0.00,35.5,3,75.2,14.62,3.20,4593,1.90,9.4,48,0.00,0
85.002,-11.53,0.19,off,183.2,0.375,0.00,37.6,3,75.2,14.97,3.20,4515,1.18,9.4,48,0.00,0
85.096,-11.57,0.20,off,183.2,0.375,0.00,42.3,3,75.2,14.97,3.17,4584,0.47,9.4,48,0.00,0
85.192,-11.61,0.20,off,183.2,0.375,0.00,44.5,3,75.2,15.20,3.12,4494,0.00,9.4,48,0.00,0
85.292,-11.53,0.20,off,183.2,0.375,0.00,48.5,3,75.2,15.34,3.20,4510,0.00,9.4,48,0.00,0
85.384,-11.52,0.21,off,183.2,0.375,0.00,49.6,3,75.2,15.40,3.21,4506,2.82,8.6,48,14.90,0
85.491,-11.32,0.21,off,183.2,0.375,0.00,37.9,3,75.2,20.12,3.08,4477,11.51,14.9,48,18.43,0
85.587,-9.92,0.31,off,183.2,0.375,0.00,24.5,3,75.2,27.64,4.48,4505,13.77,16.1,48,20.00,0
85.685,-9.42,0.37,off,183.2,0.375,0.00,20.7,3,75.2,30.38,5.15,4520,14.71,17.3,48,20.00,0
85.780,-8.94,0.42,off,183.2,0.375,0.00,17.9,3,75.2,34.36,5.56,4413,16.01,18.8,48,20.00,0
85.882,-7.92,0.49,off,183.2,0.375,0.00,14.8,3,75.2,41.45,6.46,4451,18.19,21.6,48,20.00,0
85.977,-6.70,0.58,off,183.2,0.375,0.00,12.5,3,75.2,48.71,7.69,4468,20.62,23.5,48,20.00,0
86.073,-5.89,0.67,off,183.2,0.375,0.00,11.3,3,75.2,53.85,8.61,4458,21.74,24.3,48,20.00,0
86.168,-5.45,0.73,off,183.2,0.375,0.00,10.3,3,75.2,56.93,9.22,4464,22.00,25.1,48,20.00,0
86.266,-4.30,0.80,off,183.2,0.375,0.00,8.7,3,75.2,66.32,9.92,4518,24.42,27.5,48,21.18,0
86.367,-2.95,0.93,off,183.2,0.375,0.00,7.3,3,75.2,77.93,11.31,4496,26.15,29.4,48,21.57,0
86.463,-1.70,1.06,off,183.2,0.375,0.00,6.6,3,75.2,84.51,12.81,4537,27.07,30.2,48,21.96,0
86.563,-0.21,1.17,off,183.2,0.375,0.00,5.4,3,75.2,96.31,13.95,4593,29.31,32.9,48,22.75,0
86.659,1.71,1.30,off,183.2,0.375,0.00,4.7,3,75.2,107.78,15.71,4607,31.71,34.9,48,23.92,0
86.756,2.92,1.44,off,183.2,0.375,0.00,4.2,3,75.2,117.06,17.26,4678,32.01,35.7,48,22.75,0
86.855,4.15,1.53,off,183.2,0.375,0.00,3.8,3,75.2,123.44,18.51,4752,34.93,38.4,48,23.92,0
86.964,4.72,1.59,off,183.2,0.375,0.00,3.5,3,75.2,128.50,19.26,4747,35.84,39.2,48,24.31,0
87.062,4.97,1.60,off,183.2,0.375,0.00,3.3,3,75.2,130.75,19.64,4825,36.62,40.4,48,24.31,0
87.149,5.13,1.62,off,183.2,0.375,0.00,3.3,3,75.2,132.15,19.84,4872,37.27,40.4,49,24.31,0
87.247,5.18,1.63,off,183.2,0.375,0.00,3.3,3,75.2,133.84,19.83,4941,37.54,40.8,49,23.92,0
87.345,5.17,1.63,off,183.2,0.375,0.00,3.3,3,75.2,136.11,19.86,4984,37.71,40.8,49,23.92,0
87.443,4.98,1.62,off,183.2,0.375,0.00,3.3,3,75.2,136.11,19.87,5086,37.62,40.8,49,23.53,0
87.551,4.88,1.62,off,183.2,0.375,0.00,3.3,3,75.2,136.11,19.72,5120,37.51,40.4,49,23.14,0
87.645,4.78,1.61,off,183.2,0.375,0.00,3.3,3,75.2,137.33,19.56,5147,37.42,40.4,51,22.75,0
87.744,4.69,1.60,off,183.2,0.375,0.00,3.3,3,75.2,137.94,19.49,5237,37.35,40.4,51,22.35,0
