Time (sec),Boost (psi),Calculated Load (g/rev),Clutch Sw (on/off),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fuel Economy (mpg),Gear Position (gear),Intake Temp (F),MAF (g/s),Man Abs Press (psi),RPM (RPM),Target Throttle (%),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.5.0-26366][2006 USDM Impreza WRX STI][Reflash: Stage1 91 v400.ptm - Realtime: Stage1 91 v400.ptm]"
567.275,-4.07,0.78,off,179.6,0.000,0.00,21.9,6,71.6,38.00,10.61,2938,15.82,18.0,73,0.00,0
567.370,-4.02,0.78,off,179.6,0.000,0.00,21.6,6,71.6,37.88,10.64,2943,15.80,18.4,73,0.00,0
567.465,-4.10,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.12,10.61,2954,15.79,18.4,73,0.00,0
567.567,-4.03,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.00,10.64,2957,15.80,18.4,73,0.00,0
567.667,-4.07,0.77,off,179.6,0.000,0.00,21.4,6,71.6,38.00,10.58,2954,15.81,18.0,73,0.00,0
567.760,-4.10,0.77,off,179.6,0.000,0.00,21.9,6,71.6,37.76,10.64,2936,15.81,18.0,73,0.00,0
567.864,-4.01,0.77,off,179.6,0.000,0.00,21.9,6,71.6,37.88,10.61,2939,15.81,18.0,73,0.00,0
567.959,-4.10,0.77,off,179.6,0.000,0.00,21.9,6,71.6,37.76,10.60,2949,15.80,18.0,73,0.00,0
568.053,-4.00,0.78,off,179.6,0.000,0.00,21.6,6,71.6,37.88,10.66,2951,15.80,18.0,73,0.00,0
568.151,-4.07,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.26,10.60,2948,15.82,18.4,73,0.00,0
568.257,-4.01,0.78,off,179.6,0.000,0.00,22.1,6,71.6,37.64,10.66,2933,15.82,18.4,73,0.00,0
568.351,-4.05,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.14,10.61,2931,15.82,18.4,73,0.00,0
568.452,-4.07,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.26,10.67,2945,15.81,18.0,73,0.00,0
568.547,-4.03,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.26,10.67,2947,15.81,18.4,73,0.00,0
568.642,-4.08,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.00,10.61,2943,15.81,18.4,73,0.00,0
568.742,-4.01,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.00,10.65,2930,15.82,18.0,73,0.00,0
568.842,-4.01,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.12,10.65,2924,15.83,18.4,73,0.00,0
568.941,-4.07,0.77,off,179.6,0.000,0.00,21.9,6,71.6,38.00,10.64,2943,15.81,18.4,73,0.00,0
569.039,-4.03,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.38,10.66,2943,15.81,18.4,73,0.00,0
569.131,-4.03,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.12,10.64,2945,15.81,18.4,73,0.00,0
569.235,-4.03,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.12,10.66,2926,15.83,18.4,73,0.00,0
569.334,-4.01,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.12,10.65,2927,15.82,18.0,73,0.00,0
569.429,-4.08,0.78,off,179.6,0.000,0.00,21.9,6,71.6,37.76,10.63,2938,15.82,18.4,73,0.00,0
569.523,-4.00,0.78,off,179.6,0.000,0.00,21.2,6,71.6,38.38,10.71,2938,15.81,18.4,73,0.00,0
569.626,-4.05,0.78,off,179.6,0.000,0.00,21.9,6,71.6,37.76,10.66,2924,15.83,18.0,73,0.00,0
569.727,-4.05,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.12,10.66,2922,15.83,18.4,73,0.00,0
569.820,-3.99,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.26,10.69,2926,15.83,18.4,73,0.00,0
569.922,-4.06,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.12,10.63,2931,15.81,18.4,73,0.00,0
570.017,-4.01,0.78,off,179.6,0.000,0.00,21.6,6,71.6,37.88,10.69,2937,15.82,18.4,73,0.00,0
570.113,-4.02,0.79,off,179.6,0.000,0.00,21.4,6,71.6,38.66,10.65,2918,15.83,18.4,73,0.00,0
570.215,-4.05,0.79,off,179.6,0.000,0.00,21.4,6,71.6,38.26,10.65,2920,15.84,18.4,73,0.00,0
570.317,-3.99,0.79,off,179.6,0.000,0.00,21.9,6,71.6,37.63,10.64,2933,15.82,18.4,73,0.00,0
570.411,-4.01,0.78,off,179.6,0.000,0.00,21.9,6,71.6,37.76,10.64,2934,15.82,18.4,73,0.00,0
570.504,-4.03,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.38,10.70,2934,15.83,18.4,73,0.00,0
570.609,-3.99,0.78,off,179.6,0.000,0.00,21.9,6,71.6,37.76,10.65,2914,15.84,18.4,73,0.00,0
570.705,-4.05,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.38,10.69,2914,15.83,18.4,73,0.00,0
570.800,-3.96,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.38,10.71,2931,15.82,18.4,73,0.00,0
570.901,-4.03,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.00,10.65,2931,15.83,18.4,73,0.00,0
570.994,-3.99,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.38,10.71,2917,15.84,18.4,73,0.00,0
571.092,-3.97,0.78,off,179.6,0.000,0.00,22.1,6,71.6,37.39,10.65,2915,15.84,18.4,73,0.00,0
571.199,-4.01,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.24,10.65,2928,15.82,18.4,73,0.00,0
571.292,-4.00,0.78,off,179.6,0.000,0.00,21.6,6,71.6,37.88,10.72,2931,15.82,18.4,73,0.00,0
571.386,-4.01,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.00,10.66,2911,15.82,18.4,73,0.00,0
571.492,-4.02,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.26,10.69,2914,15.84,18.4,73,0.00,0
571.586,-4.00,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.12,10.69,2929,15.82,18.4,73,0.00,0
571.682,-4.01,0.79,off,179.6,0.000,0.00,21.2,6,71.6,38.38,10.66,2928,15.82,18.4,73,0.00,0
571.786,-3.99,0.79,off,179.6,0.000,0.00,21.4,6,71.6,38.12,10.72,2932,15.82,18.4,73,0.00,0
571.881,-3.97,0.79,off,179.6,0.000,0.00,21.2,6,71.6,38.52,10.67,2912,15.84,18.4,73,0.00,0
571.974,-4.02,0.78,off,179.6,0.000,0.00,20.9,6,71.6,38.52,10.67,2910,15.84,18.4,72,0.00,0
572.077,-4.01,0.79,off,179.6,0.000,0.00,21.2,6,71.6,38.26,10.73,2928,15.83,18.4,72,0.00,0
572.174,-3.99,0.79,off,179.6,0.000,0.00,20.9,6,71.6,38.79,10.67,2922,15.82,18.4,72,0.00,0
572.275,-4.00,0.79,off,179.6,0.000,0.00,21.4,6,71.6,37.75,10.71,2910,15.84,18.4,72,0.00,0
572.369,-3.97,0.79,off,179.6,0.000,0.00,21.2,6,71.6,38.52,10.70,2910,15.84,18.4,72,0.00,0
572.470,-4.00,0.79,off,179.6,0.000,0.00,21.4,6,71.6,38.12,10.69,2926,15.83,18.4,72,0.00,0
572.564,-3.97,0.78,off,179.6,0.000,0.00,21.2,6,71.6,38.00,10.72,2929,15.83,18.4,72,0.00,0
572.665,-4.02,0.78,off,179.6,0.000,0.00,21.2,6,71.6,38.66,10.69,2909,15.84,18.0,72,0.00,0
572.759,-4.01,0.79,off,179.6,0.000,0.00,21.4,6,71.6,38.26,10.71,2912,15.84,18.4,72,0.00,0
572.856,-3.96,0.79,off,179.6,0.000,0.00,21.2,6,71.6,38.66,10.70,2927,15.83,18.4,72,0.00,0
572.962,-4.00,0.79,off,179.6,0.000,0.00,21.2,6,71.6,38.12,10.66,2923,15.82,18.4,72,0.00,0
573.055,-3.95,0.79,off,179.6,0.000,0.00,21.2,6,71.6,38.52,10.72,2907,15.83,18.4,72,0.00,0
573.159,-3.95,0.79,off,179.6,0.000,0.00,20.9,6,71.6,38.79,10.70,2908,15.84,18.4,72,0.00,0
573.249,-4.01,0.79,off,179.6,0.000,0.00,20.9,6,71.6,38.79,10.67,2906,15.82,18.4,72,0.00,0
573.351,-3.95,0.79,off,179.6,0.000,0.00,20.9,6,71.6,38.79,10.71,2930,15.83,18.4,73,0.00,0
573.447,-3.99,0.79,off,179.6,0.000,0.00,21.6,6,71.6,37.88,10.67,2926,15.82,18.4,73,0.00,0
573.543,-3.95,0.78,off,179.6,0.000,0.00,21.6,6,71.6,37.51,10.70,2912,15.84,18.4,73,0.00,0
573.649,-3.97,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.24,10.71,2915,15.83,18.4,73,0.00,0
573.740,-4.02,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.00,10.66,2925,15.82,18.4,73,0.00,0
573.841,-3.95,0.78,off,179.6,0.000,0.00,21.2,6,71.6,38.38,10.72,2929,15.82,18.4,73,0.00,0
573.943,-4.00,0.79,off,179.6,0.000,0.00,21.4,6,71.6,38.12,10.69,2912,15.84,18.4,73,0.00,0
574.033,-4.05,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.12,10.69,2916,15.84,18.4,73,0.00,0
574.134,-3.99,0.79,off,179.6,0.000,0.00,21.2,6,71.6,38.52,10.67,2935,15.84,18.4,73,0.00,0
574.239,-4.02,0.79,off,179.6,0.000,0.00,20.9,6,71.6,38.79,10.66,2930,15.82,18.4,73,0.00,0
574.329,-3.97,0.79,off,179.6,0.000,0.00,21.4,6,71.6,38.00,10.75,2936,15.84,18.0,73,0.00,0
574.425,-3.95,0.79,off,179.6,0.000,0.00,21.4,6,71.6,38.24,10.66,2918,15.83,18.4,73,0.00,0
574.529,-4.01,0.79,off,179.6,0.000,0.00,21.6,6,71.6,37.75,10.72,2918,15.83,18.4,73,0.00,0
574.621,-3.97,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.38,10.72,2940,15.82,18.4,73,0.00,0
574.726,-4.01,0.78,off,179.6,0.000,0.00,21.9,6,71.6,37.75,10.67,2931,15.82,18.4,73,0.00,0
574.821,-3.99,0.78,off,179.6,0.000,0.00,21.6,6,71.6,37.88,10.71,2921,15.83,18.4,73,0.00,0
574.916,-3.96,0.78,off,179.6,0.000,0.00,21.6,6,71.6,37.88,10.67,2922,15.83,18.0,73,0.00,0
575.019,-4.06,0.78,off,179.6,0.000,0.00,21.6,6,71.6,37.88,10.67,2934,15.81,18.4,73,0.00,0
575.113,-4.01,0.78,off,179.6,0.000,0.00,21.2,6,71.6,38.66,10.69,2937,15.82,18.4,73,0.00,0
575.220,-4.02,0.79,off,179.6,0.000,0.00,21.2,6,71.6,38.66,10.65,2935,15.83,18.4,73,0.00,0
575.310,-4.05,0.79,off,179.6,0.000,0.00,21.2,6,71.6,38.12,10.65,2917,15.83,18.4,73,0.00,0
575.405,-4.00,0.78,off,179.6,0.000,0.00,21.6,6,71.6,37.88,10.67,2922,15.83,18.4,73,0.00,0
575.507,-4.05,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.38,10.63,2940,15.81,18.4,73,0.00,0
575.608,-4.01,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.12,10.69,2945,15.83,18.0,73,0.00,0
575.702,-4.03,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.26,10.64,2930,15.81,18.4,73,0.00,0
575.797,-4.05,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.26,10.69,2926,15.83,18.0,73,0.00,0
575.897,-4.02,0.78,off,179.6,0.000,0.00,21.2,6,71.6,38.52,10.65,2930,15.81,18.4,73,0.00,0
575.998,-4.06,0.78,off,179.6,0.000,0.00,21.2,6,71.6,38.65,10.64,2946,15.81,18.4,73,0.00,0
576.098,-4.03,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.13,10.67,2949,15.81,18.4,73,0.00,0
576.191,-4.03,0.78,off,179.6,0.000,0.00,21.6,6,71.6,37.87,10.61,2930,15.82,18.4,73,0.00,0
576.294,-4.05,0.78,off,179.6,0.000,0.00,21.9,6,71.6,37.75,10.69,2928,15.82,18.4,73,0.00,0
576.386,-4.05,0.77,off,179.6,0.000,0.00,21.9,6,71.6,37.87,10.67,2931,15.81,18.0,73,0.00,0
576.487,-4.07,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.65,10.61,2948,15.81,18.4,73,0.00,0
576.582,-4.03,0.78,off,179.6,0.000,0.00,21.2,6,71.6,38.79,10.67,2951,15.81,18.4,73,0.00,0
576.682,-4.06,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.12,10.63,2932,15.82,18.0,73,0.00,0
576.778,-4.10,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.26,10.65,2935,15.82,18.4,73,0.00,0
576.882,-4.01,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.93,10.64,2936,15.82,18.4,73,0.00,0
576.974,-4.06,0.78,off,179.6,0.000,0.00,21.6,6,71.6,37.87,10.64,2954,15.80,18.4,73,0.00,0
577.080,-4.03,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.38,10.66,2954,15.80,18.4,73,0.00,0
577.177,-4.06,0.78,off,179.6,0.000,0.00,21.9,6,71.6,38.00,10.61,2954,15.81,18.0,73,0.00,0
577.268,-4.06,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.12,10.61,2939,15.81,18.0,73,0.00,0
577.366,-4.00,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.12,10.61,2941,15.81,18.0,73,0.00,0
577.470,-4.07,0.77,off,179.6,0.000,0.00,21.6,6,69.8,38.51,10.63,2956,15.80,18.0,73,0.00,0
577.567,-4.07,0.77,off,179.6,0.000,0.00,21.6,6,69.8,38.38,10.64,2960,15.80,18.4,73,0.00,0
577.664,-4.05,0.77,off,179.6,0.000,0.00,21.6,6,69.8,37.87,10.63,2956,15.79,18.4,73,0.00,0
577.765,-4.03,0.77,off,179.6,0.000,0.00,21.4,6,69.8,38.51,10.64,2938,15.81,18.4,73,0.00,0
577.858,-4.06,0.78,off,179.6,0.000,0.00,20.9,6,69.8,39.20,10.64,2941,15.81,18.4,73,0.00,0
577.960,-4.06,0.78,off,179.6,0.000,0.00,21.2,6,69.8,38.38,10.64,2941,15.80,18.0,73,0.00,0
578.052,-4.06,0.78,off,179.6,0.000,0.00,21.2,6,69.8,38.38,10.67,2960,15.80,18.4,73,0.00,0
578.161,-4.08,0.78,off,179.6,0.000,0.00,21.6,6,69.8,37.99,10.61,2956,15.80,18.0,73,0.00,0
578.256,-4.06,0.78,off,179.6,0.000,0.00,21.2,6,69.8,38.79,10.61,2944,15.81,18.0,73,0.00,0
578.351,-4.07,0.77,off,179.6,0.000,0.00,21.6,6,69.8,37.99,10.58,2944,15.81,18.4,73,0.00,0
578.444,-4.12,0.77,off,179.6,0.000,0.00,21.4,6,69.8,38.25,10.61,2946,15.81,18.4,73,0.00,0
578.547,-4.06,0.77,off,179.6,0.000,0.00,21.6,6,69.8,37.87,10.59,2965,15.79,18.4,73,0.00,0
578.642,-4.08,0.78,off,179.6,0.000,0.00,21.6,6,69.8,38.12,10.56,2960,15.79,18.4,73,0.00,0
578.746,-4.06,0.77,off,179.6,0.000,0.00,20.9,6,69.8,39.07,10.64,2962,15.81,18.0,73,0.00,0
578.837,-4.08,0.78,off,179.6,0.000,0.00,21.6,6,69.8,38.25,10.60,2947,15.79,18.0,73,0.00,0
578.939,-4.08,0.77,off,179.6,0.000,0.00,21.2,6,69.8,38.38,10.64,2944,15.81,18.0,73,0.00,0
579.035,-4.02,0.77,off,179.6,0.000,0.00,21.2,6,69.8,38.65,10.60,2944,15.79,18.4,73,0.00,0
579.137,-4.10,0.78,off,179.6,0.000,0.00,21.6,6,69.8,38.12,10.60,2958,15.79,18.4,73,0.00,0
579.229,-4.10,0.77,off,179.6,0.000,0.00,21.6,6,69.8,37.87,10.66,2959,15.80,18.0,73,0.00,0
579.328,-4.10,0.77,off,179.6,0.000,0.00,21.6,6,69.8,38.38,10.58,2959,15.79,18.4,73,0.00,0
579.426,-4.06,0.78,off,179.6,0.000,0.00,21.9,6,69.8,37.87,10.64,2950,15.81,18.4,73,0.00,0
579.522,-4.06,0.78,off,179.6,0.000,0.00,21.6,6,69.8,38.12,10.61,2946,15.79,18.0,73,0.00,0
579.622,-4.10,0.78,off,179.6,0.000,0.00,21.6,6,69.8,38.12,10.64,2945,15.81,18.0,73,0.00,0
579.722,-4.05,0.77,off,179.6,0.000,0.00,21.6,6,71.6,38.12,10.63,2970,15.79,18.0,73,0.00,0
579.819,-4.11,0.77,off,179.6,0.000,0.00,22.3,6,71.6,37.02,10.56,2961,15.78,18.0,73,0.00,0
579.914,-4.08,0.77,off,179.6,0.000,0.00,22.1,6,71.6,37.63,10.64,2962,15.80,18.4,73,0.00,0
580.016,-4.10,0.76,off,179.6,0.000,0.00,21.9,6,71.6,37.75,10.60,2941,15.81,18.4,73,0.00,0
580.111,-4.12,0.77,off,179.6,0.000,0.00,21.6,6,71.6,38.12,10.59,2944,15.81,18.4,73,0.00,0
580.216,-4.07,0.77,off,179.6,0.000,0.00,21.6,6,71.6,38.12,10.59,2964,15.79,18.0,73,0.00,0
580.307,-4.08,0.77,off,179.6,0.000,0.00,21.6,6,71.6,38.00,10.60,2960,15.79,18.0,73,0.00,0
580.412,-4.07,0.77,off,179.6,0.000,0.00,21.4,6,71.6,38.12,10.66,2962,15.79,18.0,73,0.00,0
580.503,-4.08,0.77,off,179.6,0.000,0.00,21.9,6,71.6,38.00,10.60,2942,15.81,18.0,74,0.00,0
580.601,-4.08,0.77,off,179.6,0.000,0.00,21.9,6,71.6,37.63,10.61,2945,15.81,18.0,74,0.00,0
580.701,-4.02,0.77,off,179.6,0.000,0.00,21.6,6,71.6,38.24,10.59,2944,15.79,18.4,74,0.00,0
580.797,-4.10,0.77,off,179.6,0.000,0.00,21.6,6,71.6,38.39,10.58,2960,15.79,18.4,74,0.00,0
580.902,-4.08,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.12,10.65,2961,15.79,18.4,73,0.00,0
580.995,-4.08,0.77,off,179.6,0.000,0.00,21.6,6,71.6,37.87,10.59,2958,15.81,18.4,73,0.00,0
581.093,-4.06,0.77,off,179.6,0.000,0.00,21.6,6,71.6,38.12,10.65,2943,15.81,18.0,73,0.00,0
581.202,-4.05,0.77,off,179.6,0.000,0.00,21.9,6,71.6,37.63,10.61,2943,15.81,18.0,73,0.00,0
581.296,-4.12,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.24,10.59,2940,15.80,18.0,73,0.00,0
581.389,-4.06,0.77,off,179.6,0.000,0.00,21.6,6,71.6,38.00,10.63,2958,15.80,18.0,73,0.00,0
581.487,-4.08,0.77,off,179.6,0.000,0.00,20.9,6,71.6,39.07,10.60,2952,15.82,18.4,73,0.00,0
581.581,-4.06,0.78,off,179.6,0.000,0.00,21.2,6,71.6,38.65,10.61,2938,15.80,18.4,73,0.00,0
581.682,-4.03,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.12,10.61,2936,15.81,18.4,73,0.00,0
581.777,-4.08,0.77,off,179.6,0.000,0.00,21.4,6,71.6,37.99,10.61,2936,15.80,18.4,73,0.00,0
581.882,-4.03,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.38,10.65,2953,15.80,18.0,73,0.00,0
581.978,-4.06,0.78,off,179.6,0.000,0.00,21.4,6,71.6,38.24,10.61,2953,15.80,18.0,73,0.00,0
582.071,-4.02,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.00,10.65,2937,15.82,18.0,73,0.00,0
582.176,-4.03,0.77,off,179.6,0.000,0.00,21.4,6,71.6,38.38,10.67,2934,15.82,18.0,73,0.00,0
582.267,-4.10,0.77,off,179.6,0.000,0.00,21.4,6,71.6,38.65,10.65,2939,15.80,18.4,73,0.00,0
582.370,-4.02,0.78,off,179.6,0.000,0.00,21.6,6,71.6,38.13,10.64,2954,15.82,18.4,73,0.00,0
582.464,-4.05,0.78,off,179.6,0.000,0.00,21.4,6,69.8,38.25,10.63,2950,15.80,18.4,73,0.00,0
582.569,-4.03,0.78,off,179.6,0.000,0.00,21.6,6,69.8,37.88,10.67,2954,15.82,18.0,73,0.00,0
582.663,-4.01,0.78,off,179.6,0.000,0.00,21.9,6,69.8,37.76,10.66,2931,15.82,18.0,73,0.00,0
582.763,-4.08,0.77,off,179.6,0.000,0.00,21.9,6,69.8,37.76,10.69,2935,15.82,18.0,73,0.00,0
582.865,-4.03,0.77,off,179.6,0.000,0.00,21.6,6,69.8,38.41,10.64,2956,15.80,18.4,73,0.00,0
582.958,-4.02,0.77,off,179.6,0.000,0.00,21.4,6,69.8,38.26,10.61,2951,15.80,18.4,73,0.00,0
583.057,-4.01,0.77,off,179.6,0.000,0.00,21.2,6,69.8,38.79,10.69,2955,15.98,18.4,73,0.00,0
583.156,-3.96,0.78,off,179.6,0.000,0.00,21.4,6,69.8,38.26,10.73,2927,15.99,18.4,73,0.00,0
583.250,-3.94,0.78,off,179.6,0.000,0.00,21.2,6,69.8,38.66,10.76,2930,15.99,18.4,73,0.00,0
583.351,-3.86,0.79,off,179.6,0.000,0.00,20.7,6,69.8,39.21,10.80,2951,15.98,18.4,73,0.00,0
583.447,-3.88,0.79,off,179.6,0.000,0.00,20.9,6,69.8,38.80,10.75,2946,15.97,18.4,73,0.00,0
583.544,-3.86,0.80,off,179.6,0.000,0.00,20.2,6,69.8,39.77,10.81,2950,15.97,18.4,73,0.00,0
583.646,-3.89,0.80,off,179.6,0.000,-2.00,20.7,6,69.8,39.08,10.77,2926,15.99,18.4,73,0.00,0
583.744,-3.91,0.79,off,179.6,0.000,-2.00,20.9,6,69.8,38.94,10.77,2924,15.98,18.4,73,0.00,0
583.841,-3.83,0.80,off,179.6,0.000,-2.00,20.7,6,69.8,39.63,10.80,2947,15.98,18.4,73,0.00,0
583.934,-3.86,0.80,off,179.6,0.000,-2.00,21.2,6,69.8,38.95,10.75,2942,15.98,18.4,73,0.00,0
584.037,-3.89,0.79,off,179.6,0.000,-2.00,20.9,6,69.8,39.36,10.81,2947,15.98,18.4,73,0.00,0
584.133,-3.88,0.80,off,179.6,0.000,-2.00,20.9,6,69.8,39.50,10.77,2928,15.99,18.4,73,0.00,0
584.232,-3.88,0.80,off,179.6,0.000,-2.00,21.2,6,69.8,38.95,10.81,2928,15.98,18.4,73,0.00,0
584.332,-3.88,0.81,off,179.6,0.000,-2.00,21.2,6,69.8,38.81,10.80,2946,15.99,18.4,73,0.00,0
584.432,-3.86,0.80,off,179.6,0.000,-2.00,20.7,6,69.8,39.64,10.75,2939,15.97,18.4,73,0.00,0
584.527,-3.85,0.81,off,179.6,0.000,-2.00,20.7,6,69.8,39.64,10.84,2946,15.99,18.4,73,0.00,0
584.630,-3.80,0.81,off,179.6,0.000,-2.00,20.9,6,69.8,39.37,10.82,2924,15.99,18.4,73,0.00,0
584.724,-3.89,0.81,off,179.6,0.000,-2.00,20.9,6,69.8,39.10,10.82,2925,15.99,18.4,73,0.00,0
584.824,-3.85,0.80,off,179.6,0.000,-2.00,20.9,6,69.8,39.65,10.83,2945,15.98,18.4,73,0.00,0
584.914,-3.90,0.80,off,179.6,0.000,-2.00,21.2,6,69.8,39.37,10.77,2942,15.97,18.4,73,0.00,0
585.012,-3.84,0.80,off,179.6,0.000,-2.00,21.2,6,69.8,38.96,10.83,2921,15.99,18.4,73,0.00,0
585.113,-3.82,0.80,off,179.6,0.000,-2.00,20.9,6,69.8,39.65,10.80,2922,15.99,18.4,73,0.00,0
585.209,-3.91,0.81,off,179.6,0.000,-2.00,20.7,6,69.8,39.79,10.84,2922,15.99,18.4,73,0.00,0
585.314,-3.85,0.81,off,179.6,0.000,-2.00,20.5,6,69.8,39.66,10.86,2940,15.98,18.4,73,0.00,0
585.405,-3.86,0.81,off,179.6,0.000,-2.00,20.7,6,69.8,39.38,10.81,2937,16.00,18.4,73,0.00,0
585.510,-3.85,0.81,off,179.6,0.000,-2.00,21.2,6,69.8,38.69,10.82,2922,15.99,18.4,73,0.00,0
585.604,-3.86,0.80,off,179.6,0.000,-2.00,20.9,6,69.8,39.11,10.83,2923,16.00,18.4,73,0.00,0
585.699,-3.89,0.80,off,179.6,0.000,-1.00,21.2,6,69.8,38.97,10.83,2938,15.98,18.4,73,0.00,0
585.797,-3.86,0.80,off,179.6,0.000,-1.00,20.9,6,69.8,39.11,10.86,2942,15.98,18.4,73,0.00,0
585.895,-3.86,0.80,off,179.6,0.000,-1.00,20.9,6,69.8,39.25,10.78,2934,15.98,18.4,73,0.00,0
585.994,-3.83,0.80,off,179.6,0.000,-1.00,20.7,6,69.8,39.25,10.86,2918,15.99,18.4,73,0.00,0
586.096,-3.82,0.80,off,179.6,0.000,-1.00,20.9,6,69.8,38.98,10.82,2918,15.99,18.4,73,0.00,0
586.191,-3.88,0.81,off,179.6,0.000,-1.00,20.7,6,69.8,39.39,10.80,2937,15.98,18.4,73,0.00,0
586.286,-3.85,0.80,off,179.6,0.000,-1.00,20.7,6,69.8,39.26,10.89,2939,15.98,18.4,73,0.00,0
586.392,-3.86,0.80,off,179.6,0.000,-1.00,21.2,6,69.8,38.70,10.83,2920,15.99,18.4,73,0.00,0
586.485,-3.90,0.80,off,179.6,0.000,-1.00,20.9,6,69.8,39.26,10.86,2918,15.99,18.4,73,0.00,0
586.591,-3.83,0.81,off,179.6,0.000,-1.00,20.9,6,69.8,39.12,10.82,2917,15.98,18.4,73,0.00,0
586.681,-3.97,0.80,off,179.6,0.000,-1.00,24.5,6,69.8,33.27,10.82,2932,13.09,9.8,73,0.00,0
586.784,-7.68,0.56,off,179.6,0.000,-1.00,52.9,6,69.8,14.56,7.38,2919,3.77,7.8,73,0.00,0
586.879,-9.21,0.35,off,179.6,0.000,0.00,62.1,6,69.8,12.61,5.93,2904,3.10,7.8,73,0.00,0
586.978,-9.80,0.28,off,179.6,0.000,0.00,73.2,6,69.8,11.23,5.04,2892,2.43,7.8,73,0.00,0
587.078,-10.04,0.25,off,179.6,0.000,0.00,71.5,6,69.8,12.40,4.70,2906,1.73,7.8,73,0.00,0
587.171,-10.16,0.26,off,179.6,0.000,0.00,75.0,6,69.8,12.51,4.54,2898,1.09,8.2,73,0.00,0
587.271,-10.21,0.26,off,179.6,0.000,0.00,77.9,6,71.6,12.72,4.53,2867,0.46,7.8,73,0.00,0
587.369,-10.20,0.26,off,179.6,0.000,0.00,83.0,6,71.6,12.56,4.42,2895,0.00,7.8,73,0.00,0
587.470,-10.21,0.26,off,179.6,0.000,0.00,89.6,6,71.6,12.56,4.46,2889,0.00,7.8,73,0.00,0
587.563,-10.26,0.26,off,179.6,0.000,0.00,91.3,6,71.6,12.56,4.44,2859,0.00,7.8,73,0.00,0
587.666,-10.14,0.26,off,179.6,0.000,0.00,92.4,6,71.6,12.40,4.52,2860,3.31,7.5,73,0.00,0
587.757,-10.32,0.26,off,179.6,0.000,0.00,82.6,6,71.6,13.87,4.40,2889,7.59,12.2,73,0.00,0
587.858,-8.27,0.35,off,181.4,0.000,0.00,44.7,6,71.6,25.63,5.48,2850,13.84,16.5,73,0.00,0
587.959,-6.57,0.52,off,181.4,0.000,0.00,36.0,6,71.6,31.37,7.57,2845,15.25,18.0,73,0.00,0
588.051,-5.70,0.64,off,181.4,0.000,0.00,29.4,6,71.6,33.23,8.76,2853,15.73,18.4,72,0.00,0
588.152,-5.22,0.68,off,181.4,0.000,0.00,27.0,6,71.6,33.48,9.28,2836,16.01,18.4,72,0.00,0
