Time (sec),Boost (psi),Calculated Load (g/rev),Clutch Sw (on/off),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fuel Economy (mpg),Gear Position (gear),Intake Temp (F),MAF (g/s),Man Abs Press (psi),RPM (RPM),Target Throttle (%),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.5.0-26366][2006 USDM Impreza WRX STI][Reflash: Stage1 91 v400.ptm - Realtime: Stage1 91 v400.ptm]"
97.403,-5.84,0.69,off,183.2,0.375,0.00,13.6,4,75.2,50.06,8.80,4324,18.97,21.2,60,20.00,0
97.502,-5.81,0.69,off,183.2,0.375,0.00,13.4,4,75.2,50.67,8.90,4324,18.97,21.2,60,20.00,0
97.599,-5.84,0.69,off,183.2,0.375,0.00,13.6,4,75.2,49.90,8.83,4326,18.97,21.2,60,20.00,0
97.699,-5.77,0.70,off,183.2,0.375,0.00,13.4,4,75.2,50.52,8.94,4328,18.95,21.2,60,20.00,0
97.799,-5.84,0.69,off,183.2,0.375,0.00,13.6,4,75.2,49.44,8.87,4300,18.95,21.2,60,20.00,0
97.896,-5.79,0.69,off,183.2,0.375,0.00,13.4,4,75.2,50.21,8.88,4297,18.95,21.2,60,20.00,0
97.989,-5.85,0.70,off,183.2,0.375,0.00,13.6,4,75.2,49.90,8.84,4308,18.97,21.2,60,20.00,0
98.093,-5.76,0.70,off,183.2,0.375,0.00,13.6,4,75.2,49.75,8.89,4301,18.95,21.2,60,20.00,0
98.187,-5.79,0.70,off,183.2,0.375,0.00,13.6,4,75.2,49.60,8.87,4302,18.95,21.2,60,20.00,0
98.288,-5.83,0.69,off,183.2,0.375,0.00,13.4,4,75.2,50.52,8.89,4311,18.95,21.2,60,20.00,0
98.385,-5.77,0.70,off,183.2,0.375,0.00,13.6,4,75.2,49.85,8.85,4301,18.95,21.2,60,20.00,0
98.480,-5.82,0.69,off,183.2,0.375,0.00,13.6,4,75.2,49.74,8.90,4312,18.96,21.2,60,20.00,0
98.577,-5.80,0.70,off,183.2,0.375,0.00,13.4,4,75.2,50.54,8.89,4305,18.96,21.2,60,20.00,0
98.684,-5.18,0.72,off,183.2,0.375,0.00,11.1,4,75.2,59.55,8.97,4348,21.69,24.7,60,20.00,0
98.777,-2.93,0.87,off,183.2,0.375,0.00,8.9,4,75.2,77.77,11.27,4352,25.67,31.4,60,21.18,0
98.871,-0.05,1.12,off,183.2,0.375,0.00,8.0,4,75.2,95.17,13.99,4367,32.89,36.9,60,25.88,0
98.971,2.07,1.34,off,183.2,0.375,0.00,7.1,4,75.2,105.82,16.16,4386,35.40,38.8,60,26.27,0
99.068,3.74,1.49,off,183.2,0.375,0.00,5.9,4,75.2,115.19,17.88,4388,35.75,39.2,60,26.67,0
99.176,5.26,1.59,off,183.2,0.375,0.00,5.2,4,75.2,122.55,19.53,4418,36.92,40.0,60,26.27,0
99.266,5.89,1.66,off,183.2,0.375,0.00,4.7,4,75.2,123.68,20.40,4438,37.25,40.4,60,26.67,0
99.362,6.05,1.67,off,183.2,0.375,0.00,4.5,4,75.2,122.83,20.71,4498,37.41,40.4,60,26.27,0
99.462,6.02,1.66,off,183.2,0.375,0.00,4.2,4,75.2,125.08,20.75,4506,37.61,40.8,60,25.10,0
99.559,5.92,1.66,off,183.2,0.375,0.00,4.5,4,73.4,124.24,20.93,4562,37.57,40.8,61,24.31,0
99.660,5.79,1.65,off,183.2,0.375,0.00,4.2,4,73.4,126.20,20.49,4589,37.70,40.8,61,25.49,0
99.756,5.59,1.64,off,183.2,0.375,0.00,4.2,4,73.4,125.92,20.40,4595,37.42,40.4,61,25.10,0
99.854,5.60,1.64,off,183.2,0.375,0.00,4.2,4,73.4,127.32,20.32,4616,37.40,40.8,61,24.71,0
99.953,5.66,1.65,off,183.2,0.375,0.00,4.2,4,73.4,128.17,20.30,4685,37.50,40.8,61,24.71,0
100.064,5.54,1.65,off,183.2,0.375,0.00,4.2,4,73.4,129.57,20.24,4688,37.59,40.4,62,24.71,0
100.155,5.45,1.64,off,183.2,0.375,0.00,4.2,4,73.4,129.29,20.10,4731,37.56,40.4,62,24.71,0
100.249,5.25,1.63,off,183.2,0.375,0.00,4.2,4,73.4,130.41,20.06,4768,37.21,40.4,62,24.31,0
100.342,5.24,1.64,off,183.2,0.375,0.00,4.2,4,73.4,130.69,20.01,4807,37.35,40.4,62,24.71,0
100.441,5.18,1.64,off,183.2,0.375,0.00,4.2,4,73.4,132.09,20.00,4798,36.99,40.0,64,24.71,0
100.538,5.13,1.63,off,183.2,0.375,0.00,4.2,4,73.4,131.25,19.83,4826,37.01,40.0,64,24.31,0
100.638,5.08,1.62,off,183.2,0.375,0.00,4.2,4,73.4,130.41,19.84,4858,36.97,40.0,64,24.31,0
100.741,5.09,1.62,off,183.2,0.375,0.00,4.2,4,73.4,130.97,19.70,4892,36.87,40.0,64,24.31,0
100.838,5.06,1.61,off,183.2,0.375,0.00,4.2,4,73.4,132.37,19.63,4912,36.88,40.0,64,24.31,0
100.931,4.95,1.61,off,183.2,0.375,0.00,4.5,4,73.4,132.37,19.69,4938,36.83,40.0,66,23.92,0
101.028,4.92,1.60,off,183.2,0.375,0.00,4.5,4,73.4,132.09,19.63,4978,36.80,40.0,66,23.92,0
101.138,4.78,1.60,off,183.2,0.375,0.00,4.5,4,73.4,131.81,19.56,5026,36.76,40.0,66,23.53,0
101.226,4.78,1.59,off,183.2,0.375,0.00,4.5,4,73.4,132.37,19.49,5050,36.66,40.0,66,23.53,0
101.327,4.69,1.58,off,183.2,0.375,0.00,4.5,4,73.4,132.93,19.38,5045,36.64,29.4,66,23.14,0
101.423,-6.62,0.97,on,183.2,0.375,0.00,18.1,4,73.4,32.45,10.98,4896,0.00,11.4,68,0.00,0
101.520,-10.29,0.36,on,183.2,0.375,0.00,36.9,4,73.4,16.33,5.13,4866,0.00,9.4,68,0.00,0
101.625,-11.31,0.21,on,183.2,0.375,0.00,46.3,4,73.4,13.93,3.59,4788,0.00,9.4,68,0.00,0
101.716,-11.51,0.19,on,183.2,0.375,0.00,46.3,4,73.4,14.74,3.23,4718,0.00,9.4,68,0.00,0
101.812,-11.50,0.19,on,183.2,0.375,0.00,48.0,4,73.4,15.08,3.20,4583,0.00,9.4,68,0.00,0
101.918,-11.45,0.20,on,183.2,0.375,0.00,51.3,4,73.4,15.47,3.20,4463,0.00,9.4,70,0.00,0
102.012,-11.28,0.21,on,183.2,0.375,0.00,59.0,5,73.4,15.20,3.31,4061,0.00,9.4,70,0.00,0
102.114,-10.80,0.23,on,183.2,0.375,0.00,66.1,5,73.4,15.40,3.71,3513,0.00,9.4,70,0.00,0
102.215,-10.39,0.26,on,183.2,0.375,0.00,71.5,5,73.4,15.34,4.23,3570,0.00,9.0,70,14.90,0
102.303,-10.01,0.26,on,183.2,0.375,0.00,49.2,5,73.4,22.26,4.12,3618,13.59,16.5,70,20.00,0
102.406,-7.47,0.44,off,183.2,0.375,0.00,28.7,5,73.4,36.67,6.28,3532,17.88,22.4,70,20.00,0
102.498,-3.78,0.70,off,183.2,0.375,0.00,16.7,5,73.4,54.96,10.01,3527,25.02,28.2,70,20.78,0
102.597,-2.09,0.89,off,183.2,0.375,0.00,15.3,5,73.4,59.18,12.23,3572,26.33,29.0,70,23.14,0
102.697,-1.41,0.99,off,183.2,0.375,0.00,13.6,5,73.4,61.75,13.05,3570,26.81,29.4,70,23.53,0
102.800,-0.90,1.04,off,183.2,0.375,0.00,12.5,5,73.4,64.61,13.61,3540,27.05,29.4,69,23.53,0
102.896,-0.41,1.09,off,183.2,0.375,0.00,11.5,5,73.4,66.77,14.12,3544,26.68,29.4,69,23.53,0
102.999,0.12,1.13,off,183.2,0.375,0.00,10.6,5,73.4,70.10,14.67,3550,26.82,29.4,69,23.53,0
103.089,0.64,1.19,off,183.2,0.375,0.00,10.1,5,73.4,73.32,15.18,3579,26.80,29.4,69,23.53,0
103.186,1.23,1.25,off,183.2,0.375,0.00,9.4,5,73.4,76.54,15.74,3586,26.79,29.4,69,23.53,0
103.283,1.77,1.30,off,183.2,0.375,0.00,9.2,5,73.4,78.93,16.27,3588,26.57,29.0,69,23.14,0
103.384,2.22,1.33,off,183.2,0.375,0.00,8.7,5,73.4,82.21,16.74,3575,26.54,29.0,69,23.14,0
103.491,2.66,1.37,off,183.2,0.375,0.00,8.7,5,73.4,84.27,17.20,3583,26.62,29.0,69,23.14,0
103.582,2.74,1.40,off,183.2,0.375,0.00,8.9,5,73.4,84.07,17.51,3588,25.69,27.8,69,22.75,0
103.696,2.65,1.38,off,183.2,0.375,0.00,8.9,5,73.4,82.63,17.29,3598,25.53,28.2,69,22.35,0
103.773,2.76,1.38,off,183.2,0.375,0.00,9.2,5,73.4,82.83,17.46,3627,25.49,28.2,70,22.35,0
103.873,2.80,1.38,off,183.2,0.375,0.00,9.4,5,73.4,83.04,17.43,3629,25.50,28.2,70,22.35,0
103.973,2.70,1.38,off,183.2,0.375,0.00,9.2,5,73.4,84.27,17.45,3632,25.49,27.8,70,22.35,0
104.069,2.71,1.38,off,183.2,0.375,0.00,9.4,5,73.4,82.42,17.41,3641,25.51,27.8,70,22.35,0
104.175,2.66,1.37,off,183.2,0.375,0.00,9.2,5,73.4,85.10,17.39,3657,25.51,28.2,70,22.35,0
104.269,2.64,1.38,off,185.0,0.375,0.00,9.4,5,73.4,83.86,17.30,3661,25.52,27.8,70,22.35,0
104.362,2.58,1.37,off,185.0,0.375,0.00,9.4,5,73.4,84.48,17.30,3666,25.52,27.8,70,22.35,0
104.464,2.60,1.37,off,185.0,0.375,0.00,9.6,5,73.4,82.01,17.30,3672,25.53,27.8,70,22.35,0
104.569,2.62,1.37,off,185.0,0.375,0.00,10.1,5,73.4,78.60,17.29,3686,25.53,21.2,70,14.12,0
104.657,-5.02,0.96,on,185.0,0.375,0.00,28.7,5,73.4,25.97,11.85,3618,4.13,10.2,70,6.27,0
104.759,-8.30,0.46,on,185.0,0.375,0.00,44.5,5,73.4,15.87,7.08,3689,0.00,9.4,70,0.00,0
104.858,-9.69,0.29,on,185.0,0.375,0.00,50.3,5,73.4,14.28,5.41,3752,0.00,9.4,70,0.00,0
104.950,-10.21,0.24,on,185.0,0.375,0.00,52.9,5,73.4,14.56,4.59,3748,0.00,9.4,70,0.00,0
105.057,-10.50,0.23,on,185.0,0.375,0.00,58.6,5,73.4,14.28,4.24,3720,0.00,9.4,70,0.00,0
105.153,-10.60,0.24,on,185.0,0.375,0.00,63.7,5,73.4,14.91,4.10,3668,0.00,9.4,70,0.00,0
105.243,-10.54,0.25,on,185.0,0.375,0.00,64.4,5,73.4,15.20,4.12,3522,0.00,9.4,70,0.00,0
105.349,-10.19,0.26,on,185.0,0.375,0.00,68.4,6,73.4,15.27,4.31,3148,0.00,9.4,70,0.00,0
105.441,-9.85,0.29,on,185.0,0.375,0.00,76.7,6,73.4,14.45,4.79,2811,0.00,9.0,70,0.00,0
105.537,-9.70,0.31,on,185.0,0.375,0.00,78.1,6,73.4,14.16,4.97,2735,0.00,8.6,70,12.55,0
105.637,-9.75,0.30,off,185.0,0.375,0.00,77.9,6,73.4,14.22,5.01,2841,8.83,11.8,70,11.37,0
105.735,-8.70,0.36,off,185.0,0.375,0.00,53.6,6,73.4,20.63,5.60,2732,11.32,13.7,70,17.65,0
105.833,-7.55,0.45,off,185.0,0.375,0.00,42.3,6,73.4,26.16,6.69,2785,13.73,17.3,70,18.04,0
105.930,-6.05,0.58,off,185.0,0.375,0.00,33.6,6,73.4,31.84,8.27,2767,15.75,17.6,70,17.65,0
106.029,-5.35,0.66,off,185.0,0.375,0.00,28.9,6,73.4,32.28,9.12,2769,16.03,18.0,70,17.65,0
106.134,-5.04,0.69,off,185.0,0.375,0.00,24.7,6,73.4,33.13,9.46,2742,16.36,18.4,70,17.65,0
106.225,-4.87,0.72,off,185.0,0.375,0.00,24.5,6,75.2,33.90,9.80,2752,16.47,18.4,70,17.65,0
106.322,-4.71,0.74,off,185.0,0.375,0.00,22.8,6,75.2,34.70,10.02,2737,16.58,18.4,70,17.65,0
106.427,-4.52,0.75,off,185.0,0.375,0.00,22.1,6,75.2,34.61,10.10,2749,16.64,18.8,70,17.65,0
106.524,-4.37,0.76,off,185.0,0.375,0.00,21.4,6,75.2,35.54,10.25,2734,16.80,18.8,70,17.65,0
106.622,-4.25,0.78,off,185.0,0.375,0.00,20.5,6,75.2,36.19,10.44,2742,16.80,18.8,69,17.65,0
106.714,-4.11,0.79,off,185.0,0.375,0.00,20.5,6,75.2,35.89,10.59,2728,16.78,18.8,69,17.65,0
106.815,-4.02,0.79,off,185.0,0.375,0.00,20.2,6,75.2,36.17,10.59,2740,16.74,18.8,69,17.65,0
106.917,-4.02,0.79,off,185.0,0.375,0.00,20.0,6,75.2,36.12,10.60,2721,16.73,18.8,69,17.65,0
107.008,-3.97,0.80,off,185.0,0.375,0.00,19.5,6,75.2,37.14,10.64,2735,16.77,18.4,69,17.65,0
107.115,-3.93,0.81,off,185.0,0.375,0.00,19.8,6,75.2,36.70,10.77,2718,16.75,18.8,68,17.65,0
107.209,-3.84,0.81,off,185.0,0.375,0.00,19.8,6,75.2,36.82,10.86,2729,16.74,18.8,68,17.65,0
107.305,-3.74,0.81,off,185.0,0.375,0.00,20.0,6,75.2,37.19,10.87,2711,16.70,18.8,68,17.65,0
107.400,-3.72,0.82,off,185.0,0.375,0.00,20.2,6,73.4,37.06,10.90,2724,16.74,18.8,68,17.65,0
107.500,-3.70,0.82,off,185.0,0.375,0.00,20.5,6,73.4,36.93,10.99,2721,16.70,18.8,68,17.65,0
107.606,-3.63,0.82,off,185.0,0.375,0.00,20.7,6,73.4,37.17,11.04,2706,16.72,18.8,68,17.65,0
107.696,-3.57,0.83,off,185.0,0.375,0.00,20.5,6,73.4,37.29,11.05,2718,16.72,18.8,68,17.65,0
107.792,-3.55,0.83,off,185.0,0.375,0.00,20.5,6,73.4,37.29,11.06,2702,16.67,18.4,68,17.65,0
107.890,-3.59,0.83,off,185.0,0.375,0.00,20.5,6,73.4,37.53,11.07,2712,16.71,18.4,68,17.65,0
107.992,-3.59,0.83,off,185.0,0.375,0.00,20.2,6,73.4,37.65,11.14,2694,16.67,18.8,68,17.65,0
108.092,-3.53,0.83,off,185.0,0.375,0.00,20.2,6,73.4,37.64,11.22,2691,16.70,18.4,68,17.65,0
108.192,-3.46,0.83,off,185.0,0.375,0.00,20.2,6,73.4,37.77,11.21,2707,16.68,18.4,68,17.65,0
108.285,-3.50,0.84,off,185.0,0.375,0.00,20.2,6,73.4,38.01,11.18,2687,16.69,18.4,68,17.65,0
108.380,-3.49,0.84,off,185.0,0.375,0.00,20.5,6,73.4,37.40,11.16,2702,16.68,18.4,68,17.65,0
108.482,-3.49,0.85,off,185.0,0.375,0.00,20.0,6,73.4,38.14,11.21,2682,16.63,18.4,68,17.65,0
108.581,-3.43,0.85,off,185.0,0.375,0.00,20.0,6,73.4,38.13,11.26,2699,16.66,18.4,68,17.25,0
108.681,-3.42,0.84,off,185.0,0.375,0.00,20.2,6,73.4,38.00,11.23,2696,16.61,18.4,68,17.25,0
108.776,-3.43,0.85,off,185.0,0.375,0.00,20.0,6,73.4,38.13,11.23,2680,16.65,18.4,68,17.25,0
108.876,-3.43,0.85,off,185.0,0.375,0.00,20.0,6,73.4,38.13,11.23,2691,16.65,18.4,68,17.65,0
108.972,-3.39,0.86,off,185.0,0.375,0.00,20.0,6,73.4,38.00,11.28,2676,16.60,18.4,67,17.65,0
109.067,-3.39,0.86,off,185.0,0.375,0.00,19.5,6,73.4,38.37,11.32,2673,16.64,18.4,67,17.25,0
109.174,-3.33,0.85,off,185.0,0.375,0.00,19.5,6,73.4,38.38,11.29,2684,16.60,18.4,67,17.25,0
109.266,-3.35,0.86,off,185.0,0.375,0.00,19.8,6,73.4,38.61,11.31,2668,16.59,18.4,67,17.25,0
109.361,-3.37,0.86,off,185.0,0.375,0.00,19.3,6,73.4,38.88,11.28,2679,16.63,18.4,67,17.25,0
109.465,-3.39,0.87,off,185.0,0.375,0.00,19.3,6,73.4,38.61,11.33,2682,16.59,18.4,66,17.25,0
109.557,-3.38,0.87,off,185.0,0.375,0.00,19.3,6,73.4,38.75,11.33,2668,16.61,18.4,66,17.25,0
109.656,-3.35,0.86,off,185.0,0.375,0.00,19.3,6,73.4,39.01,11.34,2685,16.61,18.4,66,17.25,0
109.753,-3.24,0.87,off,185.0,0.375,0.00,18.3,6,73.4,40.81,11.35,2665,17.50,20.0,66,17.25,0
109.851,-2.57,0.91,off,185.0,0.375,0.00,17.9,6,73.4,42.67,11.80,2660,18.83,21.2,66,17.25,0
109.957,-2.14,0.96,off,185.0,0.375,0.00,17.2,6,73.4,44.17,12.45,2669,19.09,21.6,66,17.25,0
110.053,-1.90,0.99,off,185.0,0.375,0.00,16.7,6,73.4,44.82,12.73,2658,19.21,21.6,66,17.25,0
110.156,-1.73,0.99,off,185.0,0.375,0.00,16.9,6,73.4,44.52,12.88,2658,19.23,21.6,66,17.25,0
110.246,-1.66,1.00,off,185.0,0.375,0.00,17.2,6,73.4,43.83,12.97,2680,19.21,21.6,66,17.25,0
110.347,-1.59,1.00,off,185.0,0.375,0.00,16.7,6,73.4,44.92,13.03,2664,19.20,21.6,66,17.25,0
110.445,-1.52,1.00,off,185.0,0.375,0.00,16.9,6,73.4,44.63,13.08,2682,19.22,21.6,66,17.25,0
110.539,-1.46,1.01,off,185.0,0.375,0.00,16.7,6,73.4,45.05,13.17,2676,19.20,21.6,66,17.25,0
110.645,-1.40,1.02,off,185.0,0.375,0.00,16.5,6,73.4,45.63,13.27,2665,19.22,21.6,66,17.25,0
110.740,-1.39,1.02,off,185.0,0.375,0.00,16.5,6,73.4,45.77,13.31,2678,19.22,21.6,66,17.25,0
110.834,-1.30,1.02,off,185.0,0.375,0.00,16.5,6,73.4,45.92,13.33,2677,19.21,21.6,66,17.25,0
110.930,-1.29,1.03,off,185.0,0.375,0.00,16.5,6,73.4,45.61,13.36,2655,19.21,21.6,66,17.25,0
111.035,-1.26,1.02,off,185.0,0.375,0.00,16.2,6,73.4,46.22,13.39,2664,19.21,21.6,66,17.25,0
111.132,-1.23,1.03,off,185.0,0.375,0.00,16.2,6,73.4,46.21,13.45,2652,19.21,21.6,66,17.25,0
111.232,-1.14,1.04,off,185.0,0.375,0.00,16.0,6,73.4,46.35,13.50,2656,19.22,21.2,66,17.25,0
111.327,-1.13,1.04,off,185.0,0.375,0.00,16.2,6,73.4,46.65,13.51,2672,19.22,21.2,66,17.25,0
111.422,-1.10,1.04,off,185.0,0.375,0.00,16.0,6,73.4,46.50,13.56,2660,19.22,21.6,66,17.25,0
111.518,-1.08,1.04,off,185.0,0.375,0.00,16.0,6,73.4,46.64,13.56,2658,19.22,21.6,66,17.25,0
111.625,-1.09,1.05,off,185.0,0.375,0.00,16.2,6,73.4,46.64,13.59,2670,19.21,21.6,66,17.25,0
111.726,-1.05,1.05,off,185.0,0.375,0.00,16.0,6,73.4,46.34,13.62,2658,19.21,21.2,66,17.25,0
111.811,-1.03,1.05,off,185.0,0.375,0.00,15.8,6,73.4,46.94,13.66,2675,19.22,21.2,66,17.25,0
111.912,-0.98,1.05,off,185.0,0.375,0.00,16.0,6,73.4,46.64,13.65,2682,19.21,21.2,66,17.25,0
112.014,-0.99,1.05,off,185.0,0.375,0.00,15.8,6,73.4,47.24,13.64,2666,19.21,21.2,66,17.25,0
112.109,-0.98,1.06,off,185.0,0.375,0.00,15.8,6,73.4,46.94,13.65,2676,19.22,21.2,66,17.25,0
112.204,-1.05,1.06,off,185.0,0.375,0.00,16.0,6,73.4,46.33,13.70,2674,18.94,21.2,66,17.25,0
112.302,-1.09,1.04,off,185.0,0.375,0.00,16.2,6,73.4,45.59,13.59,2664,18.95,21.2,66,17.25,0
112.405,-1.09,1.04,off,185.0,0.375,0.00,16.5,6,73.4,45.58,13.59,2683,18.95,21.2,66,17.25,0
112.505,-1.09,1.04,off,185.0,0.375,0.00,16.2,6,73.4,46.20,13.54,2666,18.94,21.2,66,17.25,0
112.605,-1.17,1.04,off,185.0,0.375,0.00,16.2,6,73.4,45.74,13.47,2666,18.83,21.2,66,17.25,0
112.696,-1.21,1.03,off,185.0,0.375,0.00,16.5,6,73.4,45.30,13.49,2683,18.55,20.8,66,17.25,0
112.792,-1.30,1.02,off,185.0,0.375,0.00,16.5,6,73.4,45.30,13.43,2669,18.68,20.8,66,17.25,0
112.895,-1.30,1.02,off,185.0,0.375,0.00,16.5,6,73.4,45.00,13.39,2688,18.43,20.4,66,17.25,0
112.988,-1.46,1.01,off,185.0,0.375,0.00,16.5,6,73.4,44.76,13.17,2688,18.15,20.4,66,17.25,0
113.095,-1.57,1.00,off,185.0,0.375,0.00,16.7,6,73.4,44.08,13.08,2668,18.18,20.4,66,17.25,0
113.187,-1.63,1.00,off,185.0,0.375,0.00,16.9,6,73.4,44.09,13.03,2681,18.19,20.4,66,17.25,0
113.282,-1.66,0.99,off,185.0,0.375,0.00,16.9,6,73.4,44.09,13.10,2679,18.17,20.4,66,17.25,0
113.388,-1.68,0.99,off,185.0,0.375,0.00,17.2,6,73.4,43.96,13.04,2667,18.19,20.4,66,17.25,0
113.478,-1.62,0.99,off,185.0,0.375,0.00,16.9,6,73.4,44.63,13.00,2683,18.17,20.4,66,17.25,0
113.586,-1.60,0.99,off,185.0,0.375,0.00,16.9,6,73.4,44.36,13.00,2670,18.17,20.4,66,17.65,0
113.681,-1.72,0.99,off,185.0,0.375,0.00,16.7,6,73.4,44.38,12.97,2691,18.19,20.4,66,17.65,0
113.776,-1.75,0.99,off,185.0,0.375,0.00,16.9,6,73.4,44.09,12.98,2687,18.17,20.4,66,17.25,0
113.870,-1.69,0.99,off,185.0,0.375,0.00,16.5,6,73.4,45.22,12.97,2680,18.19,20.4,66,17.25,0
113.976,-1.73,1.00,off,185.0,0.375,0.00,16.7,6,73.4,44.52,12.99,2696,18.19,20.4,66,17.65,0
114.068,-1.69,0.99,off,185.0,0.375,0.00,16.7,6,73.4,44.51,12.92,2681,18.17,20.4,66,17.25,0
114.169,-1.74,0.99,off,185.0,0.375,0.00,17.2,6,73.4,43.42,12.91,2676,18.20,20.4,66,17.25,0
114.262,-1.77,0.99,off,185.0,0.375,0.00,16.9,6,73.4,44.66,12.94,2688,18.18,20.4,66,17.25,0
114.366,-1.77,0.99,off,185.0,0.375,0.00,17.2,6,73.4,43.69,12.92,2677,18.18,20.4,66,17.25,0
114.465,-1.73,0.98,off,185.0,0.375,0.00,16.9,6,73.4,44.24,12.93,2694,18.20,20.4,66,17.65,0
114.567,-1.75,0.99,off,185.0,0.375,0.00,17.4,6,73.4,43.41,12.90,2698,18.18,20.4,66,17.65,0
114.657,-1.79,0.98,off,185.0,0.375,0.00,17.4,6,73.4,43.69,12.87,2684,18.21,20.4,67,17.65,0
114.752,-1.78,0.98,off,185.0,0.375,0.00,17.4,6,73.4,43.43,12.90,2694,18.21,20.4,67,17.25,0
114.853,-1.81,0.98,off,185.0,0.375,0.00,17.2,6,73.4,44.25,12.91,2679,18.19,20.4,67,17.25,0
114.950,-1.79,0.98,off,185.0,0.375,0.00,17.4,6,73.4,43.84,12.88,2701,18.22,20.4,67,17.65,0
115.058,-1.78,0.98,off,185.0,0.375,0.00,17.2,6,73.4,44.39,12.86,2705,18.19,20.4,67,17.65,0
115.150,-1.80,0.98,off,185.0,0.375,0.00,17.2,6,73.4,43.56,12.82,2694,18.22,20.4,67,17.65,0
115.247,-1.84,0.97,off,185.0,0.375,0.00,17.4,6,73.4,43.14,12.88,2702,18.22,20.4,67,17.65,0
115.348,-1.85,0.97,off,185.0,0.375,0.00,17.2,6,73.4,43.98,12.87,2690,18.23,20.4,67,17.65,0
115.442,-1.83,0.98,off,185.0,0.375,0.00,17.2,6,73.4,44.12,12.91,2706,18.23,20.4,67,17.65,0
115.537,-1.78,0.98,off,185.0,0.375,0.00,17.2,6,73.4,43.56,12.83,2699,18.20,20.4,67,17.65,0
115.642,-1.86,0.97,off,185.0,0.375,0.00,16.9,6,73.4,44.26,12.79,2700,18.21,20.4,67,17.65,0
115.736,-1.90,0.97,off,185.0,0.375,0.00,17.2,6,73.4,44.13,12.80,2712,18.22,20.4,67,17.65,0
115.831,-1.85,0.98,off,185.0,0.375,0.00,17.2,6,73.4,43.83,12.87,2701,18.23,20.4,67,17.65,0
115.932,-1.81,0.98,off,185.0,0.375,0.00,17.4,6,73.4,43.29,12.81,2720,18.24,20.4,67,17.65,0
116.031,-1.83,0.97,off,185.0,0.375,0.00,16.9,6,73.4,44.40,12.80,2705,18.22,20.4,67,17.65,0
116.127,-1.89,0.98,off,185.0,0.375,0.00,17.2,6,73.4,43.71,12.77,2715,18.25,20.4,67,17.65,0
116.227,-1.92,0.98,off,185.0,0.375,0.00,17.2,6,73.4,44.12,12.82,2716,18.23,20.4,67,17.65,0
116.332,-1.86,0.98,off,185.0,0.375,0.00,16.9,6,73.4,44.26,12.81,2708,18.25,20.4,67,17.65,0
116.425,-1.81,0.98,off,185.0,0.375,0.00,17.2,6,73.4,43.70,12.80,2730,18.25,20.4,67,17.65,0
116.526,-1.88,0.97,off,185.0,0.375,0.00,17.2,6,73.4,43.98,12.73,2715,18.26,20.4,67,17.65,0
116.620,-1.88,0.98,off,185.0,0.375,0.00,17.2,6,73.4,44.12,12.74,2723,18.26,20.4,67,17.65,0
116.719,-1.91,0.97,off,185.0,0.375,0.00,17.2,6,73.4,43.99,12.80,2713,18.25,20.4,67,17.65,0
116.811,-1.89,0.97,off,185.0,0.375,0.00,16.9,6,73.4,44.67,12.82,2738,18.26,20.4,67,17.65,0
116.917,-1.86,0.97,off,185.0,0.375,0.00,17.2,6,73.4,43.99,12.76,2722,18.23,20.4,67,17.65,0
117.009,-1.90,0.98,off,185.0,0.375,0.00,17.2,6,73.4,43.99,12.70,2736,18.27,20.4,67,17.65,0
117.115,-1.92,0.97,off,185.0,0.375,0.00,17.2,6,73.4,43.98,12.79,2726,18.25,20.4,67,17.65,0
117.207,-1.91,0.97,off,183.2,0.375,0.00,17.4,6,73.4,43.71,12.77,2727,18.27,20.4,67,17.65,0
117.301,-1.88,0.97,off,183.2,0.375,0.00,16.9,6,73.4,44.41,12.73,2749,18.26,20.4,67,17.65,0
117.407,-1.92,0.96,off,183.2,0.375,0.00,17.2,6,73.4,43.71,12.71,2733,18.29,20.4,67,17.65,0
117.504,-1.97,0.96,off,183.2,0.375,0.00,17.4,6,73.4,43.99,12.71,2748,18.27,20.4,68,17.65,0
117.605,-1.91,0.96,off,183.2,0.375,0.00,17.2,6,73.4,44.68,12.79,2734,18.27,20.4,68,17.65,0
117.698,-1.86,0.97,off,183.2,0.375,0.00,17.2,6,73.4,44.67,12.73,2755,18.28,20.4,68,17.65,0
117.792,-1.88,0.97,off,183.2,0.375,0.00,17.2,6,73.4,44.53,12.73,2745,18.31,20.4,68,17.65,0
117.895,-1.92,0.97,off,183.2,0.375,0.00,17.4,6,73.4,43.71,12.79,2760,18.30,20.4,68,17.65,0
117.987,-1.90,0.97,off,183.2,0.375,0.00,16.9,6,73.4,45.09,12.82,2747,18.29,20.4,68,17.65,0
118.092,-1.85,0.97,off,183.2,0.375,0.00,17.2,6,73.4,44.40,12.77,2768,18.29,20.4,68,17.65,0
118.188,-1.88,0.97,off,183.2,0.375,0.00,17.2,6,73.4,44.40,12.75,2754,18.32,20.4,68,17.65,0
118.283,-1.91,0.96,off,183.2,0.375,0.00,16.9,6,73.4,44.81,12.76,2770,18.33,20.4,68,17.65,0
118.385,-1.85,0.97,off,183.2,0.375,0.00,17.4,6,73.4,44.26,12.81,2756,18.31,20.4,68,18.04,0
