Time (sec),Boost (psi),Calculated Load (g/rev),Clutch Sw (on/off),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fuel Economy (mpg),Gear Position (gear),Intake Temp (F),MAF (g/s),Man Abs Press (psi),RPM (RPM),Target Throttle (%),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.5.0-26366][2006 USDM Impreza WRX STI][Reflash: Stage1 91 v400.ptm - Realtime: Stage1 91 v400.ptm]"
111.109,-0.01,0.88,on,179.6,0.500,0.00,12.2,4,82.4,41.65,14.42,2330,83.02,53.3,32,30.20,0
111.207,-4.32,0.87,on,179.6,0.500,0.00,26.3,3,82.4,19.29,12.97,2820,0.00,7.8,32,0.00,0
111.310,-8.43,0.48,on,179.6,0.500,0.00,40.9,3,82.4,12.41,6.56,3014,0.00,7.5,32,0.00,0
111.401,-9.85,0.30,on,179.6,0.500,0.00,40.9,3,82.4,11.98,5.14,3041,0.00,7.5,31,0.00,0
111.505,-10.36,0.25,on,179.6,0.500,0.00,41.6,3,82.4,11.61,4.31,3104,0.00,7.5,31,0.00,0
111.597,-10.54,0.23,on,179.6,0.500,0.00,39.3,3,82.4,12.46,4.02,3174,0.00,8.2,31,0.00,0
111.703,-10.57,0.23,on,179.6,0.500,0.00,38.3,3,82.4,12.78,4.02,3289,0.00,8.6,31,0.00,0
111.797,-10.64,0.23,on,179.6,0.500,0.00,36.0,2,82.4,13.60,3.97,3464,0.00,9.0,31,0.00,0
111.897,-10.71,0.24,on,179.6,0.500,0.00,34.3,2,82.4,14.23,3.83,3623,0.00,9.4,31,0.00,0
111.993,-10.68,0.24,on,179.6,0.500,0.00,32.5,2,82.4,15.03,3.88,3726,0.00,9.8,31,0.00,0
112.087,-10.56,0.24,on,179.6,0.500,0.00,32.9,2,82.4,14.92,3.89,3618,0.00,9.8,31,0.00,0
112.191,-10.36,0.25,on,179.6,0.500,0.00,32.9,2,82.4,14.92,4.17,3607,0.00,9.4,31,0.00,0
112.286,-10.37,0.25,on,179.6,0.500,0.00,33.2,2,82.4,14.74,4.19,3597,0.00,9.4,31,0.00,0
112.381,-10.41,0.25,on,179.6,0.500,0.00,31.0,2,82.4,15.18,4.19,3540,7.50,13.3,30,20.00,0
112.487,-8.99,0.32,off,179.6,0.500,0.00,18.1,2,82.4,26.09,5.01,3583,13.75,16.9,30,20.00,0
112.581,-7.81,0.44,off,179.6,0.500,0.00,15.1,2,82.4,30.98,6.50,3637,15.10,18.0,30,20.00,0
112.675,-7.24,0.51,off,179.6,0.500,0.00,14.6,2,82.4,32.33,7.08,3499,15.62,18.4,30,20.00,0
112.776,-6.78,0.55,off,179.6,0.500,0.00,13.9,2,82.4,34.04,7.74,3601,15.96,19.2,30,20.00,0
112.879,-6.53,0.57,off,179.6,0.500,0.00,11.3,2,82.4,36.25,7.94,3604,16.96,19.6,29,20.00,0
112.974,-6.19,0.61,off,179.6,0.500,0.00,10.6,2,82.4,36.98,8.25,3553,16.96,19.6,29,20.00,0
113.074,-6.15,0.61,off,179.6,0.500,0.00,10.3,2,82.4,37.35,8.43,3633,16.88,19.6,29,20.00,0
113.169,-6.11,0.62,off,179.6,0.500,-2.00,10.1,2,82.4,37.23,8.43,3582,16.92,19.6,29,20.00,0
113.269,-6.07,0.62,off,179.6,0.500,-2.00,9.4,2,82.4,37.75,8.53,3659,16.87,19.6,28,20.00,0
113.363,-5.86,0.63,off,179.6,0.500,-2.00,8.7,2,82.4,40.62,8.54,3644,17.61,20.4,28,20.00,0
113.465,-5.65,0.66,off,179.6,0.500,-2.00,8.2,2,82.4,40.56,8.90,3685,17.58,20.4,28,20.00,0
113.559,-5.60,0.67,off,179.6,0.500,-2.00,7.5,2,82.4,41.58,8.96,3706,17.90,20.4,28,20.00,0
113.660,-5.42,0.68,off,179.6,0.500,-2.00,7.1,2,82.4,43.19,9.13,3736,17.93,20.8,28,20.00,0
113.763,-5.30,0.69,off,179.6,0.500,-2.00,7.1,2,82.4,43.79,9.19,3761,18.02,20.8,29,20.00,0
113.856,-5.20,0.69,off,179.6,0.500,-2.00,6.8,2,82.4,44.43,9.35,3812,18.06,20.8,29,20.00,0
113.957,-5.14,0.70,off,179.6,0.500,-2.00,6.8,2,82.4,44.48,9.42,3838,18.12,20.8,29,20.00,0
114.052,-5.01,0.70,off,179.6,0.500,-2.00,6.6,2,82.4,45.76,9.47,3854,18.20,21.2,29,20.00,0
114.146,-4.85,0.72,off,179.6,0.500,-2.00,6.1,2,82.4,48.85,9.64,3877,18.71,22.7,29,20.00,0
114.247,-4.11,0.77,off,179.6,0.500,-2.00,6.1,2,82.4,52.69,10.25,3948,20.20,23.1,30,20.00,0
114.355,-3.86,0.81,off,179.6,0.500,-2.00,5.9,2,82.4,54.62,10.64,3950,20.26,23.1,30,18.82,0
114.448,-3.72,0.83,off,179.6,0.500,-2.00,5.9,2,82.4,56.39,10.81,4025,20.39,23.1,30,17.65,0
114.540,-3.53,0.85,off,179.6,0.500,-2.00,5.6,2,82.4,57.53,10.95,4030,20.42,23.9,30,17.25,0
114.639,-2.96,0.88,off,179.6,0.500,-2.00,5.4,2,82.4,62.51,11.34,4075,21.84,25.9,30,16.47,0
114.736,-1.11,0.96,off,179.6,0.500,-2.00,4.9,2,82.4,74.86,12.32,4175,25.58,31.0,31,19.61,0
114.833,1.00,1.14,off,179.6,0.500,-2.00,4.0,2,82.4,92.08,14.70,4234,33.84,39.2,31,27.06,0
114.938,2.99,1.34,off,179.6,0.500,-2.00,3.5,2,82.4,107.09,17.12,4333,37.69,41.6,31,27.84,0
115.035,4.42,1.51,off,179.6,0.500,-2.00,3.1,2,82.4,117.89,18.53,4418,37.71,41.6,31,27.06,0
115.133,5.48,1.61,off,179.6,0.500,-1.00,2.6,2,82.4,123.47,19.79,4483,37.55,41.2,31,24.31,0
115.233,5.77,1.63,off,179.6,0.500,-1.00,2.6,2,82.4,124.60,20.34,4638,37.03,40.0,32,22.75,0
115.330,5.56,1.62,off,179.6,0.500,-1.00,2.6,2,82.4,124.60,20.25,4697,36.51,40.0,32,21.57,0
115.425,5.00,1.59,off,179.6,0.500,-1.00,2.6,2,82.4,125.72,19.77,4841,35.86,39.2,32,20.39,0
115.524,4.49,1.55,off,179.6,0.500,-1.00,2.6,2,82.4,126.28,19.15,4946,35.55,39.2,32,22.75,0
115.618,4.24,1.52,off,179.6,0.500,0.00,2.8,2,82.4,125.72,18.79,5031,35.26,38.8,34,23.53,0
115.717,3.91,1.50,off,179.6,0.500,0.00,2.6,2,82.4,128.54,18.51,5114,35.12,38.8,34,22.75,0
115.815,3.69,1.50,off,179.6,0.500,0.00,2.6,2,80.6,130.23,18.39,5270,35.05,38.4,34,22.35,0
115.917,3.43,1.48,off,179.6,0.500,0.00,2.8,1,80.6,120.54,18.19,5338,34.32,25.5,34,20.39,0
116.008,-7.95,0.85,on,179.6,0.500,0.00,11.8,2,80.6,27.36,9.96,5086,4.49,10.6,34,15.69,0
116.109,-10.52,0.30,on,179.6,0.500,0.00,22.6,2,80.6,15.21,4.58,5030,0.00,9.4,37,0.00,0
116.207,-11.23,0.19,on,179.6,0.500,0.00,24.7,2,80.6,14.92,3.43,4965,0.00,9.4,37,0.00,0
116.303,-11.38,0.18,on,179.6,0.500,0.00,25.4,2,80.6,15.48,3.19,4804,0.00,9.4,37,0.00,0
116.408,-11.21,0.20,on,179.6,0.500,0.00,26.3,2,80.6,15.94,3.29,4636,0.00,9.4,37,0.00,0
116.499,-11.08,0.21,on,179.6,0.500,0.00,29.9,2,80.6,15.81,3.36,4476,0.00,9.8,37,0.00,0
116.603,-11.00,0.22,on,179.6,0.500,0.00,35.8,3,80.6,16.08,3.50,4095,0.00,9.8,40,0.00,0
116.697,-10.66,0.24,on,179.6,0.500,0.00,40.0,3,80.6,15.94,3.77,3750,0.00,9.8,40,0.00,0
116.797,-10.58,0.25,on,179.6,0.500,0.00,40.7,3,80.6,15.61,4.02,3971,0.00,9.8,40,15.69,0
116.894,-10.46,0.24,on,179.6,0.500,0.00,39.5,3,80.6,16.08,4.00,3916,1.95,9.4,40,15.29,0
116.996,-10.88,0.23,off,179.6,0.500,0.00,38.6,3,80.6,16.48,3.66,3870,8.17,14.9,40,20.00,0
117.093,-8.61,0.35,off,179.6,0.500,0.00,20.9,3,80.6,31.31,5.24,3858,15.28,18.4,42,20.00,0
117.192,-7.16,0.50,off,179.6,0.500,0.00,17.6,3,80.6,36.97,6.92,3906,16.82,19.6,42,20.00,0
117.291,-6.67,0.57,off,179.6,0.500,0.00,15.3,3,80.6,37.71,7.77,3844,16.74,19.6,42,20.00,0
117.381,-6.54,0.59,off,179.6,0.500,0.00,14.1,3,80.6,37.95,7.96,3856,16.70,19.2,42,20.00,0
117.487,-6.47,0.59,off,179.6,0.500,0.00,13.9,3,80.6,38.20,8.02,3859,16.72,19.2,42,20.00,0
117.582,-6.47,0.59,off,179.6,0.500,0.00,13.6,3,80.6,38.46,8.09,3878,16.74,19.2,42,20.00,0
117.678,-6.41,0.60,off,179.6,0.500,0.00,13.4,3,80.6,39.01,8.13,3850,16.74,19.2,42,20.00,0
117.774,-6.35,0.61,off,179.6,0.500,0.00,13.2,3,80.6,39.42,8.19,3857,16.72,19.2,42,20.00,0
117.874,-6.25,0.62,off,179.6,0.500,0.00,13.2,3,80.6,39.74,8.28,3886,16.75,19.2,42,20.00,0
117.976,-6.19,0.62,off,179.6,0.500,0.00,11.8,3,80.6,40.51,8.34,3862,16.73,19.2,42,20.00,0
118.070,-6.09,0.62,off,179.6,0.500,0.00,11.1,3,80.6,40.69,8.40,3864,16.73,19.2,42,20.00,0
118.175,-6.04,0.63,off,179.6,0.500,0.00,10.8,3,80.6,40.91,8.44,3898,16.73,19.6,42,20.00,0
118.264,-6.04,0.63,off,179.6,0.500,0.00,10.8,3,80.6,40.99,8.56,3883,16.76,19.6,42,20.00,0
118.368,-5.97,0.64,off,179.6,0.500,0.00,10.6,3,80.6,41.31,8.56,3888,16.76,19.6,42,20.00,0
118.459,-5.98,0.63,off,179.6,0.500,0.00,10.8,3,80.6,40.97,8.60,3913,16.41,18.8,42,20.00,0
118.560,-6.27,0.61,off,179.6,0.500,0.00,11.3,3,80.6,38.61,8.38,3896,15.72,18.0,42,20.00,0
118.655,-6.64,0.59,off,179.6,0.500,0.00,11.8,3,80.6,36.51,8.02,3926,15.32,17.6,42,20.00,0
118.759,-6.72,0.57,off,179.6,0.500,0.00,12.2,3,80.6,36.38,7.86,3908,15.18,17.6,42,20.00,0
118.855,-6.89,0.56,off,179.6,0.500,0.00,12.9,3,80.6,36.25,7.68,3918,15.18,17.6,42,20.00,0
118.951,-6.93,0.56,off,179.6,0.500,0.00,13.2,3,80.6,36.14,7.58,3936,15.19,17.6,42,20.00,0
119.052,-6.88,0.55,off,179.6,0.500,0.00,13.4,3,80.6,35.51,7.59,3924,15.04,17.6,42,20.00,0
119.146,-7.01,0.54,off,179.6,0.500,0.00,13.4,3,80.6,35.39,7.55,3943,14.92,17.6,42,20.00,0
119.248,-7.17,0.54,off,179.6,0.500,0.00,13.4,3,80.6,35.14,7.47,3934,14.91,17.6,42,20.00,0
119.349,-7.19,0.54,off,179.6,0.500,0.00,13.6,3,80.6,34.65,7.31,3952,14.77,17.3,42,20.00,0
119.440,-7.26,0.53,off,179.6,0.500,0.00,13.6,3,80.6,34.40,7.29,3948,14.77,17.3,42,20.00,0
119.545,-7.27,0.52,off,179.6,0.500,0.00,13.6,3,80.6,34.40,7.30,3939,14.77,16.9,42,20.00,0
119.638,-9.11,0.43,on,179.6,0.500,0.00,24.0,3,80.6,19.20,6.23,3926,4.18,9.4,42,13.73,0
119.737,-10.39,0.29,on,179.6,0.500,0.00,29.9,3,80.6,15.48,4.44,3862,0.00,9.4,42,0.00,0
119.834,-10.64,0.25,on,179.6,0.500,0.00,32.9,3,80.6,15.41,3.96,3849,0.00,9.8,42,0.00,0
119.934,-10.69,0.25,on,179.6,0.500,0.00,35.5,3,80.6,15.68,3.84,3802,0.00,9.8,42,0.00,0
120.036,-10.68,0.25,on,179.6,0.500,0.00,37.6,3,80.6,15.61,3.85,3734,0.00,9.8,42,0.00,0
120.129,-10.65,0.25,on,179.6,0.500,0.00,38.8,3,80.6,15.34,3.87,3629,0.00,9.4,42,0.00,0
120.234,-10.47,0.26,on,181.4,0.500,0.00,40.7,4,80.6,15.41,3.97,3332,0.00,9.4,42,0.00,0
120.324,-9.96,0.28,on,181.4,0.500,0.00,43.3,4,80.6,15.15,4.39,3012,0.00,9.4,42,0.00,0
120.428,-9.79,0.30,on,181.4,0.500,0.00,45.9,4,80.6,14.51,4.70,2830,0.00,9.0,42,0.00,0
120.524,-9.77,0.30,on,181.4,0.500,0.00,47.0,4,80.6,14.17,4.78,2938,0.00,8.6,42,0.00,0
120.619,-9.85,0.29,on,181.4,0.500,0.00,49.6,4,80.6,13.42,4.67,2909,0.49,8.6,42,12.94,0
120.716,-9.99,0.28,on,181.4,0.500,0.00,50.3,4,80.6,13.20,4.74,2936,0.64,8.2,42,12.16,0
120.812,-10.35,0.27,off,181.4,0.500,0.00,53.4,4,80.6,12.30,4.29,2905,0.93,8.2,42,12.16,0
120.917,-10.46,0.26,off,181.4,0.500,0.00,53.2,4,80.6,12.35,4.11,2870,1.95,8.2,42,11.76,0
121.015,-10.47,0.26,off,181.4,0.500,0.00,51.5,4,80.6,12.25,4.11,2871,4.08,7.8,42,11.76,0
121.108,-10.54,0.25,off,181.4,0.500,0.00,46.6,4,80.6,11.88,3.99,2839,4.53,7.5,42,11.37,0
121.207,-10.59,0.25,off,181.4,0.500,0.00,44.5,4,80.6,11.98,3.95,2841,4.98,7.5,42,11.37,0
121.302,-10.62,0.25,off,181.4,0.500,0.00,44.5,4,80.6,11.61,3.91,2849,4.99,7.5,41,10.98,0
121.404,-10.68,0.25,off,181.4,0.500,0.00,43.5,4,80.6,11.56,3.88,2823,5.29,7.5,41,10.98,0
121.498,-10.61,0.24,off,181.4,0.500,0.00,39.8,4,80.6,12.57,3.88,2831,7.58,9.4,41,13.73,0
121.596,-10.02,0.28,off,181.4,0.500,0.00,32.0,4,80.6,15.56,4.34,2842,7.94,10.2,41,14.90,0
121.701,-9.67,0.32,off,181.4,0.500,0.00,32.2,4,80.6,15.77,4.78,2828,7.94,10.2,41,15.29,0
121.794,-9.54,0.33,off,181.4,0.500,0.00,31.0,4,80.6,15.87,4.97,2801,7.93,10.2,40,14.90,0
121.893,-9.46,0.34,off,181.4,0.500,0.00,28.7,4,80.6,16.09,5.09,2800,7.93,10.2,40,14.90,0
121.994,-9.44,0.34,off,181.4,0.500,0.00,27.3,4,80.6,15.78,5.08,2790,7.93,10.2,40,14.90,0
122.086,-9.31,0.34,off,181.4,0.500,0.00,24.2,4,80.6,17.57,5.08,2806,9.32,12.2,40,16.08,0
122.190,-8.81,0.38,off,181.4,0.500,0.00,22.6,4,80.6,19.06,5.61,2797,9.66,12.2,40,17.65,0
122.283,-8.61,0.40,off,181.4,0.500,0.00,22.1,4,82.4,19.52,5.90,2800,9.67,12.2,39,17.65,0
122.386,-8.58,0.41,off,181.4,0.500,0.00,22.1,4,82.4,19.06,5.98,2792,9.65,12.5,39,17.25,0
122.481,-8.37,0.42,off,181.4,0.500,0.00,19.8,4,82.4,20.68,6.12,2795,10.34,12.9,39,18.04,0
122.579,-8.23,0.44,off,181.4,0.500,0.00,20.2,4,82.4,20.60,6.33,2796,10.34,12.9,39,18.04,0
122.681,-8.17,0.44,off,181.4,0.500,0.00,20.0,4,82.4,20.77,6.38,2804,10.33,12.9,39,18.04,0
122.873,-8.21,0.44,off,181.4,0.500,0.00,20.2,4,82.4,20.34,6.37,2801,10.33,12.9,39,18.04,0
122.973,-8.12,0.45,off,181.4,0.500,0.00,19.1,4,82.4,21.79,6.45,2817,11.02,13.7,39,18.04,0
123.066,-7.81,0.47,off,181.4,0.500,0.00,18.6,4,82.4,22.74,6.67,2808,11.23,13.7,39,18.04,0
123.174,-7.64,0.48,off,181.4,0.500,0.00,18.3,4,82.4,23.22,6.90,2829,11.48,14.1,39,18.04,0
123.264,-7.56,0.49,off,181.4,0.500,0.00,18.3,4,82.4,23.32,7.05,2829,11.47,14.1,39,18.04,0
123.367,-7.50,0.50,off,181.4,0.500,0.00,18.3,4,82.4,23.51,7.03,2817,11.48,13.7,39,18.04,0
123.459,-7.51,0.49,off,181.4,0.500,0.00,19.1,4,82.4,22.94,7.03,2838,11.49,13.7,39,18.04,0
123.557,-7.55,0.49,off,181.4,0.500,0.00,19.1,4,82.4,22.93,7.07,2826,11.48,13.7,39,18.43,0
123.657,-7.51,0.49,off,181.4,0.500,0.00,19.3,4,82.4,23.32,7.03,2830,11.50,13.7,40,18.43,0
123.757,-7.50,0.49,off,181.4,0.500,0.00,19.3,4,82.4,23.41,7.02,2854,11.50,13.7,40,18.43,0
123.857,-7.53,0.49,off,181.4,0.500,0.00,19.3,4,82.4,23.50,7.05,2833,11.50,13.7,40,18.43,0
123.953,-7.45,0.49,off,181.4,0.500,0.00,19.3,4,82.4,23.60,7.08,2856,11.51,13.7,40,18.43,0
124.047,-7.47,0.50,off,181.4,0.500,0.00,19.3,4,82.4,23.51,7.06,2860,11.49,13.7,40,18.43,0
124.151,-7.49,0.49,off,181.4,0.500,0.00,19.1,4,82.4,23.70,7.07,2842,11.50,13.7,40,18.43,0
124.253,-7.44,0.50,off,181.4,0.500,0.00,19.3,4,82.4,23.51,7.09,2867,11.52,13.7,40,18.43,0
124.347,-7.45,0.50,off,181.4,0.500,0.00,19.3,4,82.4,23.41,7.08,2867,11.52,13.7,40,18.43,0
124.440,-7.46,0.50,off,181.4,0.500,0.00,19.3,4,82.4,23.60,7.06,2857,11.51,14.1,40,18.43,0
124.546,-7.44,0.49,off,181.4,0.500,0.00,19.1,4,82.4,23.79,7.11,2880,11.52,14.1,40,18.43,0
124.636,-7.43,0.50,off,181.4,0.500,0.00,19.3,4,82.4,23.51,7.05,2874,11.53,14.1,40,18.43,0
124.738,-7.45,0.49,off,181.4,0.500,0.00,19.1,4,82.4,23.89,7.06,2861,11.52,13.7,40,18.43,0
124.831,-7.40,0.50,off,181.4,0.500,0.00,19.3,4,82.4,23.51,7.09,2863,11.54,13.7,40,18.43,0
124.938,-7.43,0.49,off,181.4,0.500,0.00,19.1,4,82.4,23.70,7.07,2886,11.54,13.7,40,18.43,0
125.028,-7.43,0.50,off,181.4,0.500,0.00,18.8,4,82.4,24.08,7.09,2866,11.53,13.7,40,18.43,0
125.129,-7.11,0.51,off,181.4,0.500,0.00,16.7,4,82.4,26.66,7.18,2884,12.88,15.7,40,18.43,0
125.233,-6.73,0.55,off,181.4,0.500,0.00,16.7,4,80.6,27.10,7.66,2896,13.03,15.7,40,18.43,0
125.321,-6.38,0.57,off,181.4,0.500,0.00,16.0,4,80.6,29.23,8.00,2909,14.00,16.5,40,18.43,0
125.419,-6.07,0.60,off,181.4,0.500,0.00,15.8,4,80.6,29.46,8.34,2883,14.00,16.5,40,18.43,0
125.523,-5.99,0.61,off,181.4,0.500,0.00,15.1,4,80.6,29.69,8.49,2898,14.00,16.5,40,18.43,0
125.617,-5.99,0.61,off,181.4,0.500,0.00,15.3,4,80.6,29.58,8.59,2916,14.00,16.5,40,18.43,0
125.716,-5.94,0.61,off,181.4,0.500,0.00,15.3,4,80.6,29.46,8.54,2922,14.00,16.5,40,18.82,0
125.812,-5.96,0.61,off,181.4,0.500,0.00,15.1,4,80.6,29.91,8.57,2906,14.00,16.5,40,18.82,0
125.914,-5.87,0.62,off,181.4,0.500,0.00,15.3,4,80.6,29.80,8.61,2900,14.01,16.5,40,18.43,0
126.009,-5.90,0.62,off,181.4,0.500,0.00,15.1,4,80.6,30.48,8.62,2923,14.01,16.5,40,18.43,0
126.111,-5.86,0.63,off,181.4,0.500,0.00,14.8,4,80.6,30.48,8.70,2927,14.01,16.5,40,18.43,0
126.214,-5.86,0.63,off,181.4,0.500,0.00,14.8,4,80.6,30.37,8.70,2915,14.00,16.5,40,18.82,0
126.306,-5.86,0.63,off,181.4,0.500,0.00,14.8,4,80.6,30.48,8.72,2922,14.01,16.5,40,18.82,0
126.405,-5.80,0.62,off,181.4,0.500,0.00,14.8,4,80.6,30.60,8.76,2934,14.01,16.5,40,18.43,0
126.498,-5.84,0.62,off,183.2,0.500,0.00,14.8,4,80.6,30.59,8.71,2938,14.01,16.5,40,18.43,0
126.604,-5.81,0.62,off,183.2,0.500,0.00,15.1,4,80.6,30.60,8.78,2925,14.01,16.5,40,18.82,0
126.700,-5.76,0.63,off,183.2,0.500,0.00,14.8,4,80.6,30.83,8.77,2930,14.01,16.5,40,18.82,0
126.793,-5.80,0.63,off,183.2,0.500,0.00,14.8,4,80.6,30.60,8.77,2922,14.02,16.5,40,18.82,0
126.897,-5.75,0.63,off,183.2,0.500,0.00,14.8,4,80.6,30.60,8.79,2940,14.01,16.5,40,18.82,0
126.989,-5.76,0.63,off,183.2,0.500,0.00,14.8,4,80.6,30.71,8.77,2936,14.02,16.5,40,18.43,0
127.086,-5.75,0.63,off,183.2,0.500,0.00,14.8,4,80.6,30.60,8.84,2924,14.01,16.5,40,18.82,0
127.200,-5.73,0.63,off,183.2,0.500,0.00,14.8,4,80.6,30.82,8.84,2917,14.01,16.5,40,18.82,0
127.283,-5.74,0.63,off,183.2,0.500,0.00,14.8,4,80.6,30.94,8.87,2920,14.01,16.5,40,18.82,0
127.383,-5.69,0.64,off,183.2,0.500,0.00,14.6,4,80.6,31.16,8.89,2932,14.01,16.5,40,18.82,0
127.478,-5.69,0.64,off,183.2,0.500,0.00,14.8,4,80.6,31.05,8.85,2923,14.00,16.5,41,18.82,0
127.576,-5.71,0.64,off,183.2,0.500,0.00,14.8,4,80.6,31.27,8.89,2907,14.00,16.5,41,18.43,0
127.684,-5.69,0.63,off,183.2,0.500,0.00,15.1,4,80.6,30.37,8.87,2910,14.00,16.5,41,18.43,0
127.776,-5.69,0.64,off,183.2,0.500,0.00,14.8,4,80.6,31.05,8.87,2916,14.01,16.5,41,18.43,0
127.874,-5.68,0.64,off,183.2,0.500,0.00,15.1,4,80.6,30.94,8.91,2920,14.00,16.5,41,18.82,0
127.971,-5.63,0.64,off,183.2,0.500,0.00,14.8,4,80.6,31.05,8.91,2897,14.00,16.5,41,18.43,0
128.071,-5.65,0.64,off,183.2,0.500,0.00,14.8,4,80.6,31.16,8.93,2894,14.00,16.5,41,18.43,0
128.166,-5.64,0.64,off,183.2,0.500,0.00,14.8,4,80.6,30.83,8.91,2914,14.00,16.5,41,18.43,0
128.266,-5.63,0.64,off,183.2,0.500,0.00,14.8,4,80.6,31.28,8.90,2903,14.00,16.5,41,18.43,0
128.364,-5.65,0.64,off,183.2,0.500,0.00,14.8,4,80.6,31.27,8.95,2888,14.00,16.5,41,18.43,0
128.460,-5.62,0.64,off,183.2,0.500,0.00,14.8,4,80.6,31.16,8.94,2910,14.00,16.5,41,18.43,0
128.558,-5.62,0.64,off,183.2,0.500,0.00,14.8,4,80.6,31.05,8.90,2902,14.00,16.5,41,18.43,0
128.658,-5.62,0.64,off,183.2,0.500,0.00,15.1,4,80.6,30.83,8.97,2893,14.00,16.5,41,18.43,0
128.756,-5.58,0.64,off,183.2,0.500,0.00,15.3,4,80.6,30.25,8.93,2888,14.00,16.5,41,18.43,0
128.851,-5.64,0.64,off,183.2,0.500,0.00,15.1,4,80.6,30.82,8.94,2888,13.99,16.5,41,18.43,0
128.948,-5.59,0.64,off,183.2,0.500,0.00,14.8,4,80.6,31.05,8.95,2894,14.00,16.5,41,18.43,0
129.051,-5.60,0.65,off,183.2,0.500,0.00,14.8,4,80.6,31.50,8.95,2875,13.99,16.5,41,18.43,0
129.151,-5.62,0.65,off,183.2,0.500,0.00,14.6,4,80.6,31.39,8.94,2878,14.00,16.5,41,18.43,0
129.243,-5.59,0.65,off,183.2,0.500,0.00,14.8,4,80.6,30.94,8.94,2899,14.00,16.5,41,18.43,0
129.344,-5.59,0.65,off,183.2,0.500,0.00,14.8,4,80.6,30.60,8.91,2879,13.99,16.5,40,18.43,0
129.443,-5.63,0.64,off,183.2,0.500,0.00,14.8,4,80.6,30.93,8.94,2887,13.99,16.5,40,18.43,0
129.544,-5.57,0.65,off,183.2,0.500,0.00,14.3,4,80.6,31.39,8.93,2909,14.00,16.5,40,18.43,0
129.645,-5.60,0.65,off,183.2,0.500,0.00,14.3,4,80.6,31.72,8.91,2910,14.00,16.5,40,18.43,0
129.735,-5.62,0.65,off,183.2,0.500,0.00,14.8,4,80.6,31.05,8.90,2896,14.00,16.5,40,18.43,0
129.831,-5.57,0.64,off,183.2,0.500,0.00,14.3,4,80.6,31.39,8.91,2902,14.00,16.5,40,18.43,0
129.935,-5.64,0.64,off,183.2,0.500,0.00,14.6,4,80.6,31.16,8.85,2925,14.01,16.5,40,18.82,0
130.027,-5.63,0.64,off,183.2,0.500,0.00,14.8,4,80.6,30.93,8.91,2932,14.01,16.5,40,18.82,0
130.133,-5.65,0.64,off,183.2,0.500,0.00,14.8,4,80.6,30.82,8.85,2926,14.00,16.5,40,18.82,0
130.225,-5.68,0.63,off,183.2,0.500,0.00,14.8,4,80.6,30.82,8.87,2936,14.01,16.5,40,18.82,0
130.326,-5.63,0.63,off,183.2,0.500,0.00,14.8,4,80.6,30.82,8.87,2928,14.02,16.5,40,18.82,0
130.420,-5.68,0.63,off,183.2,0.500,0.00,14.6,4,80.6,31.16,8.87,2951,14.02,16.5,40,18.82,0
130.523,-5.65,0.64,off,183.2,0.500,0.00,14.6,4,80.6,31.17,8.90,2964,14.03,16.5,40,18.82,0
130.623,-5.65,0.64,off,183.2,0.500,0.00,14.6,4,80.6,31.28,8.87,2962,14.02,16.5,40,18.82,0
130.714,-5.67,0.63,off,183.2,0.500,0.00,14.6,4,80.6,31.05,8.88,2949,14.02,16.5,40,18.82,0
130.811,-5.64,0.63,off,183.2,0.500,0.00,15.1,4,80.6,30.94,8.87,2957,14.02,16.5,41,18.82,0
130.913,-5.70,0.63,off,183.2,0.500,0.00,14.8,4,80.6,31.39,8.88,2963,14.03,16.5,41,18.82,0
131.015,-5.64,0.63,off,183.2,0.500,0.00,14.8,4,80.6,31.50,8.85,2982,14.03,16.5,41,18.82,0
131.115,-5.69,0.63,off,183.2,0.500,0.00,14.8,4,80.6,31.05,8.83,2985,14.03,16.5,41,18.82,0
131.205,-5.70,0.63,off,183.2,0.500,0.00,15.1,4,80.6,30.94,8.84,2978,13.55,16.1,41,18.82,0
131.308,-5.88,0.62,off,183.2,0.500,0.00,15.3,4,80.6,30.14,8.71,2974,13.53,16.1,41,18.82,0
131.403,-5.98,0.61,off,183.2,0.500,0.00,15.5,4,80.6,29.46,8.60,2970,13.55,16.1,41,18.82,0
131.497,-5.97,0.60,off,183.2,0.500,0.00,15.5,4,80.6,29.80,8.55,2965,13.56,16.1,41,18.82,0
131.604,-6.04,0.61,off,183.2,0.500,0.00,15.5,4,80.6,30.03,8.54,2968,13.54,16.1,41,18.82,0
131.694,-6.01,0.60,off,183.2,0.500,0.00,15.8,4,80.6,29.91,8.59,2992,13.56,16.1,42,18.82,0
131.795,-6.01,0.60,off,183.2,0.500,0.00,15.8,4,80.6,30.02,8.53,2985,13.57,16.1,42,18.82,0
131.895,-6.01,0.60,off,183.2,0.500,0.00,15.8,4,80.6,29.91,8.56,2989,13.54,16.1,42,18.82,0
131.993,-6.02,0.60,off,183.2,0.500,0.00,15.8,4,80.6,29.91,8.56,2986,13.57,16.1,42,18.82,0
132.087,-5.99,0.60,off,183.2,0.500,0.00,15.8,4,80.6,29.68,8.57,2968,13.53,16.1,42,18.82,0
