-0.0252	0.1692	15.1046
-0.0041	0.1650	14.6418
0.0144	0.1640	14.1932
0.0289	0.1654	13.8137
0.0423	0.1689	13.4444
0.0548	0.1745	13.0850
0.0667	0.1820	12.7352
0.0794	0.1925	12.3611
0.0921	0.2055	11.9980
0.1049	0.2209	11.6456
0.1181	0.2390	11.3036
0.1355	0.2652	10.8936
0.1543	0.2960	10.4986
0.1750	0.3321	10.1181
0.1980	0.3739	9.7516
0.2298	0.4334	9.3256
0.2668	0.5041	8.9187
0.3100	0.5883	8.5304
0.3608	0.6882	8.1600
0.4332	0.8317	7.7422
0.5214	1.0080	7.3488
0.6291	1.2247	6.9797
0.7611	1.4914	6.6357
0.9422	1.8578	6.2872
1.1693	2.3193	5.9748
1.4543	2.9012	5.7063
1.8131	3.6342	5.4944
2.2886	4.6025	5.3566
2.8927	5.8318	5.3376
3.6582	7.3823	5.5000
4.6248	9.3128	5.9443
5.9834	11.9442	6.9523
7.7089	15.1450	8.8096
9.8236	18.7307	11.9132
12.2533	22.1152	16.7208
13.5170	23.4276	19.8442
14.7591	24.2718	23.4155
15.9160	24.4685	27.3303
16.9116	23.8698	31.4060
17.6661	22.3713	35.3932
18.0953	20.0041	38.9741
18.1371	16.9080	41.8679
17.7699	13.3041	43.8766
17.0705	9.7715	44.8591
16.0597	6.3382	45.0255
14.7936	3.2108	44.4845
13.3425	0.5248	43.4006
11.9566	-1.4436	42.1356
10.5332	-3.0137	40.7053
9.1148	-4.2125	39.2045
7.7352	-5.0891	37.7080
6.4264	-5.7003	36.2738
5.1978	-6.1015	34.9194
4.0599	-6.3414	33.6593
3.0179	-6.4625	32.4982
1.6214	-6.4981	30.9188
0.4327	-6.4325	29.5346
-0.5689	-6.3306	28.3170
-1.4080	-6.2359	27.2401
-2.1050	-6.1738	26.2917
-2.6949	-6.1582	25.4421
-3.1995	-6.1979	24.6801
-3.6408	-6.2974	23.9978
-4.0324	-6.4544	23.3997
-4.3946	-6.6700	22.8739
-4.7391	-6.9433	22.4219
-5.0773	-7.2717	22.0455
-5.4575	-7.6966	21.7203
-5.8495	-8.1808	21.5015
-6.2595	-8.7176	21.3984
-6.6929	-9.2967	21.4204
-7.2424	-10.0219	21.6218
-7.8260	-10.7601	22.0322
-8.4357	-11.4728	22.6636
-9.0578	-12.1107	23.5150
-9.8443	-12.7351	24.9080
-10.5510	-13.0072	26.5541
-11.1018	-12.8219	28.3080
-11.4263	-12.1487	29.9731
-11.4823	-11.2417	31.1323
-11.3253	-10.1181	31.9655
-10.9624	-8.8914	32.4110
-10.4270	-7.6692	32.4575
-9.7276	-6.4974	32.1203
-8.9530	-5.5327	31.4574
-8.1669	-4.8149	30.5514
-7.4210	-4.3431	29.5066
-6.8529	-4.1141	28.5826
-6.3573	-4.0195	27.6425
-5.9432	-4.0403	26.7108
-5.6153	-4.1576	25.8062
-5.3446	-4.3923	24.8150
-5.1855	-4.7212	23.8937
-5.1341	-5.1347	23.0575
-5.1849	-5.6290	22.3214
-5.3956	-6.4032	21.5321
-5.7703	-7.3172	20.9873
-6.3067	-8.3608	20.7402
-6.9886	-9.5119	20.8555
-7.6712	-10.5465	21.2908
-8.4314	-11.5561	22.0813
-9.2373	-12.4471	23.2435
-10.0373	-13.1031	24.7490
-10.6363	-13.3731	26.1683
-11.1450	-13.3402	27.6818
-11.5196	-12.9680	29.1855
-11.7240	-12.2596	30.5634
-11.7326	-11.2576	31.6957
-11.5341	-10.0606	32.4898
-11.1383	-8.7796	32.8963
-10.5780	-7.5191	32.9124
-9.8130	-6.2517	32.5262
-8.9704	-5.2190	31.7943
-8.1196	-4.4599	30.8095
-7.3157	-3.9673	29.6872
-6.7202	-3.7346	28.7302
-6.1986	-3.6349	27.7609
-5.7591	-3.6477	26.8021
-5.4055	-3.7533	25.8703
-5.1025	-3.9716	24.8384
-4.9106	-4.2792	23.8723
-4.8252	-4.6662	22.9845
-4.8403	-5.1290	22.1873
-5.0032	-5.8655	21.2899
-5.3298	-6.7426	20.6131
-5.8198	-7.7594	20.2047
-6.4612	-8.9112	20.1275
-7.1043	-9.9601	20.3679
-7.8399	-11.0403	20.9369
-8.6482	-12.0823	21.8706
-9.4931	-12.9868	23.1782
-10.1979	-13.5532	24.5546
-10.8513	-13.8468	26.1272
-11.4053	-13.7958	27.8091
-11.8118	-13.3612	29.4813
-12.0282	-12.5394	31.0021
-12.0207	-11.4025	32.2312
-11.7779	-10.0574	33.0674
-11.3196	-8.6210	33.4620
-10.7091	-7.2725	33.4317
-9.9794	-6.0648	33.0443
-9.1835	-5.0598	32.3660
-8.3706	-4.2847	31.4844
-7.6409	-3.7668	30.5591
-6.9619	-3.4240	29.5709
-6.3523	-3.2346	28.5567
-5.8242	-3.1719	27.5439
-5.3625	-3.2151	26.4998
-4.9977	-3.3513	25.4919
-4.7276	-3.5643	24.5310
-4.5482	-3.8428	23.6254
-4.4467	-4.2355	22.6643
-4.4509	-4.7034	21.7947
-4.5561	-5.2474	21.0286
-4.7566	-5.8730	20.3811
-5.0487	-6.5872	19.8705
-5.4341	-7.3941	19.5197
-5.9131	-8.2933	19.3575
-6.4842	-9.2774	19.4180
-7.2875	-10.5499	19.8362
-8.2066	-11.8481	20.7092
-9.2082	-13.0504	22.0872
-10.2272	-13.9828	23.9605
-10.9347	-14.3746	25.6068
-11.5546	-14.4236	27.3936
-12.0358	-14.0732	29.2061
-12.3326	-13.3120	30.9074
-12.4092	-12.1749	32.3486
-12.2447	-10.7734	33.4072
-11.8431	-9.2404	34.0121
-11.2375	-7.7033	34.1489
-10.4387	-6.2244	33.8420
-9.5369	-4.9797	33.1587
-8.6002	-4.0174	32.1946
-7.6855	-3.3381	31.0656
-6.9632	-2.9586	30.0549
-6.3079	-2.7325	29.0191
-5.7311	-2.6344	27.9842
-5.2390	-2.6393	26.9679
-4.7956	-2.7380	25.8813
-4.4534	-2.9163	24.8407
-4.2075	-3.1594	23.8534
-4.0518	-3.4587	22.9248
-3.9770	-3.8365	22.0040
-3.9912	-4.2741	21.1616
-4.0904	-4.7745	20.4056
-4.2702	-5.3444	19.7464
-4.5278	-5.9921	19.1972
-4.8653	-6.7243	18.7744
-5.2845	-7.5459	18.4995
-5.7863	-8.4584	18.3994
-6.5473	-9.7468	18.5729
-7.4441	-11.1394	19.1660
-8.4604	-12.5512	20.2563
-9.5545	-13.8359	21.8923
-10.3541	-14.5722	23.4138
-11.1200	-15.0406	25.1838
-11.8043	-15.1508	27.1264
-12.3549	-14.8385	29.1257
-12.7211	-14.0702	31.0332
-12.8555	-12.8917	32.6811
-12.7313	-11.3985	33.9325
