Time (sec),Boost (psi),Calculated Load (g/rev),Clutch Sw (on/off),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fuel Economy (mpg),Gear Position (gear),Intake Temp (F),MAF (g/s),Man Abs Press (psi),RPM (RPM),Target Throttle (%),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.5.0-26366][2006 USDM Impreza WRX STI][Reflash: Stage1 91 v400.ptm - Realtime: Stage1 91 v400.ptm]"
384.302,-0.58,1.06,off,181.4,0.375,0.00,16.0,6,71.6,51.07,14.08,2909,19.61,22.4,73,18.82,0
384.408,-0.59,1.06,off,181.4,0.375,0.00,16.2,6,71.6,51.37,14.08,2904,19.61,22.4,73,18.43,0
384.505,-0.52,1.07,off,181.4,0.375,0.00,15.8,6,71.6,52.45,14.17,2918,19.60,22.4,73,18.43,0
384.603,-0.56,1.07,off,181.4,0.375,0.00,15.8,6,71.6,52.14,14.10,2915,19.61,22.4,73,18.43,0
384.695,-0.56,1.07,off,181.4,0.375,0.00,15.8,6,71.6,51.83,14.12,2898,19.61,22.4,73,18.43,0
384.793,-0.52,1.07,off,181.4,0.375,0.00,16.0,6,71.6,51.68,14.11,2896,19.62,22.4,73,18.43,0
384.898,-0.60,1.06,off,181.4,0.375,0.00,16.0,6,71.6,51.37,14.06,2910,19.61,22.4,73,18.43,0
384.999,-0.56,1.06,off,181.4,0.375,0.00,16.0,6,71.6,51.68,14.11,2910,19.62,22.4,73,18.43,0
385.093,-0.54,1.07,off,181.4,0.375,0.00,15.8,6,71.6,51.83,14.12,2890,19.62,22.4,73,18.43,0
385.191,-0.59,1.07,off,181.4,0.375,0.00,16.0,6,71.6,51.06,14.11,2890,19.62,22.4,73,18.43,0
385.284,-0.53,1.07,off,181.4,0.375,0.00,15.8,6,71.6,51.83,14.17,2902,19.61,22.7,73,18.43,0
385.387,-0.47,1.07,off,181.4,0.375,0.00,15.8,6,71.6,51.82,14.17,2900,19.63,22.4,73,18.43,0
385.483,-0.52,1.07,off,181.4,0.375,0.00,15.5,6,71.6,52.92,14.19,2883,19.63,22.4,73,18.43,0
385.577,-0.42,1.08,off,181.4,0.375,0.00,15.8,6,71.6,51.81,14.21,2898,19.62,22.4,73,18.43,0
385.682,-0.48,1.07,off,181.4,0.375,0.00,16.0,6,71.6,51.35,14.15,2894,19.61,22.4,73,18.43,0
385.778,-0.52,1.08,off,181.4,0.375,0.00,15.8,6,71.6,51.81,14.23,2878,19.63,22.4,73,18.43,0
385.871,-0.43,1.07,off,181.4,0.375,0.00,15.8,6,71.6,51.81,14.17,2876,19.63,22.4,73,18.43,0
385.976,-0.50,1.08,off,181.4,0.375,0.00,15.8,6,71.6,52.28,14.19,2891,19.62,22.4,73,18.43,0
386.068,-0.46,1.08,off,181.4,0.375,0.00,15.8,6,71.6,51.66,14.21,2889,19.64,22.4,72,18.43,0
386.164,-0.41,1.08,off,181.4,0.375,0.00,15.8,6,71.6,51.81,14.19,2876,19.64,22.4,72,18.43,0
386.263,-0.47,1.08,off,181.4,0.375,0.00,15.8,6,71.6,51.97,14.21,2884,19.64,22.7,72,18.43,0
386.361,-0.44,1.09,off,181.4,0.375,0.00,15.5,6,71.6,52.43,14.28,2882,19.62,22.4,72,18.43,0
386.470,-0.43,1.09,off,181.4,0.375,0.00,15.8,6,71.6,51.81,14.21,2868,19.64,22.4,72,18.43,0
386.560,-0.43,1.09,off,181.4,0.375,0.00,15.8,6,71.6,51.50,14.23,2865,19.63,22.4,72,18.43,0
386.655,-0.42,1.08,off,181.4,0.375,0.00,16.0,6,71.6,51.20,14.27,2879,19.63,22.4,72,18.43,0
386.753,-0.42,1.08,off,181.4,0.375,0.00,16.0,6,71.6,51.20,14.19,2863,19.64,22.4,72,18.43,0
386.851,-0.43,1.08,off,181.4,0.375,0.00,15.8,6,71.6,51.80,14.25,2855,19.64,22.4,72,18.43,0
386.957,-0.43,1.08,off,181.4,0.375,0.00,15.8,6,71.6,52.43,14.23,2876,19.63,22.4,72,18.43,0
387.053,-0.39,1.09,off,181.4,0.375,0.00,15.5,6,71.6,52.42,14.23,2859,19.63,22.7,71,18.43,0
387.152,-0.44,1.09,off,181.4,0.375,0.00,15.8,6,71.6,51.64,14.30,2855,19.65,22.4,71,18.43,0
387.245,-0.39,1.08,off,181.4,0.375,0.00,15.8,6,71.6,51.49,14.28,2865,19.64,22.4,71,18.43,0
387.348,-0.39,1.08,off,181.4,0.375,0.00,15.8,6,71.6,51.64,14.23,2848,19.65,22.4,71,18.43,0
387.446,-0.41,1.08,off,183.2,0.375,0.00,15.8,6,71.6,51.95,14.27,2847,19.65,22.4,71,18.43,0
387.540,-0.37,1.08,off,183.2,0.375,0.00,15.8,6,71.6,51.64,14.28,2862,19.64,22.4,71,18.43,0
387.635,-0.38,1.09,off,183.2,0.375,0.00,15.5,6,71.6,51.95,14.24,2845,19.66,22.4,71,18.43,0
387.733,-0.44,1.10,off,183.2,0.375,0.00,15.8,6,71.6,51.64,14.25,2839,19.64,22.7,71,18.43,0
387.839,-0.37,1.10,off,183.2,0.375,0.00,15.5,6,71.6,51.80,14.33,2856,19.64,22.4,71,18.43,0
387.932,-0.44,1.10,off,183.2,0.375,0.00,15.8,6,71.6,51.34,14.27,2841,19.66,22.4,71,18.43,0
388.038,-0.43,1.09,off,183.2,0.375,0.00,15.3,6,71.6,52.26,14.28,2838,19.66,22.4,71,18.43,0
388.129,-0.36,1.09,off,183.2,0.375,0.00,15.5,6,71.6,51.95,14.33,2854,19.65,22.4,71,18.43,0
388.225,-0.39,1.10,off,183.2,0.375,0.00,15.3,6,71.6,52.41,14.28,2836,19.65,22.4,71,18.43,0
388.323,-0.38,1.10,off,183.2,0.375,0.00,15.5,6,71.6,51.79,14.32,2833,19.66,22.4,71,18.43,0
388.419,-0.34,1.10,off,183.2,0.375,0.00,15.3,6,71.6,52.10,14.30,2859,19.66,22.4,71,18.43,0
388.524,-0.30,1.09,off,183.2,0.375,0.00,15.5,6,71.6,51.48,14.28,2837,19.66,22.4,71,18.04,0
388.615,-0.39,1.10,off,183.2,0.375,0.00,15.5,6,71.6,51.63,14.29,2838,19.67,22.7,71,18.04,0
388.718,-0.34,1.10,off,183.2,0.375,0.00,15.3,6,71.6,52.25,14.33,2838,19.66,22.7,71,18.04,0
388.811,-0.33,1.10,off,183.2,0.375,0.00,15.1,6,71.6,52.89,14.29,2823,19.67,22.4,71,18.04,0
388.915,-0.38,1.10,off,183.2,0.375,0.00,15.5,6,71.6,51.48,14.30,2835,19.66,22.4,71,18.04,0
389.009,-0.34,1.09,off,183.2,0.375,0.00,15.8,6,71.6,51.33,14.34,2818,19.66,22.4,71,18.04,0
389.105,-0.35,1.09,off,183.2,0.375,0.00,15.8,6,71.6,51.33,14.29,2818,19.67,22.4,71,18.04,0
389.204,-0.36,1.10,off,183.2,0.375,0.00,15.5,6,71.6,52.10,14.30,2834,19.66,22.4,71,18.04,0
389.302,-0.39,1.10,off,183.2,0.375,0.00,15.3,6,71.6,52.25,14.35,2814,19.67,22.4,71,18.04,0
389.407,-0.31,1.10,off,183.2,0.375,0.00,15.5,6,71.6,51.33,14.29,2838,19.68,22.4,70,18.04,0
389.501,-0.31,1.11,off,183.2,0.375,0.00,15.3,6,71.6,52.25,14.34,2821,19.67,22.4,70,18.04,0
389.601,-0.36,1.10,off,183.2,0.375,0.00,15.3,6,71.6,51.33,14.34,2812,19.68,22.4,70,18.04,0
389.699,-0.26,1.10,off,183.2,0.375,0.00,15.3,6,71.6,52.25,14.34,2834,19.67,22.4,70,18.04,0
389.798,-0.34,1.10,off,183.2,0.375,0.00,15.3,6,71.6,51.63,14.32,2809,19.68,22.4,70,18.04,0
389.890,-0.35,1.09,off,183.2,0.375,0.00,15.3,6,71.6,51.78,14.32,2822,19.67,22.4,70,18.04,0
389.990,-0.30,1.10,off,183.2,0.375,0.00,15.5,6,71.6,51.33,14.33,2803,19.68,22.4,70,18.04,0
390.095,-0.30,1.10,off,183.2,0.375,0.00,15.3,6,71.6,51.63,14.32,2810,19.68,22.7,70,18.04,0
390.187,-0.34,1.10,off,183.2,0.375,0.00,15.3,6,71.6,51.63,14.30,2814,19.67,22.4,70,18.04,0
390.287,-0.28,1.10,off,183.2,0.375,0.00,15.1,6,71.6,52.57,14.34,2800,19.68,22.7,70,18.04,0
390.388,-0.28,1.11,off,183.2,0.375,0.00,15.3,6,71.6,52.25,14.35,2814,19.67,22.4,70,18.04,0
390.488,-0.30,1.11,off,183.2,0.375,0.00,15.3,6,71.6,51.79,14.30,2800,19.69,22.4,70,18.04,0
390.581,-0.35,1.11,off,183.2,0.375,0.00,15.3,6,71.6,51.63,14.34,2797,19.69,22.4,70,18.04,0
390.676,-0.02,1.10,off,183.2,0.375,0.00,13.9,6,71.6,57.04,14.36,2817,22.22,26.3,70,18.04,0
390.772,1.41,1.23,off,183.2,0.375,0.00,12.9,6,71.6,61.01,15.71,2800,23.94,26.7,70,19.22,0
390.870,1.74,1.28,off,183.2,0.375,0.00,12.9,6,71.6,62.23,16.22,2800,23.94,26.7,70,19.61,0
390.978,1.98,1.32,off,183.2,0.375,0.00,12.9,6,71.6,62.93,16.61,2799,23.94,27.1,70,19.61,0
391.071,2.24,1.34,off,183.2,0.375,0.00,12.7,6,71.6,63.45,16.78,2821,23.94,27.1,70,19.61,0
391.166,2.42,1.35,off,183.2,0.375,0.00,12.7,6,71.6,63.45,16.97,2817,23.94,27.1,70,19.61,0
391.268,2.55,1.36,off,183.2,0.375,0.00,12.5,6,71.6,64.15,17.20,2795,23.94,27.1,70,19.61,0
391.363,2.70,1.37,off,183.2,0.375,0.00,12.5,6,71.6,64.50,17.37,2808,23.94,27.1,70,19.61,0
391.468,2.87,1.39,off,183.2,0.375,0.00,12.5,6,71.6,64.85,17.48,2798,23.94,27.1,70,19.61,0
391.561,2.95,1.39,off,183.2,0.375,0.00,12.2,6,71.6,65.20,17.60,2812,23.94,27.1,70,19.61,0
391.660,3.15,1.39,off,183.2,0.375,0.00,12.2,6,71.6,65.73,17.75,2800,23.94,27.1,70,19.61,0
391.758,3.16,1.39,off,183.2,0.375,0.00,12.2,6,71.6,66.25,17.77,2803,23.94,27.1,70,19.61,0
391.850,3.23,1.41,off,183.2,0.375,0.00,12.2,6,71.6,65.90,17.84,2809,23.94,27.1,70,19.22,0
391.951,3.29,1.40,off,183.2,0.375,0.00,12.2,6,71.6,65.90,17.91,2784,23.94,26.7,70,19.22,0
392.048,3.36,1.41,off,183.2,0.375,0.00,12.2,6,71.6,66.08,18.01,2814,23.94,26.7,70,19.22,0
392.150,3.36,1.42,off,183.2,0.375,0.00,12.2,6,71.6,65.90,17.99,2809,23.94,26.7,70,19.61,0
392.244,3.39,1.41,off,183.2,0.375,0.00,12.0,6,71.6,66.43,18.04,2826,23.94,26.3,70,19.61,0
392.340,-1.23,1.31,off,183.2,0.375,0.00,24.0,6,71.6,32.65,16.17,2798,4.18,8.6,70,9.80,0
392.446,-6.57,0.76,on,183.2,0.375,0.00,54.6,6,71.6,13.42,9.33,2820,0.00,7.8,70,0.00,0
392.541,-8.24,0.38,on,183.2,0.375,0.00,68.2,6,71.6,10.79,7.08,2943,0.00,7.8,70,0.00,0
392.640,-9.06,0.27,on,183.2,0.375,0.00,68.7,6,71.6,11.08,5.79,2994,0.00,17.6,70,12.16,0
392.733,1.34,0.65,on,183.2,0.375,0.00,10.3,5,71.6,78.28,13.70,3271,49.85,43.1,70,32.94,0
392.837,-3.03,1.02,on,183.2,0.375,0.00,31.5,5,71.6,29.07,14.42,3743,0.00,10.2,70,0.00,0
392.937,-8.60,0.49,on,183.2,0.375,0.00,46.6,5,71.6,17.86,6.95,3900,0.00,9.4,70,0.00,0
393.027,-10.10,0.28,on,183.2,0.375,0.00,52.9,5,71.6,14.62,4.91,3889,0.00,9.8,70,0.00,0
393.127,-10.43,0.24,on,183.2,0.375,0.00,56.2,5,71.6,15.33,4.27,3864,0.00,9.8,70,0.00,0
393.224,-10.52,0.24,on,183.2,0.375,0.00,57.2,5,71.6,16.00,4.14,3822,0.00,9.8,69,0.00,0
393.323,-10.54,0.25,on,183.2,0.375,0.00,58.8,5,71.6,15.67,4.10,3762,0.00,9.8,69,0.00,0
393.421,-10.59,0.25,on,183.2,0.375,0.00,61.9,5,71.6,15.67,4.07,3667,0.00,9.8,69,0.00,0
393.517,-10.46,0.26,on,183.2,0.375,0.00,65.4,5,71.6,15.60,4.11,3597,0.00,9.8,69,0.00,0
393.615,-10.36,0.26,on,183.2,0.375,0.00,72.7,5,71.6,14.96,4.25,3490,0.00,9.8,69,0.00,0
393.718,-10.20,0.26,on,183.2,0.375,0.00,71.3,5,71.6,15.13,4.36,3327,0.00,9.0,68,0.00,0
393.811,-9.97,0.27,on,183.2,0.375,0.00,73.2,5,71.6,14.73,4.61,3204,0.00,9.0,68,0.00,0
393.913,-9.81,0.28,on,183.2,0.375,0.00,74.3,6,71.6,14.51,4.78,3070,0.00,8.6,68,0.00,0
394.008,-9.74,0.28,on,183.2,0.375,0.00,79.3,6,71.6,13.59,4.86,2979,0.57,8.2,68,13.33,0
394.105,-10.10,0.27,on,183.2,0.375,0.00,82.3,6,71.6,12.83,4.68,2973,0.56,8.2,67,12.16,0
394.206,-10.31,0.26,on,183.2,0.375,0.00,84.2,6,71.6,12.56,4.40,2991,0.56,7.8,67,12.16,0
394.308,-10.43,0.25,on,183.2,0.375,0.00,87.5,6,71.6,12.09,4.22,3010,0.57,7.8,67,11.76,0
394.409,-10.52,0.24,on,183.2,0.375,0.00,91.0,6,71.6,11.61,4.16,3022,0.57,7.5,67,11.76,0
394.503,-10.64,0.23,on,183.2,0.375,0.00,86.1,6,71.6,10.89,4.10,3024,0.00,6.7,67,0.00,0
394.602,-10.89,0.21,on,183.2,0.375,0.00,81.1,6,71.6,10.03,3.84,2972,0.00,6.7,66,0.00,0
394.695,-10.81,0.21,on,183.2,0.375,0.00,73.2,6,71.6,10.03,3.76,2858,0.00,6.3,66,0.00,0
394.795,-10.77,0.21,on,183.2,0.375,0.00,83.7,6,71.6,9.59,3.88,2703,0.00,6.3,66,0.00,0
394.901,-10.86,0.21,on,183.2,0.375,0.00,100.2,6,71.6,9.06,3.85,2575,0.00,5.9,66,0.00,0
394.987,-10.95,0.21,on,183.2,0.375,0.00,119.7,6,71.6,8.67,3.72,2444,0.00,5.5,66,0.00,0
395.092,-11.00,0.21,on,183.2,0.375,0.00,123.5,6,71.6,8.24,3.63,2309,0.00,5.1,65,0.00,0
395.185,-10.97,0.21,on,183.2,0.375,0.00,132.0,6,71.6,7.72,3.63,2169,0.00,5.5,65,0.00,0
395.284,-10.78,0.22,on,183.2,0.375,0.00,110.3,6,71.6,9.24,3.76,2054,0.00,6.7,65,0.00,0
395.386,-10.21,0.25,on,183.2,0.375,0.00,78.6,6,71.6,12.98,4.22,1941,12.44,30.6,65,14.51,0
395.483,-0.15,0.76,on,183.2,0.375,0.00,22.6,6,71.6,45.31,13.55,2276,54.93,60.0,65,18.04,0
395.575,-1.09,0.98,on,183.2,0.375,0.00,25.9,6,73.4,38.52,14.58,2910,27.37,12.5,63,21.18,0
395.681,-7.69,0.63,on,183.2,0.375,0.00,70.8,5,73.4,14.10,8.94,3253,0.00,7.8,63,0.00,0
395.778,-9.78,0.33,on,183.2,0.375,0.00,79.0,5,73.4,12.62,5.50,3285,0.00,7.8,63,0.00,0
395.869,-10.46,0.25,on,183.2,0.375,0.00,76.0,5,73.4,12.03,4.30,3167,0.00,7.8,63,0.00,0
395.978,-10.46,0.24,on,183.2,0.375,0.00,71.0,5,73.4,12.30,4.12,3055,0.00,8.2,63,0.00,0
396.071,-10.38,0.24,on,183.2,0.375,0.00,72.0,5,73.4,12.77,4.25,3125,0.00,8.2,62,0.00,0
396.168,-10.38,0.25,on,183.2,0.375,0.00,74.6,5,73.4,12.83,4.25,3074,0.00,8.6,62,0.00,0
396.262,-10.30,0.25,on,183.2,0.375,0.00,74.1,5,73.4,13.20,4.30,3104,2.97,13.7,62,16.08,0
396.360,-8.08,0.34,on,183.2,0.375,0.00,32.0,5,73.4,29.14,5.26,3155,15.51,19.2,62,19.61,0
396.468,-4.43,0.57,off,183.2,0.375,0.00,17.4,5,73.4,46.25,8.74,3061,24.22,31.0,61,22.35,0
396.560,-1.07,0.89,off,183.2,0.375,0.00,15.1,5,73.4,56.90,12.96,3070,35.59,39.2,61,29.02,0
396.658,-0.20,1.06,off,183.2,0.375,0.00,13.6,5,73.4,57.55,14.30,3094,36.63,40.8,61,29.80,0
396.770,0.48,1.13,off,183.2,0.375,0.00,13.6,5,73.4,60.33,14.87,3083,37.96,42.4,61,29.80,0
396.854,1.10,1.19,off,183.2,0.375,0.00,13.4,5,73.4,63.48,15.55,3090,38.70,42.7,61,30.20,0
396.950,1.76,1.25,off,183.2,0.375,0.00,11.8,5,73.4,67.68,16.18,3087,38.70,42.7,60,30.20,0
397.050,2.43,1.33,off,183.2,0.375,0.00,11.1,5,73.4,71.03,16.88,3095,38.70,42.7,60,30.20,0
397.148,3.17,1.40,off,183.2,0.375,0.00,9.9,5,73.4,75.19,17.56,3082,38.70,42.7,60,30.20,0
397.243,4.06,1.48,off,183.2,0.375,0.00,9.2,5,73.4,78.28,18.35,3116,38.70,42.7,60,30.59,0
397.340,4.85,1.54,off,183.2,0.375,0.00,8.0,5,73.4,81.98,19.17,3109,38.70,42.7,60,30.59,0
397.449,5.65,1.60,off,183.2,0.375,0.00,7.3,5,73.4,85.47,19.94,3102,38.70,42.7,60,30.59,0
397.536,6.37,1.65,off,183.2,0.375,0.00,7.1,5,73.4,88.65,20.71,3104,38.70,42.7,60,30.59,0
397.637,7.10,1.72,off,183.2,0.375,0.00,6.6,5,73.4,92.22,21.51,3130,38.70,42.7,60,30.98,0
397.733,7.66,1.78,off,183.2,0.375,0.00,6.4,5,73.4,93.77,22.17,3138,38.70,42.7,60,30.98,0
397.833,8.15,1.80,off,183.2,0.375,0.00,6.4,5,73.4,94.22,22.58,3165,38.70,42.7,60,30.98,0
397.931,8.28,1.81,off,183.2,0.375,0.00,6.1,5,73.4,96.67,22.90,3178,38.70,42.7,60,30.98,0
398.026,8.39,1.81,off,183.2,0.375,0.00,6.4,5,73.4,95.11,22.92,3182,38.70,42.4,60,30.98,0
398.128,8.38,1.81,off,183.2,0.375,0.00,6.1,5,73.4,97.56,23.07,3185,38.70,42.4,60,31.37,0
398.230,8.39,1.81,off,183.2,0.375,0.00,6.4,5,73.4,95.78,22.96,3186,38.70,42.7,60,31.37,0
398.321,8.29,1.81,off,183.2,0.375,0.00,6.4,5,73.4,96.89,22.99,3224,38.70,42.4,60,31.37,0
398.428,8.40,1.81,off,183.2,0.375,0.00,6.6,5,73.4,96.22,22.91,3251,38.70,42.4,61,31.37,0
398.520,8.25,1.79,off,183.2,0.375,0.00,6.4,5,73.4,98.49,22.96,3246,38.70,42.7,61,31.37,0
398.614,8.36,1.80,off,183.2,0.375,0.00,6.6,5,73.4,97.82,22.82,3236,38.70,42.4,61,31.37,0
398.712,8.25,1.80,off,183.2,0.375,0.00,6.4,5,73.4,98.97,22.91,3276,38.70,42.4,61,31.37,0
398.812,8.29,1.80,off,183.2,0.375,0.00,6.4,5,73.4,98.24,22.84,3272,38.70,42.7,61,31.37,0
398.913,8.29,1.81,off,183.2,0.375,0.00,6.6,5,73.4,99.70,22.92,3284,38.70,42.7,62,31.37,0
399.009,8.37,1.81,off,183.2,0.375,0.00,6.6,5,73.4,99.45,22.92,3310,38.70,42.4,62,31.37,0
399.105,8.27,1.80,off,183.2,0.375,0.00,6.6,5,73.4,99.94,22.98,3308,38.70,42.4,62,31.37,0
399.203,8.28,1.80,off,183.2,0.375,0.00,6.6,5,73.4,100.91,22.90,3348,38.70,42.4,62,31.37,0
399.300,8.25,1.80,off,183.2,0.375,0.00,6.4,5,73.4,101.39,22.93,3340,38.70,42.4,63,31.37,0
399.405,8.27,1.81,off,183.2,0.375,0.00,6.4,5,73.4,99.94,22.88,3372,38.70,42.7,63,31.37,0
399.500,8.14,1.80,off,183.2,0.375,0.00,6.4,5,73.4,100.66,22.84,3358,38.70,42.7,63,31.37,0
399.598,8.23,1.79,off,183.2,0.375,0.00,6.4,5,73.4,100.42,22.81,3396,38.70,42.7,63,31.37,0
399.693,8.23,1.80,off,183.2,0.375,0.00,6.4,5,73.4,102.36,22.90,3412,38.70,42.7,63,31.37,0
399.790,8.32,1.81,off,183.2,0.375,0.00,6.6,5,73.4,100.66,22.91,3440,38.70,42.4,64,31.37,0
399.896,8.27,1.80,off,183.2,0.375,0.00,6.4,5,73.4,103.08,22.88,3414,38.70,42.7,64,31.37,0
399.989,8.19,1.80,off,183.2,0.375,0.00,6.1,5,73.4,105.26,22.81,3440,38.70,42.4,64,31.37,0
400.085,8.22,1.81,off,183.2,0.375,0.00,6.1,5,73.4,105.26,22.86,3465,38.70,42.4,64,31.37,0
400.182,8.25,1.81,off,183.2,0.375,0.00,6.4,5,73.4,103.81,22.82,3465,38.70,42.4,64,31.37,0
400.288,8.20,1.80,off,183.2,0.375,0.00,6.4,5,73.4,105.26,22.84,3465,38.70,42.7,65,31.37,0
400.389,8.19,1.81,off,183.2,0.375,0.00,6.4,5,73.4,105.02,22.80,3501,38.70,42.7,65,31.37,0
400.482,8.10,1.80,off,183.2,0.375,0.00,6.4,5,73.4,105.99,22.82,3508,38.70,42.4,65,31.37,0
400.579,8.14,1.80,off,183.2,0.375,0.00,6.4,5,73.4,105.26,22.73,3535,38.70,42.7,65,31.37,0
400.673,8.06,1.81,off,183.2,0.375,0.00,6.1,5,73.4,107.20,22.71,3537,38.70,42.4,65,31.37,0
400.779,6.17,1.79,off,183.2,0.375,0.00,8.0,5,73.4,84.99,22.63,3548,23.43,15.7,67,27.45,0
400.871,-4.95,0.96,on,183.2,0.375,0.00,31.3,5,73.4,20.45,12.34,3543,3.88,9.4,67,0.00,0
400.970,-8.13,0.44,on,183.2,0.375,0.00,44.0,5,73.4,14.16,7.41,3678,0.00,9.8,67,0.00,0
401.065,-9.39,0.27,on,183.2,0.375,0.00,44.0,5,73.4,14.96,5.55,3754,0.00,9.8,67,0.00,0
401.167,-1.84,0.31,on,183.2,0.375,0.00,8.5,5,73.4,82.26,5.49,3904,46.38,74.9,67,22.35,0
401.263,2.83,1.20,on,183.2,0.375,0.00,7.8,4,73.4,98.28,17.01,4117,86.80,61.6,68,52.94,0
401.363,-3.98,1.19,on,183.2,0.375,0.00,17.2,4,73.4,48.99,15.10,4617,0.00,11.4,68,0.00,0
401.461,-9.67,0.50,on,183.2,0.375,0.00,42.6,4,73.4,18.86,5.73,4678,0.00,9.8,68,0.00,0
401.558,-10.96,0.25,on,183.2,0.375,0.00,49.2,4,73.4,15.33,3.93,4743,0.00,9.8,68,0.00,0
401.653,-11.31,0.20,on,183.2,0.375,0.00,54.8,4,73.4,15.08,3.40,4827,0.00,9.8,68,0.00,0
401.751,-11.42,0.19,on,183.2,0.375,0.00,58.6,4,73.4,15.40,3.20,4729,0.00,9.8,68,0.00,0
401.849,-11.47,0.20,on,183.2,0.375,0.00,60.7,4,73.4,15.73,3.15,4745,0.00,9.8,68,0.00,0
401.947,-11.50,0.20,on,183.2,0.375,0.00,64.0,4,73.4,15.67,3.09,4738,0.00,9.8,68,0.00,0
402.046,-11.48,0.20,on,183.2,0.375,0.00,70.8,4,73.4,15.20,3.10,4724,0.00,14.5,68,14.90,0
402.148,-5.29,0.34,off,183.2,0.375,0.00,16.0,4,73.4,65.93,5.20,4723,30.98,40.8,67,22.75,0
402.244,-1.00,0.95,off,183.2,0.375,0.00,11.1,4,73.4,96.00,12.83,4832,47.85,55.3,67,23.53,0
402.346,1.61,1.28,off,183.2,0.375,0.00,9.4,4,73.4,111.72,15.44,4740,55.64,62.0,67,28.63,0
402.442,4.18,1.50,off,183.2,0.375,0.00,7.1,4,73.4,135.99,17.97,4742,68.07,78.4,67,36.08,0
402.538,7.65,1.78,off,183.2,0.375,0.00,5.4,4,73.4,156.09,21.12,4858,77.82,85.9,67,52.55,0
402.635,10.65,2.01,off,183.2,0.375,0.00,4.2,4,73.4,172.52,24.17,4825,83.66,92.9,67,58.82,0
402.743,12.63,2.18,off,183.2,0.375,0.00,3.8,4,73.4,185.01,26.66,4859,94.82,100.0,67,71.37,0
402.830,13.95,2.30,off,183.2,0.375,0.00,3.3,4,73.4,193.85,28.16,4920,97.85,100.0,67,71.37,0
402.933,15.02,2.38,off,183.2,0.375,0.00,3.1,4,73.4,199.88,29.22,4953,100.00,100.0,67,71.76,0
403.031,15.46,2.43,off,183.2,0.375,0.00,2.8,4,73.4,205.95,29.84,5030,100.00,100.0,67,72.16,0
403.130,15.90,2.47,off,183.2,0.375,-2.00,2.8,4,73.4,208.42,30.40,5094,100.00,100.0,67,72.16,0
403.229,15.74,2.45,off,183.2,0.375,0.00,2.8,4,73.4,208.82,30.47,5096,100.00,100.0,67,72.55,0
403.323,15.82,2.45,off,183.2,0.375,0.00,2.8,4,73.4,210.47,30.47,5170,100.00,100.0,67,72.55,0
403.427,15.65,2.44,off,183.2,0.375,0.00,2.8,4,71.6,211.69,30.31,5180,100.00,100.0,67,72.94,0
403.517,15.58,2.43,off,183.2,0.375,0.00,2.8,4,71.6,212.51,30.34,5266,100.00,100.0,67,72.94,0
403.617,15.64,2.42,off,183.2,0.375,0.00,2.8,4,71.6,214.15,30.23,5286,100.00,100.0,70,73.73,0
403.717,15.52,2.41,off,183.2,0.375,0.00,2.8,4,71.6,214.14,30.22,5361,100.00,100.0,70,73.33,0
403.810,15.55,2.40,off,183.2,0.375,0.00,2.8,4,71.6,215.37,30.18,5402,100.00,100.0,70,74.12,0
403.910,15.53,2.40,off,183.2,0.375,0.00,2.8,4,71.6,216.19,30.11,5406,100.00,100.0,70,74.12,0
404.011,15.42,2.38,off,183.2,0.375,0.00,2.8,4,71.6,218.24,30.14,5474,100.00,100.0,72,74.12,0
404.106,15.42,2.37,off,183.2,0.375,0.00,2.8,4,71.6,216.59,30.07,5510,100.00,100.0,72,74.51,0
404.208,15.41,2.36,off,183.2,0.375,0.00,2.8,4,71.6,217.40,30.02,5559,100.00,100.0,72,74.90,0
404.301,15.37,2.35,off,183.2,0.375,0.00,2.8,4,71.6,219.86,29.97,5625,100.00,100.0,72,74.90,0
404.404,15.40,2.33,off,183.2,0.375,0.00,2.8,4,71.6,220.28,29.96,5648,100.00,100.0,72,74.90,0
404.496,15.34,2.31,off,183.2,0.375,0.00,3.1,4,71.6,218.21,30.02,5706,100.00,100.0,75,74.90,0
404.602,15.25,2.31,off,183.2,0.375,0.00,3.1,4,71.6,220.26,29.91,5714,100.00,100.0,75,74.90,0
404.692,15.30,2.29,off,183.2,0.375,0.00,3.1,4,71.6,218.19,29.75,5777,100.00,100.0,75,74.90,0
404.798,15.15,2.28,off,183.2,0.375,0.00,3.1,4,71.6,219.84,29.71,5785,100.00,100.0,75,74.90,0
404.890,15.11,2.27,off,183.2,0.375,0.00,3.1,4,71.6,220.25,29.78,5872,100.00,100.0,75,74.90,0
404.999,15.08,2.25,off,183.2,0.375,0.00,3.1,4,71.6,219.83,29.62,5860,100.00,100.0,78,74.90,0
405.102,14.92,2.24,off,183.2,0.375,0.00,3.1,4,71.6,219.83,29.60,5958,100.00,100.0,78,74.90,0
405.192,14.85,2.22,off,183.2,0.375,0.00,3.1,4,71.6,221.06,29.45,5989,100.00,100.0,78,74.90,0
405.286,14.89,2.21,off,183.2,0.375,0.00,3.1,4,71.6,221.47,29.55,6002,100.00,100.0,78,74.90,0
405.392,14.81,2.21,off,183.2,0.375,0.00,3.1,4,71.6,221.47,29.49,6038,100.00,100.0,78,74.90,0
