"Date and Time Run #1","Time (s) Run #1","Temperature 1 (°C) Run #1","Temperature 2 (°C) Run #1","Temperature 3 (°C) Run #1","Temperature 4 (°C) Run #1"
05/01/2025 03:37:58 pm,335.500,26.78,19.16,20.77,24.00
05/01/2025 03:37:58 pm,335.550,26.78,19.16,20.77,24.01
05/01/2025 03:37:58 pm,335.600,26.79,19.16,20.77,24.01
05/01/2025 03:37:58 pm,335.650,26.79,19.16,20.77,24.01
05/01/2025 03:37:58 pm,335.700,26.79,19.16,20.77,24.01
05/01/2025 03:37:58 pm,335.750,26.79,19.16,20.78,24.02
05/01/2025 03:37:58 pm,335.800,26.79,19.17,20.78,24.03
05/01/2025 03:37:58 pm,335.850,26.80,19.17,20.78,24.02
05/01/2025 03:37:58 pm,335.900,26.80,19.17,20.78,24.03
05/01/2025 03:37:58 pm,335.950,26.80,19.17,20.78,24.03
05/01/2025 03:37:59 pm,336.000,26.80,19.17,20.78,24.04
05/01/2025 03:37:59 pm,336.050,26.80,19.17,20.78,24.04
05/01/2025 03:37:59 pm,336.100,26.81,19.17,20.78,24.04
05/01/2025 03:37:59 pm,336.150,26.81,19.17,20.79,24.05
05/01/2025 03:37:59 pm,336.200,26.81,19.17,20.79,24.05
05/01/2025 03:37:59 pm,336.250,26.81,19.18,20.79,24.05
05/01/2025 03:37:59 pm,336.300,26.81,19.17,20.79,24.05
05/01/2025 03:37:59 pm,336.350,26.81,19.18,20.79,24.06
05/01/2025 03:37:59 pm,336.400,26.82,19.18,20.79,24.06
05/01/2025 03:37:59 pm,336.450,26.82,19.18,20.79,24.06
05/01/2025 03:37:59 pm,336.500,26.82,19.18,20.79,24.07
05/01/2025 03:37:59 pm,336.550,26.82,19.18,20.79,24.07
05/01/2025 03:37:59 pm,336.600,26.82,19.18,20.80,24.07
05/01/2025 03:37:59 pm,336.650,26.83,19.18,20.80,24.07
05/01/2025 03:37:59 pm,336.700,26.83,19.18,20.80,24.07
05/01/2025 03:37:59 pm,336.750,26.83,19.19,20.80,24.07
05/01/2025 03:37:59 pm,336.800,26.83,19.19,20.80,24.08
05/01/2025 03:37:59 pm,336.850,26.83,19.19,20.80,24.08
05/01/2025 03:37:59 pm,336.900,26.84,19.19,20.81,24.08
05/01/2025 03:37:59 pm,336.950,26.84,19.19,20.81,24.08
05/01/2025 03:38:00 pm,337.000,26.84,19.19,20.81,24.09
05/01/2025 03:38:00 pm,337.050,26.84,19.19,20.81,24.08
05/01/2025 03:38:00 pm,337.100,26.84,19.20,20.81,24.08
05/01/2025 03:38:00 pm,337.150,26.84,19.20,20.81,24.08
05/01/2025 03:38:00 pm,337.200,26.85,19.19,20.81,24.08
05/01/2025 03:38:00 pm,337.250,26.85,19.20,20.82,24.08
05/01/2025 03:38:00 pm,337.300,26.85,19.20,20.81,24.07
05/01/2025 03:38:00 pm,337.350,26.85,19.20,20.82,24.07
05/01/2025 03:38:00 pm,337.400,26.86,19.20,20.82,24.07
05/01/2025 03:38:00 pm,337.450,26.86,19.20,20.82,24.06
05/01/2025 03:38:00 pm,337.500,26.86,19.20,20.82,24.06
05/01/2025 03:38:00 pm,337.550,26.86,19.21,20.83,24.05
05/01/2025 03:38:00 pm,337.600,26.86,19.21,20.82,24.05
05/01/2025 03:38:00 pm,337.650,26.86,19.21,20.82,24.04
05/01/2025 03:38:00 pm,337.700,26.87,19.21,20.83,24.04
05/01/2025 03:38:00 pm,337.750,26.87,19.21,20.83,24.03
05/01/2025 03:38:00 pm,337.800,26.87,19.21,20.83,24.03
05/01/2025 03:38:00 pm,337.850,26.87,19.21,20.83,24.03
05/01/2025 03:38:00 pm,337.900,26.87,19.22,20.83,24.02
05/01/2025 03:38:00 pm,337.950,26.88,19.21,20.83,24.02
05/01/2025 03:38:01 pm,338.000,26.88,19.22,20.83,24.01
05/01/2025 03:38:01 pm,338.050,26.88,19.22,20.84,24.01
05/01/2025 03:38:01 pm,338.100,26.88,19.22,20.83,24.01
05/01/2025 03:38:01 pm,338.150,26.88,19.22,20.84,24.00
05/01/2025 03:38:01 pm,338.200,26.89,19.22,20.84,24.00
05/01/2025 03:38:01 pm,338.250,26.89,19.22,20.84,24.00
05/01/2025 03:38:01 pm,338.300,26.89,19.22,20.84,24.00
05/01/2025 03:38:01 pm,338.350,26.89,19.22,20.84,24.00
05/01/2025 03:38:01 pm,338.400,26.89,19.22,20.84,24.00
05/01/2025 03:38:01 pm,338.450,26.89,19.23,20.85,24.00
05/01/2025 03:38:01 pm,338.500,26.90,19.23,20.85,24.00
05/01/2025 03:38:01 pm,338.550,26.90,19.23,20.85,24.00
05/01/2025 03:38:01 pm,338.600,26.90,19.23,20.85,23.99
05/01/2025 03:38:01 pm,338.650,26.90,19.23,20.85,23.99
05/01/2025 03:38:01 pm,338.700,26.90,19.23,20.85,23.99
05/01/2025 03:38:01 pm,338.750,26.91,19.24,20.85,23.98
05/01/2025 03:38:01 pm,338.800,26.91,19.24,20.86,23.97
05/01/2025 03:38:01 pm,338.850,26.91,19.23,20.85,23.96
05/01/2025 03:38:01 pm,338.900,26.91,19.24,20.86,23.95
05/01/2025 03:38:01 pm,338.950,26.91,19.24,20.86,23.95
05/01/2025 03:38:02 pm,339.000,26.92,19.24,20.86,23.94
05/01/2025 03:38:02 pm,339.050,26.92,19.24,20.86,23.93
05/01/2025 03:38:02 pm,339.100,26.92,19.24,20.86,23.92
05/01/2025 03:38:02 pm,339.150,26.92,19.24,20.87,23.92
05/01/2025 03:38:02 pm,339.200,26.92,19.24,20.86,23.91
05/01/2025 03:38:02 pm,339.250,26.92,19.24,20.87,23.90
05/01/2025 03:38:02 pm,339.300,26.93,19.25,20.87,23.89
05/01/2025 03:38:02 pm,339.350,26.93,19.25,20.87,23.88
05/01/2025 03:38:02 pm,339.400,26.93,19.25,20.87,23.88
05/01/2025 03:38:02 pm,339.450,26.93,19.25,20.87,23.87
05/01/2025 03:38:02 pm,339.500,26.93,19.25,20.87,23.86
05/01/2025 03:38:02 pm,339.550,26.93,19.26,20.87,23.85
05/01/2025 03:38:02 pm,339.600,26.94,19.25,20.88,23.84
05/01/2025 03:38:02 pm,339.650,26.94,19.26,20.88,23.83
05/01/2025 03:38:02 pm,339.700,26.94,19.26,20.88,23.82
05/01/2025 03:38:02 pm,339.750,26.94,19.26,20.87,23.82
05/01/2025 03:38:02 pm,339.800,26.94,19.26,20.88,23.81
05/01/2025 03:38:02 pm,339.850,26.94,19.26,20.88,23.80
05/01/2025 03:38:02 pm,339.900,26.94,19.26,20.88,23.80
05/01/2025 03:38:02 pm,339.950,26.95,19.26,20.88,23.79
05/01/2025 03:38:03 pm,340.000,26.95,19.27,20.88,23.78
05/01/2025 03:38:03 pm,340.050,26.95,19.27,20.88,23.77
05/01/2025 03:38:03 pm,340.100,26.95,19.26,20.89,23.77
05/01/2025 03:38:03 pm,340.150,26.95,19.27,20.89,23.76
05/01/2025 03:38:03 pm,340.200,26.95,19.27,20.89,23.75
05/01/2025 03:38:03 pm,340.250,26.96,19.27,20.89,23.74
05/01/2025 03:38:03 pm,340.300,26.96,19.27,20.89,23.74
05/01/2025 03:38:03 pm,340.350,26.96,19.27,20.90,23.73
05/01/2025 03:38:03 pm,340.400,26.97,19.28,20.90,23.72
05/01/2025 03:38:03 pm,340.450,26.97,19.28,20.90,23.71
05/01/2025 03:38:03 pm,340.500,26.97,19.28,20.90,23.70
05/01/2025 03:38:03 pm,340.550,26.97,19.28,20.90,23.70
05/01/2025 03:38:03 pm,340.600,26.97,19.28,20.90,23.69
05/01/2025 03:38:03 pm,340.650,26.97,19.28,20.90,23.68
05/01/2025 03:38:03 pm,340.700,26.97,19.28,20.90,23.67
05/01/2025 03:38:03 pm,340.750,26.97,19.28,20.90,23.66
05/01/2025 03:38:03 pm,340.800,26.98,19.28,20.90,23.66
05/01/2025 03:38:03 pm,340.850,26.98,19.29,20.91,23.65
05/01/2025 03:38:03 pm,340.900,26.98,19.29,20.91,23.64
05/01/2025 03:38:03 pm,340.950,26.99,19.28,20.91,23.63
05/01/2025 03:38:04 pm,341.000,26.99,19.29,20.91,23.62
05/01/2025 03:38:04 pm,341.050,26.99,19.29,20.91,23.61
05/01/2025 03:38:04 pm,341.100,26.99,19.29,20.91,23.60
05/01/2025 03:38:04 pm,341.150,26.99,19.30,20.92,23.59
05/01/2025 03:38:04 pm,341.200,26.99,19.29,20.92,23.58
05/01/2025 03:38:04 pm,341.250,26.99,19.29,20.92,23.57
05/01/2025 03:38:04 pm,341.300,27.00,19.30,20.92,23.56
05/01/2025 03:38:04 pm,341.350,27.00,19.30,20.92,23.55
05/01/2025 03:38:04 pm,341.400,27.00,19.30,20.92,23.54
05/01/2025 03:38:04 pm,341.450,27.00,19.30,20.92,23.52
05/01/2025 03:38:04 pm,341.500,27.00,19.30,20.92,23.51
05/01/2025 03:38:04 pm,341.550,27.00,19.30,20.93,23.50
05/01/2025 03:38:04 pm,341.600,27.00,19.30,20.92,23.49
05/01/2025 03:38:04 pm,341.650,27.01,19.30,20.93,23.48
05/01/2025 03:38:04 pm,341.700,27.01,19.30,20.93,23.46
05/01/2025 03:38:04 pm,341.750,27.01,19.31,20.93,23.45
05/01/2025 03:38:04 pm,341.800,27.01,19.31,20.93,23.44
05/01/2025 03:38:04 pm,341.850,27.01,19.31,20.93,23.43
05/01/2025 03:38:04 pm,341.900,27.02,19.31,20.93,23.42
05/01/2025 03:38:04 pm,341.950,27.02,19.31,20.94,23.41
05/01/2025 03:38:05 pm,342.000,27.02,19.31,20.94,23.40
05/01/2025 03:38:05 pm,342.050,27.02,19.31,20.94,23.40
05/01/2025 03:38:05 pm,342.100,27.02,19.31,20.94,23.39
05/01/2025 03:38:05 pm,342.150,27.03,19.31,20.94,23.38
05/01/2025 03:38:05 pm,342.200,27.03,19.31,20.94,23.37
05/01/2025 03:38:05 pm,342.250,27.02,19.32,20.94,23.36
05/01/2025 03:38:05 pm,342.300,27.03,19.32,20.94,23.36
05/01/2025 03:38:05 pm,342.350,27.03,19.32,20.94,23.35
05/01/2025 03:38:05 pm,342.400,27.03,19.32,20.94,23.34
05/01/2025 03:38:05 pm,342.450,27.03,19.32,20.94,23.34
05/01/2025 03:38:05 pm,342.500,27.04,19.32,20.95,23.33
05/01/2025 03:38:05 pm,342.550,27.03,19.32,20.95,23.32
05/01/2025 03:38:05 pm,342.600,27.04,19.33,20.95,23.31
05/01/2025 03:38:05 pm,342.650,27.04,19.33,20.95,23.30
05/01/2025 03:38:05 pm,342.700,27.04,19.33,20.95,23.30
05/01/2025 03:38:05 pm,342.750,27.05,19.33,20.95,23.29
05/01/2025 03:38:05 pm,342.800,27.05,19.33,20.95,23.28
05/01/2025 03:38:05 pm,342.850,27.04,19.33,20.95,23.27
05/01/2025 03:38:05 pm,342.900,27.05,19.33,20.96,23.26
05/01/2025 03:38:05 pm,342.950,27.05,19.33,20.96,23.25
05/01/2025 03:38:06 pm,343.000,27.05,19.33,20.96,23.24
05/01/2025 03:38:06 pm,343.050,27.05,19.34,20.96,23.22
05/01/2025 03:38:06 pm,343.100,27.05,19.34,20.96,23.21
05/01/2025 03:38:06 pm,343.150,27.06,19.34,20.96,23.19
05/01/2025 03:38:06 pm,343.200,27.06,19.34,20.96,23.18
05/01/2025 03:38:06 pm,343.250,27.06,19.34,20.97,23.16
05/01/2025 03:38:06 pm,343.300,27.06,19.34,20.97,23.14
05/01/2025 03:38:06 pm,343.350,27.06,19.34,20.97,23.12
05/01/2025 03:38:06 pm,343.400,27.06,19.35,20.97,23.10
05/01/2025 03:38:06 pm,343.450,27.06,19.35,20.97,23.09
05/01/2025 03:38:06 pm,343.500,27.07,19.35,20.97,23.07
05/01/2025 03:38:06 pm,343.550,27.07,19.35,20.97,23.06
05/01/2025 03:38:06 pm,343.600,27.07,19.35,20.97,23.04
05/01/2025 03:38:06 pm,343.650,27.07,19.35,20.97,23.02
05/01/2025 03:38:06 pm,343.700,27.07,19.35,20.97,23.01
05/01/2025 03:38:06 pm,343.750,27.08,19.35,20.98,22.99
05/01/2025 03:38:06 pm,343.800,27.07,19.35,20.98,22.98
05/01/2025 03:38:06 pm,343.850,27.07,19.36,20.98,22.97
05/01/2025 03:38:06 pm,343.900,27.08,19.35,20.98,22.96
05/01/2025 03:38:06 pm,343.950,27.08,19.36,20.98,22.95
05/01/2025 03:38:07 pm,344.000,27.08,19.36,20.98,22.94
05/01/2025 03:38:07 pm,344.050,27.08,19.36,20.98,22.92
05/01/2025 03:38:07 pm,344.100,27.09,19.36,20.98,22.91
05/01/2025 03:38:07 pm,344.150,27.09,19.36,20.99,22.90
05/01/2025 03:38:07 pm,344.200,27.08,19.36,20.99,22.89
05/01/2025 03:38:07 pm,344.250,27.09,19.37,20.99,22.88
05/01/2025 03:38:07 pm,344.300,27.09,19.37,20.99,22.87
05/01/2025 03:38:07 pm,344.350,27.09,19.37,20.99,22.85
05/01/2025 03:38:07 pm,344.400,27.09,19.37,20.99,22.85
05/01/2025 03:38:07 pm,344.450,27.09,19.37,20.99,22.84
05/01/2025 03:38:07 pm,344.500,27.09,19.37,21.00,22.83
05/01/2025 03:38:07 pm,344.550,27.10,19.37,20.99,22.83
05/01/2025 03:38:07 pm,344.600,27.10,19.37,20.99,22.82
05/01/2025 03:38:07 pm,344.650,27.10,19.37,21.00,22.81
05/01/2025 03:38:07 pm,344.700,27.10,19.37,21.00,22.81
05/01/2025 03:38:07 pm,344.750,27.10,19.37,21.00,22.81
05/01/2025 03:38:07 pm,344.800,27.10,19.38,21.00,22.81
05/01/2025 03:38:07 pm,344.850,27.10,19.38,21.00,22.81
05/01/2025 03:38:07 pm,344.900,27.11,19.38,21.00,22.80
05/01/2025 03:38:07 pm,344.950,27.11,19.38,21.00,22.81
05/01/2025 03:38:08 pm,345.000,27.11,19.38,21.01,22.80
05/01/2025 03:38:08 pm,345.050,27.11,19.38,21.00,22.80
05/01/2025 03:38:08 pm,345.100,27.11,19.38,21.01,22.80
05/01/2025 03:38:08 pm,345.150,27.11,19.38,21.00,22.80
05/01/2025 03:38:08 pm,345.200,27.11,19.38,21.01,22.80
05/01/2025 03:38:08 pm,345.250,27.12,19.38,21.01,22.79
05/01/2025 03:38:08 pm,345.300,27.12,19.39,21.01,22.79
05/01/2025 03:38:08 pm,345.350,27.12,19.39,21.01,22.79
05/01/2025 03:38:08 pm,345.400,27.12,19.39,21.01,22.78
05/01/2025 03:38:08 pm,345.450,27.12,19.39,21.01,22.77
05/01/2025 03:38:08 pm,345.500,27.13,19.39,21.01,22.77
05/01/2025 03:38:08 pm,345.550,27.12,19.39,21.01,22.77
05/01/2025 03:38:08 pm,345.600,27.12,19.39,21.02,22.76
05/01/2025 03:38:08 pm,345.650,27.13,19.39,21.02,22.75
05/01/2025 03:38:08 pm,345.700,27.13,19.39,21.02,22.75
05/01/2025 03:38:08 pm,345.750,27.13,19.39,21.02,22.74
05/01/2025 03:38:08 pm,345.800,27.13,19.39,21.02,22.73
05/01/2025 03:38:08 pm,345.850,27.13,19.40,21.02,22.72
05/01/2025 03:38:08 pm,345.900,27.13,19.40,21.02,22.71
05/01/2025 03:38:08 pm,345.950,27.14,19.40,21.02,22.70
05/01/2025 03:38:09 pm,346.000,27.14,19.40,21.03,22.69
05/01/2025 03:38:09 pm,346.050,27.14,19.40,21.02,22.68
05/01/2025 03:38:09 pm,346.100,27.14,19.40,21.03,22.67
05/01/2025 03:38:09 pm,346.150,27.14,19.40,21.03,22.65
05/01/2025 03:38:09 pm,346.200,27.14,19.41,21.03,22.64
05/01/2025 03:38:09 pm,346.250,27.14,19.40,21.03,22.63
05/01/2025 03:38:09 pm,346.300,27.14,19.41,21.03,22.62
05/01/2025 03:38:09 pm,346.350,27.14,19.41,21.03,22.61
05/01/2025 03:38:09 pm,346.400,27.15,19.41,21.03,22.59
05/01/2025 03:38:09 pm,346.450,27.15,19.41,21.04,22.59
05/01/2025 03:38:09 pm,346.500,27.15,19.41,21.04,22.57
05/01/2025 03:38:09 pm,346.550,27.15,19.42,21.04,22.56
05/01/2025 03:38:09 pm,346.600,27.16,19.42,21.04,22.55
05/01/2025 03:38:09 pm,346.650,27.15,19.42,21.04,22.54
05/01/2025 03:38:09 pm,346.700,27.15,19.42,21.04,22.53
05/01/2025 03:38:09 pm,346.750,27.16,19.42,21.04,22.52
05/01/2025 03:38:09 pm,346.800,27.16,19.42,21.04,22.51
05/01/2025 03:38:09 pm,346.850,27.15,19.42,21.04,22.50
05/01/2025 03:38:09 pm,346.900,27.16,19.42,21.04,22.49
05/01/2025 03:38:09 pm,346.950,27.16,19.42,21.04,22.47
05/01/2025 03:38:10 pm,347.000,27.16,19.42,21.04,22.46
05/01/2025 03:38:10 pm,347.050,27.16,19.42,21.05,22.44
05/01/2025 03:38:10 pm,347.100,27.17,19.42,21.05,22.43
05/01/2025 03:38:10 pm,347.150,27.17,19.42,21.05,22.42
05/01/2025 03:38:10 pm,347.200,27.16,19.43,21.05,22.40
05/01/2025 03:38:10 pm,347.250,27.17,19.43,21.05,22.39
05/01/2025 03:38:10 pm,347.300,27.17,19.43,21.05,22.38
05/01/2025 03:38:10 pm,347.350,27.17,19.43,21.05,22.35
05/01/2025 03:38:10 pm,347.400,27.17,19.43,21.05,22.34
05/01/2025 03:38:10 pm,347.450,27.17,19.43,21.05,22.33
05/01/2025 03:38:10 pm,347.500,27.17,19.43,21.06,22.31
05/01/2025 03:38:10 pm,347.550,27.17,19.43,21.05,22.30
05/01/2025 03:38:10 pm,347.600,27.18,19.43,21.06,22.29
05/01/2025 03:38:10 pm,347.650,27.18,19.44,21.06,22.27
05/01/2025 03:38:10 pm,347.700,27.18,19.44,21.06,22.26
05/01/2025 03:38:10 pm,347.750,27.18,19.44,21.06,22.24
05/01/2025 03:38:10 pm,347.800,27.18,19.44,21.06,22.23
05/01/2025 03:38:10 pm,347.850,27.18,19.44,21.07,22.21
05/01/2025 03:38:10 pm,347.900,27.18,19.44,21.06,22.21
05/01/2025 03:38:10 pm,347.950,27.18,19.44,21.06,22.19
05/01/2025 03:38:11 pm,348.000,27.19,19.44,21.06,22.18
05/01/2025 03:38:11 pm,348.050,27.18,19.44,21.07,22.17
05/01/2025 03:38:11 pm,348.100,27.19,19.44,21.06,22.16
05/01/2025 03:38:11 pm,348.150,27.19,19.44,21.06,22.16
05/01/2025 03:38:11 pm,348.200,27.19,19.45,21.07,22.15
05/01/2025 03:38:11 pm,348.250,27.19,19.45,21.07,22.15
05/01/2025 03:38:11 pm,348.300,27.19,19.44,21.07,22.14
05/01/2025 03:38:11 pm,348.350,27.19,19.45,21.07,22.14
05/01/2025 03:38:11 pm,348.400,27.19,19.45,21.07,22.13
05/01/2025 03:38:11 pm,348.450,27.19,19.45,21.07,22.12
05/01/2025 03:38:11 pm,348.500,27.19,19.45,21.08,22.12
05/01/2025 03:38:11 pm,348.550,27.19,19.45,21.08,22.12
05/01/2025 03:38:11 pm,348.600,27.20,19.45,21.08,22.11
05/01/2025 03:38:11 pm,348.650,27.20,19.46,21.08,22.10
05/01/2025 03:38:11 pm,348.700,27.20,19.46,21.08,22.10
05/01/2025 03:38:11 pm,348.750,27.20,19.45,21.08,22.10
05/01/2025 03:38:11 pm,348.800,27.20,19.45,21.08,22.10
05/01/2025 03:38:11 pm,348.850,27.20,19.46,21.08,22.09
05/01/2025 03:38:11 pm,348.900,27.20,19.45,21.08,22.09
05/01/2025 03:38:11 pm,348.950,27.20,19.46,21.08,22.08
05/01/2025 03:38:12 pm,349.000,27.20,19.46,21.08,22.09
05/01/2025 03:38:12 pm,349.050,27.21,19.46,21.08,22.08
05/01/2025 03:38:12 pm,349.100,27.21,19.46,21.08,22.08
05/01/2025 03:38:12 pm,349.150,27.21,19.46,21.09,22.07
05/01/2025 03:38:12 pm,349.200,27.21,19.47,21.08,22.07
05/01/2025 03:38:12 pm,349.250,27.21,19.46,21.09,22.06
05/01/2025 03:38:12 pm,349.300,27.22,19.47,21.09,22.06
05/01/2025 03:38:12 pm,349.350,27.21,19.47,21.09,22.05
05/01/2025 03:38:12 pm,349.400,27.21,19.47,21.09,22.05
05/01/2025 03:38:12 pm,349.450,27.21,19.47,21.09,22.04
05/01/2025 03:38:12 pm,349.500,27.21,19.47,21.09,22.03
05/01/2025 03:38:12 pm,349.550,27.22,19.47,21.09,22.02
05/01/2025 03:38:12 pm,349.600,27.22,19.47,21.09,22.02
05/01/2025 03:38:12 pm,349.650,27.22,19.47,21.09,22.02
05/01/2025 03:38:12 pm,349.700,27.22,19.47,21.09,22.01
05/01/2025 03:38:12 pm,349.750,27.22,19.47,21.09,22.00
05/01/2025 03:38:12 pm,349.800,27.22,19.47,21.10,22.00
05/01/2025 03:38:12 pm,349.850,27.22,19.47,21.10,22.00
05/01/2025 03:38:12 pm,349.900,27.22,19.47,21.10,22.00
05/01/2025 03:38:12 pm,349.950,27.22,19.48,21.10,21.99
05/01/2025 03:38:13 pm,350.000,27.22,19.48,21.10,21.98
05/01/2025 03:38:13 pm,350.050,27.23,19.48,21.10,21.98
05/01/2025 03:38:13 pm,350.100,27.23,19.48,21.10,21.98
05/01/2025 03:38:13 pm,350.150,27.23,19.48,21.10,21.98
05/01/2025 03:38:13 pm,350.200,27.23,19.48,21.10,21.97
05/01/2025 03:38:13 pm,350.250,27.23,19.48,21.10,21.97
05/01/2025 03:38:13 pm,350.300,27.23,19.48,21.11,21.97
05/01/2025 03:38:13 pm,350.350,27.23,19.48,21.11,21.97
05/01/2025 03:38:13 pm,350.400,27.24,19.48,21.11,21.97
05/01/2025 03:38:13 pm,350.450,27.24,19.48,21.11,21.97
05/01/2025 03:38:13 pm,350.500,27.24,19.48,21.11,21.97
05/01/2025 03:38:13 pm,350.550,27.24,19.48,21.11,21.97
05/01/2025 03:38:13 pm,350.600,27.24,19.49,21.11,21.97
05/01/2025 03:38:13 pm,350.650,27.24,19.49,21.11,21.97
05/01/2025 03:38:13 pm,350.700,27.24,19.49,21.11,21.97
05/01/2025 03:38:13 pm,350.750,27.24,19.49,21.11,21.97
05/01/2025 03:38:13 pm,350.800,27.24,19.49,21.11,21.97
05/01/2025 03:38:13 pm,350.850,27.24,19.49,21.11,21.97
05/01/2025 03:38:13 pm,350.900,27.24,19.49,21.11,21.97
05/01/2025 03:38:13 pm,350.950,27.24,19.49,21.11,21.97
05/01/2025 03:38:14 pm,351.000,27.25,19.49,21.12,21.97
05/01/2025 03:38:14 pm,351.050,27.25,19.49,21.12,21.97
05/01/2025 03:38:14 pm,351.100,27.25,19.49,21.12,21.97
05/01/2025 03:38:14 pm,351.150,27.25,19.49,21.12,21.96
05/01/2025 03:38:14 pm,351.200,27.25,19.49,21.12,21.96
05/01/2025 03:38:14 pm,351.250,27.25,19.50,21.12,21.96
05/01/2025 03:38:14 pm,351.300,27.25,19.50,21.12,21.95
05/01/2025 03:38:14 pm,351.350,27.25,19.50,21.12,21.95
05/01/2025 03:38:14 pm,351.400,27.25,19.50,21.12,21.94
05/01/2025 03:38:14 pm,351.450,27.26,19.50,21.12,21.94
05/01/2025 03:38:14 pm,351.500,27.26,19.50,21.12,21.93
05/01/2025 03:38:14 pm,351.550,27.26,19.50,21.13,21.93
05/01/2025 03:38:14 pm,351.600,27.26,19.51,21.13,21.93
05/01/2025 03:38:14 pm,351.650,27.26,19.50,21.13,21.92
05/01/2025 03:38:14 pm,351.700,27.26,19.51,21.13,21.92
05/01/2025 03:38:14 pm,351.750,27.26,19.50,21.13,21.92
05/01/2025 03:38:14 pm,351.800,27.26,19.51,21.13,21.91
05/01/2025 03:38:14 pm,351.850,27.27,19.51,21.13,21.90
05/01/2025 03:38:14 pm,351.900,27.26,19.51,21.13,21.90
05/01/2025 03:38:14 pm,351.950,27.26,19.51,21.13,21.90
05/01/2025 03:38:15 pm,352.000,27.27,19.51,21.13,21.90
05/01/2025 03:38:15 pm,352.050,27.27,19.51,21.13,21.89
05/01/2025 03:38:15 pm,352.100,27.27,19.51,21.13,21.89
05/01/2025 03:38:15 pm,352.150,27.27,19.51,21.13,21.89
05/01/2025 03:38:15 pm,352.200,27.27,19.51,21.13,21.88
05/01/2025 03:38:15 pm,352.250,27.27,19.51,21.14,21.88
05/01/2025 03:38:15 pm,352.300,27.27,19.51,21.14,21.87
05/01/2025 03:38:15 pm,352.350,27.27,19.51,21.14,21.87
05/01/2025 03:38:15 pm,352.400,27.27,19.52,21.14,21.86
05/01/2025 03:38:15 pm,352.450,27.27,19.52,21.14,21.87
05/01/2025 03:38:15 pm,352.500,27.28,19.52,21.15,21.86
05/01/2025 03:38:15 pm,352.550,27.28,19.52,21.14,21.86
05/01/2025 03:38:15 pm,352.600,27.27,19.52,21.14,21.86
05/01/2025 03:38:15 pm,352.650,27.28,19.52,21.15,21.85
05/01/2025 03:38:15 pm,352.700,27.28,19.52,21.14,21.85
05/01/2025 03:38:15 pm,352.750,27.28,19.52,21.15,21.85
05/01/2025 03:38:15 pm,352.800,27.28,19.52,21.15,21.84
05/01/2025 03:38:15 pm,352.850,27.28,19.52,21.15,21.84
05/01/2025 03:38:15 pm,352.900,27.28,19.52,21.15,21.84
05/01/2025 03:38:15 pm,352.950,27.29,19.52,21.15,21.84
05/01/2025 03:38:16 pm,353.000,27.29,19.52,21.15,21.84
05/01/2025 03:38:16 pm,353.050,27.29,19.53,21.15,21.84
05/01/2025 03:38:16 pm,353.100,27.29,19.52,21.15,21.84
05/01/2025 03:38:16 pm,353.150,27.29,19.53,21.15,21.84
05/01/2025 03:38:16 pm,353.200,27.29,19.53,21.16,21.85
05/01/2025 03:38:16 pm,353.250,27.29,19.53,21.15,21.86
05/01/2025 03:38:16 pm,353.300,27.29,19.53,21.16,21.86
05/01/2025 03:38:16 pm,353.350,27.29,19.53,21.16,21.85
05/01/2025 03:38:16 pm,353.400,27.29,19.53,21.16,21.86
05/01/2025 03:38:16 pm,353.450,27.30,19.53,21.16,21.86
05/01/2025 03:38:16 pm,353.500,27.30,19.54,21.16,21.87
05/01/2025 03:38:16 pm,353.550,27.30,19.54,21.16,21.87
05/01/2025 03:38:16 pm,353.600,27.30,19.53,21.16,21.87
05/01/2025 03:38:16 pm,353.650,27.30,19.54,21.16,21.87
05/01/2025 03:38:16 pm,353.700,27.30,19.54,21.16,21.88
05/01/2025 03:38:16 pm,353.750,27.30,19.54,21.16,21.89
05/01/2025 03:38:16 pm,353.800,27.30,19.54,21.16,21.88
05/01/2025 03:38:16 pm,353.850,27.30,19.54,21.16,21.89
05/01/2025 03:38:16 pm,353.900,27.31,19.54,21.16,21.89
05/01/2025 03:38:16 pm,353.950,27.31,19.54,21.17,21.89
05/01/2025 03:38:17 pm,354.000,27.31,19.54,21.17,21.90
05/01/2025 03:38:17 pm,354.050,27.31,19.54,21.17,21.90
05/01/2025 03:38:17 pm,354.100,27.31,19.54,21.17,21.90
05/01/2025 03:38:17 pm,354.150,27.31,19.55,21.17,21.91
05/01/2025 03:38:17 pm,354.200,27.31,19.54,21.17,21.91
05/01/2025 03:38:17 pm,354.250,27.31,19.54,21.17,21.91
05/01/2025 03:38:17 pm,354.300,27.32,19.54,21.17,21.91
05/01/2025 03:38:17 pm,354.350,27.31,19.54,21.17,21.91
05/01/2025 03:38:17 pm,354.400,27.32,19.55,21.18,21.92
05/01/2025 03:38:17 pm,354.450,27.32,19.55,21.18,21.92
05/01/2025 03:38:17 pm,354.500,27.32,19.55,21.17,21.92
05/01/2025 03:38:17 pm,354.550,27.32,19.55,21.18,21.93
05/01/2025 03:38:17 pm,354.600,27.32,19.55,21.18,21.93
05/01/2025 03:38:17 pm,354.650,27.32,19.55,21.18,21.93
05/01/2025 03:38:17 pm,354.700,27.32,19.55,21.18,21.94
05/01/2025 03:38:17 pm,354.750,27.32,19.55,21.18,21.94
